Выборы Президента Российской Федерации																																																					
Дата голосования: 04.03.2012																																																					
																																																					
Наименование Избирательной комиссии:    район Гольяново 																																																					
																																																					
Сводная таблица итогов голосования																																																					
																																																					
	Число участковых избирательных комиссий	42																																																			
	Число участковых избирательных комиссий, приступивших к передаче сведений	42																																																			
																																																					
		Сумма	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969									
1	Число избирателей, включенных в список избирателей	106888	2741	2698	2452	2389	2861	2776	2554	2885	2466	2316	2105	2058	2226	2247	2134	2730	2224	2325	2061	2397	2649	2525	2426	2298	2180	2779	2621	2688	2502	2921	2329	2638	2572	2885	2792	2789	2669	2761	2729	2706	3024	2760									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	97000	2500	2500	2500	2000	2500	2500	2000	2500	2500	2000	2000	2000	2000	2000	2000	2500	2000	2000	2000	2000	2500	2500	2000	2000	2000	2500	2500	2500	2500	2500	2000	2500	2500	2500	2500	2500	2500	2500	2500	2500	2500	2500									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	58026	1558	1330	1313	1220	1484	1394	1397	1525	1308	1208	1154	1160	1259	1203	1193	1593	1223	1329	1075	1384	1412	1365	1232	1185	1209	1562	1476	1438	1340	1697	1205	1511	1363	1572	1508	1470	1504	1510	1447	1389	1744	1577									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2492	33	44	54	64	73	83	56	113	76	66	44	83	68	78	55	56	46	65	74	48	64	48	68	65	41	58	68	62	64	68	75	55	51	57	64	38	65	42	43	38	38	41									
6	Число погашенных избирательных бюллетеней	36478	909	1126	1133	716	943	1023	547	862	1116	726	802	757	673	719	752	851	731	606	851	568	1024	1087	700	750	750	880	956	1000	1096	735	720	934	1086	871	928	992	931	944	1010	1073	718	882									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2491	33	44	54	64	73	83	56	113	76	66	44	83	68	78	55	55	46	65	74	48	64	48	68	65	41	58	68	62	64	68	75	55	51	57	64	38	65	42	43	38	38	41									
8	Число бюллетеней в стационарных ящиках для голосования	57764	1556	1323	1312	1213	1479	1394	1394	1519	1299	1204	1149	1157	1256	1200	1193	1589	1177	1328	1073	1381	1400	1363	1230	1185	1204	1556	1470	1432	1336	1689	1201	1492	1357	1557	1500	1467	1501	1506	1422	1385	1742	1573									
9	Число недействительных избирательных бюллетеней	1217	29	24	32	26	34	36	27	38	32	14	25	21	44	23	32	38	28	32	17	29	31	30	20	26	37	32	23	30	23	38	47	22	38	25	33	21	22	30	25	22	30	31									
10	Число действительных избирательных бюллетеней	59038	1560	1343	1334	1251	1518	1441	1423	1594	1343	1256	1168	1219	1280	1255	1216	1606	1195	1361	1130	1400	1433	1381	1278	1224	1208	1582	1515	1464	1377	1719	1229	1525	1370	1589	1531	1484	1544	1518	1440	1401	1750	1583									
11	Число полученных открепительных  удостоверений	2682	60	82	69	70	82	50	50	50	60	60	50	50	50	50	41	81	60	64	50	60	75	75	70	62	50	66	66	65	79	78	50	71	70	55	73	90	56	64	63	85	50	80									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2606	60	79	63	68	82	50	50	49	60	56	49	42	46	50	39	81	58	62	50	49	75	75	70	62	47	65	66	64	74	77	48	71	69	55	73	88	55	61	55	83	50	80									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2344	140	57	33	26	115	76	50	71	45	24	32	101	170	78	87	53	15	78	19	125	36	30	31	23	30	53	44	28	27	66	50	64	49	73	31	34	33	34	48	19	104	42									
14	Число неиспользованных открепительных удостоверений	76	0	3	6	2	0	0	0	1	0	4	1	8	4	0	2	0	2	2	0	11	0	0	0	0	3	1	0	1	5	1	2	0	1	0	0	2	1	3	8	2	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	108	2	4	1	2	5	0	0	2	2	0	5	1	3	0	0	2	0	4	1	1	2	6	0	5	1	4	2	7	2	6	4	3	2	4	3	4	5	1	4	4	1	3									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																					
19	Жириновский Владимир Вольфович	4059	111	96	109	98	109	103	109	117	96	76	79	54	71	80	62	81	73	97	82	83	100	94	97	97	99	113	98	127	101	102	86	95	90	88	98	119	115	95	99	117	108	135									
		6.74%	6.99%	7.02%	7.98%	7.67%	7.02%	6.97%	7.52%	7.17%	6.98%	5.98%	6.62%	4.35%	5.36%	6.26%	4.97%	4.93%	5.97%	6.96%	7.15%	5.81%	6.83%	6.66%	7.47%	7.76%	7.95%	7.00%	6.37%	8.50%	7.21%	5.81%	6.74%	6.14%	6.39%	5.45%	6.27%	7.91%	7.34%	6.14%	6.76%	8.22%	6.07%	8.36%									
20	Зюганов Геннадий Андреевич	11809	287	269	246	267	339	294	314	308	246	226	215	253	229	249	247	345	290	273	212	296	274	272	246	228	235	313	308	284	287	358	240	307	273	327	322	290	304	286	287	293	358	312									
		19.60%	18.06%	19.68%	18.01%	20.91%	21.84%	19.91%	21.66%	18.87%	17.89%	17.80%	18.02%	20.40%	17.30%	19.48%	19.79%	20.99%	23.71%	19.60%	18.48%	20.71%	18.72%	19.28%	18.95%	18.24%	18.88%	19.39%	20.03%	19.01%	20.50%	20.38%	18.81%	19.84%	19.39%	20.26%	20.59%	19.27%	19.41%	18.48%	19.59%	20.59%	20.11%	19.33%									
21	Миронов Сергей Михайлович	3185	80	58	79	55	81	64	67	89	74	80	55	78	74	85	66	95	71	83	74	90	78	83	54	62	75	86	86	69	72	80	77	80	62	65	78	78	85	91	76	78	85	87									
		5.29%	5.03%	4.24%	5.78%	4.31%	5.22%	4.33%	4.62%	5.45%	5.38%	6.30%	4.61%	6.29%	5.59%	6.65%	5.29%	5.78%	5.81%	5.96%	6.45%	6.30%	5.33%	5.88%	4.16%	4.96%	6.02%	5.33%	5.59%	4.62%	5.14%	4.55%	6.03%	5.17%	4.40%	4.03%	4.99%	5.18%	5.43%	5.88%	5.19%	5.48%	4.78%	5.39%									
22	Прохоров Михаил Дмитриевич	11061	256	251	227	246	261	319	266	291	264	300	229	284	262	283	280	341	229	256	182	274	230	208	216	192	278	285	258	313	236	309	223	302	225	340	277	261	285	278	225	198	358	263									
