Выборы Президента Российской Федерации																																																	
Дата голосования: 02.03.2008																																																	
																																																	
Наименование Избирательной комиссии:    район Гольяново 																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
	Число участковых избирательных комиссий	42																																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	42																																															
																																																	
		Сумма	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977					
1	"Число избирателей, включенных в списки избирателей"	105504	2671	2636	2419	2782	2050	2316	2471	2921	2823	2385	1991	2015	2013	2214	2056	2672	2285	2327	2106	2387	2656	2478	2462	2347	2334	2888	2679	2813	2628	2183	2278	2683	2553	2773	2792	2772	2687	2698	2713	2788	2905	2854					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	95400	2400	2400	2200	2500	1800	2100	2200	2600	2500	2200	1800	1900	1900	2000	1900	2400	2100	2100	1900	2100	2400	2200	2200	2100	2100	2600	2400	2500	2400	2000	2100	2500	2300	2500	2500	2500	2400	2400	2500	2600	2600	2600					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	64134	1827	1793	1623	1308	1377	1459	1656	1739	1766	1525	1031	1085	1305	1020	1026	1613	1062	1216	1045	1273	2071	1612	1165	1608	1554	1457	1353	1869	1791	1388	1418	1739	1263	1858	1473	1758	1878	1713	1817	1900	1721	1979					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2119	43	47	32	51	39	63	45	82	69	38	33	56	61	55	47	40	44	44	67	34	69	65	36	42	34	70	81	65	94	67	63	76	41	39	45	26	50	66	35	27	21	17					
6	Число погашенных избирательных бюллетеней	29147	530	560	545	1141	384	578	499	779	665	637	736	759	534	925	827	747	994	840	788	793	260	523	999	450	512	1073	966	566	515	545	619	685	996	603	982	716	472	621	648	673	858	604					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2119	43	47	32	51	39	63	45	82	69	38	33	56	61	55	47	40	44	44	67	34	69	65	36	42	34	70	81	65	94	67	63	76	41	39	45	26	50	66	35	27	21	17					
8	Число бюллетеней в стационарных ящиках для голосования	63477	1827	1787	1623	1308	1377	1459	1656	1739	1764	1525	1031	1026	1302	1020	1026	1596	1056	1212	1041	1265	2002	1612	1163	1561	1554	1446	1353	1869	1477	1376	1403	1739	1263	1853	1411	1758	1878	1713	1806	1900	1721	1979					
9	Число недействительных избирательных бюллетеней	7765	26	616	504	37	16	63	52	319	432	514	18	42	322	30	33	52	31	36	27	41	0	47	37	231	432	41	30	21	27	39	22	481	27	553	34	400	490	446	498	361	293	44					
10	Число действительных избирательных бюллетеней	57831	1844	1218	1151	1322	1400	1459	1649	1502	1401	1049	1046	1040	1041	1045	1040	1584	1069	1220	1081	1258	2071	1630	1162	1372	1156	1475	1404	1913	1544	1404	1444	1334	1277	1339	1422	1384	1438	1333	1343	1566	1449	1952					
11	Число полученных открепительных  удостоверений	2847	55	70	70	70	70	50	50	70	70	50	50	50	70	70	50	70	60	50	70	60	75	70	60	70	50	70	75	70	70	50	60	70	80	80	70	100	80	75	90	107	80	70					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	2458	55	46	46	60	64	42	50	60	54	43	38	29	66	55	41	69	47	42	56	52	75	70	52	70	50	64	58	61	57	46	55	65	66	68	65	78	70	68	80	99	64	62					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1735	46	25	40	26	90	55	39	23	60	17	26	91	25	12	13	93	20	72	49	148	27	33	30	54	41	76	61	37	18	54	34	19	19	38	35	24	23	25	38	11	38	30					
14	Число неиспользованных открепительных удостоверений	389	0	24	24	10	6	8	0	10	16	7	12	21	4	15	9	1	13	8	14	8	0	0	8	0	0	6	17	9	13	4	5	5	14	12	5	22	10	7	10	8	16	8					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	22	0	0	0	0	3	0	1	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	3	0	1	0	0	0	3	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																	
18	Богданов Андрей Владимирович	1672	41	33	38	40	20	27	29	46	45	22	24	51	24	33	27	56	30	44	35	36	38	68	38	33	37	36	31	30	37	43	22	46	32	51	56	33	40	44	25	50	43	138					
		2.55%	2.19%	1.80%	2.30%	2.94%	1.41%	1.77%	1.70%	2.53%	2.45%	1.41%	2.26%	4.71%	1.76%	3.07%	2.52%	3.42%	2.73%	3.50%	3.16%	2.77%	1.83%	4.05%	3.17%	2.06%	2.33%	2.37%	2.16%	1.55%	2.36%	2.98%	1.50%	2.53%	2.45%	2.70%	3.85%	1.85%	2.07%	2.47%	1.36%	2.59%	2.47%	6.91%					
19	Жириновский Владимир Вольфович	5767	161	121	130	142	204	107	140	170	153	115	86	82	82	104	92	130	113	104	111	140	112	178	133	149	123	146	130	266	151	121	106	106	135	116	124	177	133	124	160	174	142	274					
		8.79%	8.61%	6.60%	7.85%	10.45%	14.41%	7.03%	8.23%	9.34%	8.35%	7.36%	8.08%	7.58%	6.02%	9.67%	8.57%	7.95%	10.27%	8.28%	10.02%	10.78%	5.41%	10.61%	11.09%	9.30%	7.75%	9.63%	9.07%	13.75%	9.61%	8.39%	7.23%	5.84%	10.35%	6.13%	8.52%	9.92%	6.90%	6.97%	8.69%	9.03%	8.15%	13.73%					
20	Зюганов Геннадий Андреевич	11571	397	262	238	288	338	224	266	309	238	229	210	270	240	227	231	462	281	274	222	273	244	313	222	244	241	286	278	351	272	268	210	288	246	303	273	255	316	282	259	293	286	362					
		17.64%	21.23%	14.29%	14.38%	21.19%	23.87%	14.72%	15.64%	16.97%	12.98%	14.65%	19.74%	24.95%	17.61%	21.12%	21.53%	28.24%	25.55%	21.82%	20.04%	21.02%	11.78%	18.66%	18.52%	15.22%	15.18%	18.87%	19.39%	18.15%	17.31%	18.57%	14.32%	15.87%	18.87%	16.01%	18.75%	14.29%	16.39%	15.85%	14.07%	15.20%	16.42%	18.14%					
