Выборы Президента Российской Федерации																																																									
Дата голосования: 18.03.2018																																																									
																																																									
Наименование Избирательной комиссии:    район Гольяново 																																																									
																																																									
Сводная таблица итогов голосования																																																									
																																																									
	Число участковых избирательных комиссий	46																																																							
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	46																																																							
																																																									
		Сумма	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989									
1	"Число избирателей, включенных в список избирателей"	103755	2600	2084	415	3080	2272	2064	2114	2491	2601	1874	2414	2661	2243	2016	2180	2119	2136	1925	2588	2128	2340	2225	2273	2373	2380	2420	2461	2387	2090	2241	2408	2339	2403	2324	2005	2302	2206	2207	1973	2259	2549	2338	2358	2405	2240	2244									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	85280	2000	1800	380	2600	1900	1700	1700	2000	2100	1500	2000	2100	1800	1700	1900	1700	1800	1600	2000	1700	1900	1900	1900	2000	1900	2000	2000	2000	1700	1800	2000	1900	2000	2000	1700	2000	1800	1900	1600	1800	2000	2000	1900	1900	1900	1800									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	57033	1423	1163	253	1815	1211	1157	1062	1464	1260	1004	1317	1491	1230	1134	1313	1169	1184	1021	1389	1157	1241	1290	1187	1294	1303	1182	1421	1250	1166	1253	1294	1368	1476	1292	1078	1137	1198	1152	1059	1251	1455	1204	1360	1259	1348	1298									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2593	51	43	5	77	41	47	72	44	75	77	76	68	75	62	47	76	72	49	54	42	64	47	49	61	63	87	50	54	63	49	70	35	47	63	35	73	77	56	49	68	58	74	46	35	46	21									
6	Число погашенных избирательных бюллетеней	25654	526	594	122	708	648	496	566	492	765	419	607	541	495	504	540	455	544	530	557	501	595	563	664	645	534	731	529	696	471	498	636	497	477	645	587	790	525	692	492	481	487	722	494	606	506	481									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2593	51	43	5	77	41	47	72	44	75	77	76	68	75	62	47	76	72	49	54	42	64	47	49	61	63	87	50	54	63	49	70	35	47	63	35	73	77	56	49	68	58	74	46	35	46	21									
8	Число бюллетеней в стационарных ящиках для голосования	56973	1423	1163	253	1814	1211	1156	1062	1464	1256	1004	1317	1491	1228	1128	1312	1168	1184	1019	1385	1157	1238	1287	1173	1294	1303	1182	1417	1249	1166	1253	1294	1364	1475	1292	1078	1135	1198	1152	1059	1250	1455	1204	1360	1255	1348	1297									
9	Число недействительных избирательных бюллетеней	894	20	21	1	27	14	20	15	26	13	12	25	22	20	91	21	14	15	11	14	15	19	12	21	15	43	24	25	12	25	10	20	21	30	19	26	21	19	12	8	16	19	18	6	13	9	14									
10	Число действительных избирательных бюллетеней	58672	1454	1185	257	1864	1238	1183	1119	1482	1318	1069	1368	1537	1283	1099	1338	1230	1241	1057	1425	1184	1283	1322	1201	1340	1323	1245	1442	1291	1204	1292	1344	1378	1492	1336	1087	1187	1256	1196	1100	1302	1494	1260	1400	1277	1385	1304									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																									
13	Бабурин Сергей Николаевич	570	13	12	0	21	14	16	11	17	10	14	20	13	15	6	14	11	8	13	18	8	12	4	7	10	19	15	16	12	19	12	12	10	23	13	9	7	10	13	9	16	9	8	18	11	7	15									
		0.96%	0.88%	0.99%	0.00%	1.11%	1.12%	1.33%	0.97%	1.13%	0.75%	1.30%	1.44%	0.83%	1.15%	0.50%	1.03%	0.88%	0.64%	1.22%	1.25%	0.67%	0.92%	0.30%	0.57%	0.74%	1.39%	1.18%	1.09%	0.92%	1.55%	0.92%	0.88%	0.71%	1.51%	0.96%	0.81%	0.58%	0.78%	1.08%	0.81%	1.21%	0.59%	0.63%	1.28%	0.85%	0.50%	1.14%									
14	Грудинин Павел Николаевич	7269	188	111	33	265	167	163	150	200	182	143	165	171	146	130	202	167	177	128	211	155	141	165	154	143	162	159	159	157	160	148	134	157	167	146	137	148	121	197	123	173	170	153	172	130	172	167									
		12.20%	12.75%	9.20%	12.79%	14.01%	13.34%	13.55%	13.23%	13.26%	13.67%	13.23%	11.84%	10.97%	11.20%	10.92%	14.86%	13.42%	14.09%	11.99%	14.66%	12.93%	10.83%	12.37%	12.60%	10.55%	11.86%	12.53%	10.84%	12.05%	13.02%	11.37%	9.82%	11.22%	10.97%	10.77%	12.31%	12.25%	9.49%	16.31%	11.10%	13.13%	11.24%	11.97%	12.23%	10.08%	12.34%	12.67%									
15	Жириновский Владимир Вольфович	3060	85	62	19	110	72	49	50	86	51	64	71	62	73	50	82	66	58	50	68	50	62	51	50	56	63	48	70	88	53	69	70	80	70	75	67	80	72	59	64	76	82	59	85	83	84	66									
		5.14%	5.77%	5.14%	7.36%	5.82%	5.75%	4.07%	4.41%	5.70%	3.83%	5.92%	5.10%	3.98%	5.60%	4.20%	6.03%	5.31%	4.62%	4.68%	4.73%	4.17%	4.76%	3.82%	4.09%	4.13%	4.61%	3.78%	4.77%	6.75%	4.31%	5.30%	5.13%	5.72%	4.60%	5.54%	6.02%	6.62%	5.65%	4.88%	5.78%	5.77%	5.42%	4.62%	6.05%	6.43%	6.03%	5.01%									
16	Путин Владимир Владимирович	42744	1049	895	185	1338	887	855	822	1044	912	717	1006	1141	895	823	905	872	849	737	979	878	965	993	886	986	973	915	1067	938	835	975	1028	1029	1125	979	789	874	956	813	815	923	1119	953	1032	982	1031	974									
		71.76%	71.17%	74.21%	71.71%	70.76%	70.85%	71.07%	72.49%	69.23%	68.52%	66.33%	72.22%	73.19%	68.69%	69.16%	66.59%	70.10%	67.60%	69.01%	68.03%	73.23%	74.12%	74.44%	72.50%	72.77%	71.23%	72.10%	72.73%	71.99%	67.94%	74.88%	75.37%	73.55%	73.92%	72.25%	70.89%	72.35%	74.98%	67.30%	73.56%	70.03%	73.96%	74.57%	73.40%	76.12%	73.96%	73.90%									
