7	Число избирательных бюллетеней в переносных ящиках для голосования	4693	218	297	119	52	96	90	205	179	50	41	60	69	18	126	22	34	129	19	45	128	41	175	86	74	87	112	53	32	47	148	92	29	100	68	93	65	86	32	177	175	93	59	76	37	190	93	123	117	78	58					
8	Число бюллетеней в стационарных ящиках для голосования	27894	286	213	156	346	384	246	489	515	595	614	1049	609	77	1056	31	221	214	152	218	242	224	999	239	1083	140	510	359	757	168	498	395	121	205	160	411	1042	238	52	388	1172	1163	1086	863	1084	1423	1506	965	920	921	1089					
9	Число недействительных избирательных бюллетеней	483	0	1	3	4	5	3	0	0	0	13	47	0	0	6	0	0	2	1	2	2	0	0	3	8	3	2	3	3	1	16	64	0	1	1	0	151	2	1	33	14	1	8	21	2	15	12	10	4	7	8					
10	Число действительных избирательных бюллетеней	32104	504	509	272	394	475	333	694	694	645	642	1062	678	95	1176	53	255	341	170	261	368	265	1174	322	1149	224	620	409	786	214	630	423	150	304	227	504	956	322	83	532	1333	1255	1137	918	1119	1598	1587	1078	1033	992	1139					
11	Число полученных открепительных  удостоверений	691	30	15	5	35	15	10	15	15	15	15	15	10	5	5	5	8	5	5	5	0	5	30	10	10	8	10	5	10	0	9	11	5	14	20	5	15	60	6	10	20	20	20	20	20	20	20	20	20	20	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	597	30	15	5	35	6	10	4	9	15	15	7	10	5	5	0	8	5	0	2	0	5	30	10	9	8	10	2	10	0	9	11	1	14	20	5	12	60	3	10	20	20	9	17	20	20	20	16	11	14	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	154	2	1	0	5	4	1	7	10	1	1	1	1	5	6	0	6	1	1	0	2	3	6	1	3	1	0	0	2	3	0	2	2	1	1	2	5	5	3	2	5	3	4	2	9	4	13	3	11	3	0					
14	Число неиспользованных открепительных удостоверений	94	0	0	0	0	9	0	11	6	0	0	8	0	0	0	5	0	0	5	3	0	0	0	0	1	0	0	3	0	0	0	0	4	0	0	0	3	0	3	0	0	0	11	3	0	0	0	4	9	6	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	1	2	1	0	0	0	1	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																									
18	Богданов Андрей Владимирович	161	11	2	0	3	0	0	1	2	1	2	10	1	1	8	1	4	2	1	0	1	0	3	1	5	4	3	6	0	2	1	0	0	5	1	0	4	1	0	3	8	6	5	6	2	12	9	5	9	3	6					
		0.49%	2.18%	0.39%	0.00%	0.75%	0.00%	0.00%	0.14%	0.29%	0.16%	0.31%	0.90%	0.15%	1.05%	0.68%	1.89%	1.57%	0.58%	0.58%	0.00%	0.27%	0.00%	0.26%	0.31%	0.43%	1.76%	0.48%	1.46%	0.00%	0.93%	0.15%	0.00%	0.00%	1.64%	0.44%	0.00%	0.36%	0.31%	0.00%	0.53%	0.59%	0.48%	0.44%	0.64%	0.18%	0.74%	0.56%	0.46%	0.87%	0.30%	0.52%					
19	Жириновский Владимир Вольфович	1475	30	10	10	22	21	18	33	31	16	33	73	22	8	53	0	23	31	11	7	24	15	41	21	60	11	23	24	40	4	26	21	15	23	16	11	44	22	1	28	64	47	39	29	10	80	69	53	40	56	66					
		4.53%	5.95%	1.96%	3.64%	5.53%	4.38%	5.36%	4.76%	4.47%	2.48%	5.04%	6.58%	3.24%	8.42%	4.48%	0.00%	9.02%	9.04%	6.43%	2.66%	6.49%	5.66%	3.49%	6.46%	5.19%	4.85%	3.70%	5.83%	5.07%	1.86%	4.02%	4.31%	10.00%	7.54%	7.02%	2.18%	3.97%	6.79%	1.19%	4.96%	4.75%	3.74%	3.41%	3.09%	0.89%	4.96%	4.32%	4.87%	3.86%	5.61%	5.75%					
20	Зюганов Геннадий Андреевич	5348	137	78	73	114	31	34	93	77	101	82	153	92	11	191	8	54	48	47	58	37	31	128	46	156	26	72	76	131	55	72	76	23	74	46	80	132	57	7	94	209	199	193	182	227	330	299	200	205	199	204					
		16.41%	27.18%	15.29%	26.55%	28.64%	6.46%	10.12%	13.40%	11.10%	15.66%	12.52%	13.80%	13.57%	11.58%	16.16%	15.09%	21.18%	13.99%	27.49%	22.05%	10.00%	11.70%	10.90%	14.15%	13.48%	11.45%	11.58%	18.45%	16.60%	25.58%	11.15%	15.61%	15.33%	24.26%	20.18%	15.87%	11.92%	17.59%	8.33%	16.64%	15.52%	15.84%	16.86%	19.38%	20.25%	20.46%	18.70%	18.38%	19.77%	19.92%	17.79%					
21	Медведев Дмитрий Анатольевич	25120	326	419	189	255	423	281	567	584	527	525	826	563	75	924	44	174	260	111	196	306	219	1002	254	928	183	522	303	615	153	531	326	112	202	164	413	776	242	75	407	1052	1003	900	701	880	1176	1210	820	779	734	863					
		77.09%	64.68%	82.16%	68.73%	64.07%	88.13%	83.63%	81.70%	84.15%	81.71%	80.15%	74.48%	83.04%	78.95%	78.17%	83.02%	68.24%	75.80%	64.91%	74.52%	82.70%	82.64%	85.35%	78.15%	80.21%	80.62%	83.92%	73.54%	77.95%	71.16%	82.20%	66.94%	74.67%	66.23%	71.93%	81.94%	70.10%	74.69%	89.29%	72.04%	78.10%	79.86%	78.60%	74.65%	78.50%	72.91%	75.67%	75.37%	75.12%	73.47%	75.24%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
