Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Вешкаймская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108					
1	"Число избирателей, внесенных в списки избирателей"	16977	1465	1555	1851	1038	133	1070	359	776	165	241	2056	284	1008	469	827	214	408	379	561	685	136	278	149	263	70	213	231	93					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	16297	1300	1490	1780	1000	125	1045	350	750	155	225	2000	275	985	460	810	210	390	360	540	660	125	265	145	255	69	210	225	93					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	9710	756	881	1019	531	96	683	220	464	83	160	1071	155	594	266	514	146	240	212	331	459	66	159	89	163	48	115	130	59					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1389	193	40	89	60	11	92	39	64	20	10	148	34	63	45	69	18	38	33	44	54	40	42	30	34	11	23	31	14					
6	Число погашенных избирательных бюллетеней	5198	351	569	672	409	18	270	91	222	52	55	781	86	328	149	227	46	112	115	165	147	19	64	26	58	10	72	64	20					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1389	193	40	89	60	11	92	39	64	20	10	148	34	63	45	69	18	38	33	44	54	40	42	30	34	11	23	31	14					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9707	756	879	1019	531	96	683	220	464	83	159	1071	155	594	266	514	146	240	212	331	459	66	159	89	163	48	115	130	59					
9	Число недействительных избирательных бюллетеней	58	5	4	5	1	1	5	4	3	0	2	7	4	3	1	2	0	0	1	0	5	2	0	0	0	1	2	0	0					
10	Число действительных избирательных бюллетеней	11038	944	915	1103	590	106	770	255	525	103	167	1212	185	654	310	581	164	278	244	375	508	104	201	119	197	58	136	161	73					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	797	23	20	34	22	20	128	30	60	6	34	50	20	30	12	35	20	20	35	20	60	10	20	10	40	5	9	6	18					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	791	23	19	34	21	18	128	30	60	6	34	50	20	30	12	35	20	20	35	19	60	9	20	10	40	5	9	6	18					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	212	60	14	23	6	4	5	2	6	5	7	9	1	6	1	6	2	5	3	3	15	6	11	2	4	3	0	1	2					
14	Число погашенных неиспользованных открепительных удостоверений	6	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	1.Политическая партия «Аграрная партия России»	280	26	27	32	8	0	17	8	15	0	5	31	9	18	10	16	1	10	4	11	14	0	2	3	8	1	1	2	1					
		2.52%	2.74%	2.94%	2.89%	1.35%	0.00%	2.19%	3.09%	2.84%	0.00%	2.96%	2.54%	4.76%	2.74%	3.22%	2.74%	0.61%	3.60%	1.63%	2.93%	2.73%	0.00%	0.99%	2.52%	4.06%	1.69%	0.72%	1.24%	1.37%					
19	2.Всероссийская политическая партия «Гражданская Сила»	34	5	3	5	1	0	0	0	4	0	2	3	0	5	0	3	0	0	0	2	0	0	0	1	0	0	0	0	0					
		0.31%	0.53%	0.33%	0.45%	0.17%	0.00%	0.00%	0.00%	0.76%	0.00%	1.18%	0.25%	0.00%	0.76%	0.00%	0.51%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.84%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	4	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0					
		0.04%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.72%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1112	103	116	140	67	5	46	44	56	8	21	137	26	50	29	43	4	16	32	37	55	4	19	8	9	4	15	16	2					
		10.02%	10.85%	12.62%	12.64%	11.34%	4.67%	5.94%	16.99%	10.61%	7.77%	12.43%	11.24%	13.76%	7.61%	9.32%	7.38%	2.44%	5.76%	13.06%	9.87%	10.72%	3.77%	9.45%	6.72%	4.57%	6.78%	10.87%	9.94%	2.74%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	20	1	6	0	0	0	1	0	1	0	1	2	1	0	0	0	1	0	1	1	0	0	0	1	3	0	0	0	0					
		0.18%	0.11%	0.65%	0.00%	0.00%	0.00%	0.13%	0.00%	0.19%	0.00%	0.59%	0.16%	0.53%	0.00%	0.00%	0.00%	0.61%	0.00%	0.41%	0.27%	0.00%	0.00%	0.00%	0.84%	1.52%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	12	2	0	0	0	0	0	1	0	0	2	0	1	1	0	0	0	1	0	0	3	0	0	1	0	0	0	0	0					
		0.11%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	1.18%	0.00%	0.53%	0.15%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.58%	0.00%	0.00%	0.84%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	845	73	59	86	54	11	46	25	35	8	16	81	15	56	24	54	6	6	26	38	56	4	19	3	20	1	5	15	3					
		7.62%	7.69%	6.42%	7.76%	9.14%	10.28%	5.94%	9.65%	6.63%	7.77%	9.47%	6.64%	7.94%	8.52%	7.72%	9.26%	3.66%	2.16%	10.61%	10.13%	10.92%	3.77%	9.45%	2.52%	10.15%	1.69%	3.62%	9.32%	4.11%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	702	65	66	66	30	4	34	16	35	2	20	105	9	37	13	20	4	8	16	37	50	5	6	6	13	0	18	11	6					
		6.33%	6.85%	7.18%	5.96%	5.08%	3.74%	4.39%	6.18%	6.63%	1.94%	11.83%	8.61%	4.76%	5.63%	4.18%	3.43%	2.44%	2.88%	6.53%	9.87%	9.75%	4.72%	2.99%	5.04%	6.60%	0.00%	13.04%	6.83%	8.22%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	62	10	6	7	4	2	2	1	9	0	2	6	0	2	1	0	0	4	0	3	0	0	0	1	0	1	1	0	0					
