Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Знаменская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653					
1	"Число избирателей, внесенных в список избирателей"	9765	1052	1143	595	1026	360	397	282	162	103	597	252	194	429	134	376	490	464	99	130	274	109	108	647	152	86	104					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	8040	800	800	700	800	280	300	250	150	100	470	200	200	330	130	290	390	360	100	130	220	100	110	500	140	90	100					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	6229	697	624	554	623	200	186	188	140	68	360	156	109	241	118	227	336	274	64	82	181	78	78	393	120	59	73					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	754	33	99	41	18	54	49	29	5	19	40	22	32	33	8	31	41	46	9	7	18	7	7	59	14	22	11					
6	Число погашенных избирательных бюллетеней	1057	70	77	105	159	26	65	33	5	13	70	22	59	56	4	32	13	40	27	41	21	15	25	48	6	9	16					
7	Число избирательных бюллетеней в переносных ящиках для голосования	754	33	99	41	18	54	49	29	5	19	40	22	32	33	8	31	41	46	9	7	18	7	7	59	14	22	11					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	6229	697	624	554	623	200	186	188	140	68	360	156	109	241	118	227	336	274	64	82	181	78	78	393	120	59	73					
9	Число недействительных избирательных бюллетеней	104	11	18	10	21	2	1	8	1	0	4	3	2	4	0	2	1	5	0	0	2	1	0	5	3	0	0					
10	Число действительных избирательных бюллетеней	6879	719	705	585	620	252	234	209	144	87	396	175	139	270	126	256	376	315	73	89	197	84	85	447	131	81	84					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	335	20	30	20	20	10	15	20	15	5	20	10	10	15	5	15	15	15	5	5	15	5	5	15	15	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	151	17	22	7	14	1	1	16	11	2	6	3	4	0	0	1	8	5	1	0	5	4	1	6	10	5	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	102	4	16	8	9	5	1	6	5	1	3	3	2	1	2	2	2	4	2	5	5	1	1	5	6	2	1					
14	Число погашенных неиспользованных открепительных удостоверений	184	3	8	13	6	9	14	4	4	3	14	7	6	15	5	14	7	10	4	5	10	1	4	9	5	0	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	8	2	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	540	73	72	45	49	26	26	13	15	3	19	4	7	16	0	28	15	24	1	7	26	4	3	47	1	8	8					
		7.73%	10.00%	9.96%	7.56%	7.64%	10.24%	11.06%	5.99%	10.34%	3.45%	4.75%	2.25%	4.96%	5.84%	0.00%	10.85%	3.98%	7.50%	1.37%	7.87%	13.07%	4.71%	3.53%	10.40%	0.75%	9.88%	9.52%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	641	81	56	63	62	17	26	17	14	12	22	23	15	16	5	22	35	41	7	8	17	4	13	40	14	2	9					
		9.18%	11.10%	7.75%	10.59%	9.67%	6.69%	11.06%	7.83%	9.66%	13.79%	5.50%	12.92%	10.64%	5.84%	3.97%	8.53%	9.28%	12.81%	9.59%	8.99%	8.54%	4.71%	15.29%	8.85%	10.45%	2.47%	10.71%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	58	7	6	9	8	0	0	6	1	0	4	1	0	2	2	2	0	2	1	1	1	0	0	2	2	1	0					
		0.83%	0.96%	0.83%	1.51%	1.25%	0.00%	0.00%	2.76%	0.69%	0.00%	1.00%	0.56%	0.00%	0.73%	1.59%	0.78%	0.00%	0.63%	1.37%	1.12%	0.50%	0.00%	0.00%	0.44%	1.49%	1.23%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1763	173	212	158	175	55	57	50	29	27	127	29	34	80	20	56	57	83	15	38	36	26	24	125	43	14	20					
		25.25%	23.70%	29.32%	26.55%	27.30%	21.65%	24.26%	23.04%	20.00%	31.03%	31.75%	16.29%	24.11%	29.20%	15.87%	21.71%	15.12%	25.94%	20.55%	42.70%	18.09%	30.59%	28.24%	27.65%	32.09%	17.28%	23.81%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	66	5	11	5	13	5	3	0	0	0	1	0	0	3	0	1	7	6	0	0	2	1	1	2	0	0	0					
		0.95%	0.68%	1.52%	0.84%	2.03%	1.97%	1.28%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	1.09%	0.00%	0.39%	1.86%	1.88%	0.00%	0.00%	1.01%	1.18%	1.18%	0.44%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3774	377	344	298	308	149	121	121	84	44	221	118	83	151	99	144	260	159	49	35	114	46	44	231	71	56	47					
		54.05%	51.64%	47.58%	50.08%	48.05%	58.66%	51.49%	55.76%	57.93%	50.57%	55.25%	66.29%	58.87%	55.11%	78.57%	55.81%	68.97%	49.69%	67.12%	39.33%	57.29%	54.12%	51.76%	51.11%	52.99%	69.14%	55.95%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	37	3	4	7	5	0	1	2	1	1	2	0	0	2	0	3	2	0	0	0	1	3	0	0	0	0	0					
		0.53%	0.41%	0.55%	1.18%	0.78%	0.00%	0.43%	0.92%	0.69%	1.15%	0.50%	0.00%	0.00%	0.73%	0.00%	1.16%	0.53%	0.00%	0.00%	0.00%	0.50%	3.53%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
