Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																							
Дата голосования: 07.12.2003 0:00:00																							
																							
Наименование Избирательной комиссии:     Левобережный район																							
																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																							
																							
		Сумма	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №3058	УИК №3059	УИК №3060	УИК №5291					
1	"Число избирателей, внесенных в списки"	34064	2612	2669	2724	2672	2720	2331	2595	2736	1900	2674	2772	2687	213	710	36	2013					
2	"Число бюллетеней, полученных участковыми комиссиями"	72397	2400	2400	2450	2450	2500	2100	2400	2500	1700	2450	2500	2400	300	800	47	43000					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	20815	1480	1512	1482	1664	1570	1394	1515	1534	1039	1566	1586	1539	213	710	36	1975					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	677	91	70	85	67	48	52	38	28	38	64	54	37	0	0	0	5					
6	Число погашенных бюллетеней	50905	829	818	883	719	882	654	847	938	623	820	860	824	87	90	11	41020					
7	Число бюллетеней в переносных ящиках для голосования	677	91	70	85	67	48	52	38	28	38	64	54	37	0	0	0	5					
8	Число бюллетеней в стационарных ящиках для голосования	20736	1476	1502	1476	1664	1568	1385	1512	1516	1035	1555	1584	1534	213	710	36	1970					
9	Число недействительных бюллетеней	176	6	20	5	13	16	5	12	18	8	10	15	15	1	21	0	11					
10	Число действительных бюллетеней	21237	1561	1552	1556	1718	1600	1432	1538	1526	1065	1609	1623	1556	212	689	36	1964					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	940	70	50	50	50	50	50	50	50	50	50	50	50	0	20	0	300					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	370	45	22	29	40	41	32	31	21	22	31	25	28	0	2	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	470	28	27	39	44	20	23	21	10	45	20	35	84	10	6	0	58					
14	Число погашенных открепительных удостоверений	570	25	28	21	10	9	18	19	29	28	19	25	22	0	18	0	299					
15	Число открепительных удостоверений выданных ТИК	6	1	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																							
18	"1. ""ЕДИНЕНИЕ"""	112	8	8	4	8	10	5	6	10	8	4	12	8	2	2	0	17					
		0.52%	0.51%	0.50%	0.25%	0.46%	0.61%	0.34%	0.38%	0.64%	0.74%	0.24%	0.73%	0.50%	0.93%	0.28%	0.0%	0.86%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	2583	189	172	198	238	229	154	160	101	108	196	179	207	4	36	0	412					
		12.06%	12.06%	10.94%	12.68%	13.74%	14.17%	10.71%	10.32%	6.54%	10.06%	12.10%	10.92%	13.17%	1.87%	5.07%	0.0%	20.86%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	455	26	48	35	30	39	23	47	35	20	22	46	21	4	17	3	39					
		2.12%	1.65%	3.05%	2.24%	1.73%	2.41%	1.60%	3.03%	2.26%	1.86%	1.35%	2.80%	1.33%	1.87%	2.39%	8.33%	1.97%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2900	206	193	222	297	209	194	198	140	101	280	223	198	11	36	1	391					
		13.54%	13.14%	12.27%	14.22%	17.15%	12.93%	13.50%	12.77%	9.06%	9.41%	17.29%	13.61%	12.60%	5.16%	5.07%	2.77%	19.79%					
22	"5. ""За Русь Святую"""	101	5	10	4	3	7	9	6	16	5	5	12	8	1	4	0	6					
		0.47%	0.31%	0.63%	0.25%	0.17%	0.43%	0.62%	0.38%	1.03%	0.46%	0.30%	0.73%	0.50%	0.46%	0.56%	0.0%	0.30%					
23	"6. ""Объединенная Российская партия ""Русь"""	45	1	3	2	4	7	4	2	0	3	1	5	4	0	2	0	7					
		0.21%	0.06%	0.19%	0.12%	0.23%	0.43%	0.27%	0.12%	0.0%	0.27%	0.06%	0.30%	0.25%	0.0%	0.28%	0.0%	0.35%					
24	"7. ""Новый курс - Автомобильная Россия"""	259	19	22	26	30	19	30	9	21	19	20	20	11	3	0	0	10					
		1.20%	1.21%	1.39%	1.66%	1.73%	1.17%	2.08%	0.58%	1.36%	1.77%	1.23%	1.22%	0.70%	1.40%	0.0%	0.0%	0.50%					
25	"8. ""Народно-республиканская партия России"""	12	1	0	1	0	0	1	1	4	1	0	1	1	0	0	0	1					
		0.05%	0.06%	0.0%	0.06%	0.0%	0.0%	0.06%	0.06%	0.25%	0.09%	0.0%	0.06%	0.06%	0.0%	0.0%	0.0%	0.05%					
26	"9. ""Российская экологическая партия ""Зеленые"""	182	15	10	12	20	9	10	10	15	11	16	15	11	3	1	0	24					
		0.84%	0.95%	0.63%	0.76%	1.15%	0.55%	0.69%	0.64%	0.97%	1.02%	0.98%	0.91%	0.70%	1.40%	0.14%	0.0%	1.21%					
27	"10. ""Аграрная партия России"""	324	24	24	22	31	23	17	24	27	19	23	29	21	3	25	1	11					
		1.51%	1.53%	1.52%	1.40%	1.79%	1.42%	1.18%	1.54%	1.74%	1.77%	1.42%	1.77%	1.33%	1.40%	3.52%	2.77%	0.55%					
28	"11. ""Истинные патриоты России"""	16	0	2	3	1	2	2	0	0	0	1	4	0	1	0	0	0					
		0.07%	0.0%	0.12%	0.19%	0.05%	0.12%	0.13%	0.0%	0.0%	0.0%	0.06%	0.24%	0.0%	0.46%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	247	61	9	14	9	13	19	14	22	12	14	18	19	3	10	1	9					
		1.15%	3.89%	0.57%	0.89%	0.51%	0.80%	1.32%	0.90%	1.42%	1.11%	0.86%	1.09%	1.20%	1.40%	1.40%	2.77%	0.45%					
30	"13. ""Демократическая партия России"""	16	2	0	1	1	1	0	1	2	0	1	2	0	0	1	0	4					
		0.07%	0.12%	0.0%	0.06%	0.05%	0.06%	0.0%	0.06%	0.12%	0.0%	0.06%	0.12%	0.0%	0.0%	0.14%	0.0%	0.20%					
31	"14. ""Великая Россия - Евразийский Союз"""	37	2	4	1	2	5	2	2	4	1	2	2	7	0	0	0	3					
		0.17%	0.12%	0.25%	0.06%	0.11%	0.30%	0.13%	0.12%	0.25%	0.09%	0.12%	0.12%	0.44%	0.0%	0.0%	0.0%	0.15%					
32	"15. ""Партия СЛОН"""	53	4	3	5	3	2	2	7	7	0	3	6	8	0	0	0	3					
		0.24%	0.25%	0.19%	0.32%	0.17%	0.12%	0.13%	0.45%	0.45%	0.0%	0.18%	0.36%	0.50%	0.0%	0.0%	0.0%	0.15%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3266	308	228	234	269	232	264	266	291	165	279	267	201	49	27	7	179					
		15.25%	19.65%	14.50%	14.99%	15.54%	14.35%	18.37%	17.16%	18.84%	15.37%	17.23%	16.30%	12.79%	23.00%	3.80%	19.44%	9.06%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	17	0	1	2	1	0	1	2	0	4	2	1	1	0	1	0	1					
		0.07%	0.0%	0.06%	0.12%	0.05%	0.0%	0.06%	0.12%	0.0%	0.37%	0.12%	0.06%	0.06%	0.0%	0.14%	0.0%	0.05%					
35	"18. ""ЛДПР"""	1044	46	89	78	66	86	57	84	94	55	71	79	130	38	20	1	50					
		4.87%	2.93%	5.66%	4.99%	3.81%	5.32%	3.96%	5.41%	6.08%	5.12%	4.38%	4.82%	8.27%	17.84%	2.81%	2.77%	2.53%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	204	18	9	12	17	11	12	18	13	14	12	16	17	1	12	0	22					
		0.95%	1.14%	0.57%	0.76%	0.98%	0.68%	0.83%	1.16%	0.84%	1.30%	0.74%	0.97%	1.08%	0.46%	1.69%	0.0%	1.11%					
37	"20. ""Политическая партия ""Единая Россия"""	6405	395	495	469	439	486	405	448	499	385	444	477	459	42	381	6	575					
		29.91%	25.20%	31.48%	30.04%	25.36%	30.07%	28.18%	28.90%	32.31%	35.88%	27.42%	29.12%	29.21%	19.71%	53.66%	16.66%	29.11%					
38	"21. ""Российская Конституционно-демократическая партия"""	18	2	0	2	1	2	0	0	2	0	0	2	0	0	1	0	6					
		0.08%	0.12%	0.0%	0.12%	0.05%	0.12%	0.0%	0.0%	0.12%	0.0%	0.0%	0.12%	0.0%	0.0%	0.14%	0.0%	0.30%					
39	"22. ""Развитие предпринимательства"""	83	10	6	4	10	5	3	4	2	4	6	5	15	0	0	0	9					
		0.38%	0.63%	0.38%	0.25%	0.57%	0.30%	0.20%	0.25%	0.12%	0.37%	0.37%	0.30%	0.95%	0.0%	0.0%	0.0%	0.45%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1686	139	126	127	144	97	125	133	123	58	139	122	107	33	94	4	115					
		7.87%	8.87%	8.01%	8.13%	8.31%	6.00%	8.69%	8.58%	7.96%	5.40%	8.58%	7.44%	6.81%	15.49%	13.23%	11.11%	5.82%					
																							
41	Против всех	1172	80	90	78	94	106	93	96	98	72	68	80	102	14	19	12	70					
		5.47%	5.10%	5.72%	4.99%	5.43%	6.55%	6.47%	6.19%	6.34%	6.71%	4.20%	4.88%	6.49%	6.57%	2.67%	33.33%	3.54%					
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
