Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Печорская																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200					
1	"Число избирателей, внесенных в списки"	20456	1694	1200	1350	1505	1272	812	386	603	622	945	653	289	1047	363	782	1178	1034	979	2611	1131					
2	"Число бюллетеней, полученных участковыми комиссиями"	19928	1640	1148	1274	1455	1241	826	391	605	622	980	653	307	1019	357	727	1076	1048	1000	2475	1084					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	8792	717	602	660	858	747	161	177	265	210	451	215	72	379	176	217	511	337	457	1109	471					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1733	98	20	6	12	13	155	64	25	94	127	90	130	212	69	158	159	165	105	25	6					
6	Число погашенных бюллетеней	9403	825	526	608	585	481	510	150	315	318	402	348	105	428	112	352	406	546	438	1341	607					
7	Число бюллетеней в переносных ящиках для голосования	1733	98	20	6	12	13	155	64	25	94	127	90	130	212	69	158	159	165	105	25	6					
8	Число бюллетеней в стационарных ящиках для голосования	8785	717	602	660	858	747	161	177	265	210	450	215	72	378	176	217	511	337	457	1104	471					
9	Число недействительных бюллетеней	157	12	14	7	7	10	5	6	10	4	11	4	0	11	2	8	6	8	1	26	5					
10	Число действительных бюллетеней	10361	803	608	659	863	750	311	235	280	300	566	301	202	579	243	367	664	494	561	1103	472					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	343	30	30	30	30	30	10	10	10	10	10	10	10	10	10	10	10	10	10	33	30					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	74	0	3	6	10	4	0	3	4	1	10	3	2	2	4	1	1	4	1	13	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	72	3	2	2	3	1	1	4	2	3	5	2	1	13	5	1	5	4	2	8	5					
14	Число погашенных открепительных удостоверений	269	30	27	24	20	26	10	7	6	9	0	7	8	8	6	9	9	6	9	20	28					
15	Число открепительных удостоверений выданных ТИК	7	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
18	"1. ""ЕДИНЕНИЕ"""	222	13	13	13	16	17	7	14	8	17	7	9	2	15	3	8	12	16	8	15	9					
		2.11%	1.59%	2.09%	1.95%	1.83%	2.23%	2.21%	5.80%	2.75%	5.59%	1.21%	2.95%	0.99%	2.54%	1.22%	2.13%	1.79%	3.18%	1.42%	1.32%	1.88%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	300	24	20	39	36	34	9	1	18	4	14	5	3	10	5	3	10	11	10	24	20					
		2.85%	2.94%	3.21%	5.85%	4.13%	4.47%	2.84%	0.41%	6.20%	1.31%	2.42%	1.63%	1.48%	1.69%	2.04%	0.8%	1.49%	2.19%	1.77%	2.12%	4.19%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	257	16	9	10	15	18	5	7	11	9	35	11	8	19	16	4	12	9	7	29	7					
		2.44%	1.96%	1.44%	1.50%	1.72%	2.36%	1.58%	2.90%	3.79%	2.96%	6.06%	3.60%	3.96%	3.22%	6.53%	1.06%	1.79%	1.79%	1.24%	2.56%	1.46%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	292	16	21	22	40	25	11	10	11	6	13	6	6	15	11	4	16	12	4	24	19					
		2.77%	1.96%	3.37%	3.30%	4.59%	3.28%	3.48%	4.14%	3.79%	1.97%	2.25%	1.96%	2.97%	2.54%	4.48%	1.06%	2.38%	2.39%	0.71%	2.12%	3.98%					
22	"5. ""За Русь Святую"""	166	58	8	8	9	4	7	2	0	3	7	3	3	8	1	2	5	4	6	22	6					
		1.57%	7.11%	1.28%	1.20%	1.03%	0.52%	2.21%	0.82%	0.0%	0.98%	1.21%	0.98%	1.48%	1.35%	0.40%	0.53%	0.74%	0.79%	1.06%	1.94%	1.25%					
23	"6. ""Объединенная Российская партия ""Русь"""	43	7	3	0	1	2	2	1	2	1	0	0	2	4	2	0	4	2	3	6	1					
		0.40%	0.85%	0.48%	0.0%	0.11%	0.26%	0.63%	0.41%	0.68%	0.32%	0.0%	0.0%	0.99%	0.67%	0.81%	0.0%	0.59%	0.39%	0.53%	0.53%	0.20%					
24	"7. ""Новый курс - Автомобильная Россия"""	98	14	3	9	4	12	7	2	0	1	1	1	4	8	0	5	7	5	4	6	5					
