Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Спасская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №2264	УИК №2265	УИК №2267	УИК №2268	УИК №2269	УИК №2271	УИК №2272	УИК №2273	УИК №2274	УИК №2275	УИК №2276	УИК №2277	УИК №2278	УИК №2279	УИК №2281	УИК №2282	УИК №2283	УИК №2285	УИК №2286	УИК №2287	УИК №2288	УИК №2289					
1	"Число избирателей, внесенных в список избирателей"	9535	295	162	254	145	441	367	712	141	294	249	130	258	461	124	1698	1288	495	156	421	618	557	269					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	9505	295	155	250	130	450	360	720	145	280	250	120	260	460	120	1740	1260	490	145	425	630	560	260					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	5211	213	98	124	105	207	140	340	79	214	161	81	135	135	102	881	653	256	104	228	382	392	181					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1633	15	20	80	15	157	152	149	44	9	30	33	45	266	15	80	155	38	37	84	114	54	41					
6	Число погашенных избирательных бюллетеней	2661	67	37	46	10	86	68	231	22	57	59	6	80	59	3	779	452	196	4	113	134	114	38					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1633	15	20	80	15	157	152	149	44	9	30	33	45	266	15	80	155	38	37	84	114	54	41					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	5211	213	98	124	105	207	140	340	79	214	161	81	135	135	102	881	653	256	104	228	382	392	181					
9	Число недействительных избирательных бюллетеней	192	3	4	17	0	2	2	1	0	12	7	0	0	0	0	4	66	0	0	23	17	32	2					
10	Число действительных избирательных бюллетеней	6652	225	114	187	120	362	290	488	123	211	184	114	180	401	117	957	742	294	141	289	479	414	220					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	238	10	3	10	5	10	10	15	5	5	15	3	5	5	6	30	30	10	3	20	20	13	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	123	0	0	0	1	3	1	12	0	0	1	0	3	3	4	30	30	8	1	4	12	10	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	64	0	2	0	2	3	2	3	2	5	2	2	1	2	5	6	11	2	3	1	3	4	3					
14	Число погашенных неиспользованных открепительных удостоверений	115	10	3	10	4	7	9	3	5	5	14	3	2	2	2	0	0	2	2	16	8	3	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	476	4	7	10	10	27	11	2	9	2	11	2	16	26	9	130	110	30	1	15	20	19	5					
		6.95%	1.75%	5.93%	4.90%	8.33%	7.42%	3.77%	0.41%	7.32%	0.90%	5.76%	1.75%	8.89%	6.48%	7.69%	13.53%	13.61%	10.20%	0.71%	4.81%	4.03%	4.26%	2.25%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	469	5	0	26	13	25	20	3	16	4	18	5	17	23	10	120	84	44	0	3	5	17	11					
		6.85%	2.19%	0.00%	12.75%	10.83%	6.87%	6.85%	0.61%	13.01%	1.79%	9.42%	4.39%	9.44%	5.74%	8.55%	12.49%	10.40%	14.97%	0.00%	0.96%	1.01%	3.81%	4.95%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	32	0	1	2	0	0	0	4	2	0	0	0	1	1	0	10	4	1	0	1	0	5	0					
		0.47%	0.00%	0.85%	0.98%	0.00%	0.00%	0.00%	0.82%	1.63%	0.00%	0.00%	0.00%	0.56%	0.25%	0.00%	1.04%	0.50%	0.34%	0.00%	0.32%	0.00%	1.12%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1015	22	14	19	35	55	36	76	14	61	15	12	20	38	14	233	140	77	3	47	59	18	7					
		14.83%	9.65%	11.86%	9.31%	29.17%	15.11%	12.33%	15.54%	11.38%	27.35%	7.85%	10.53%	11.11%	9.48%	11.97%	24.25%	17.33%	26.19%	2.13%	15.06%	11.90%	4.04%	3.15%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	39	0	2	2	1	5	0	3	1	0	0	1	1	0	0	11	12	0	0	0	0	0	0					
		0.57%	0.00%	1.69%	0.98%	0.83%	1.37%	0.00%	0.61%	0.81%	0.00%	0.00%	0.88%	0.56%	0.00%	0.00%	1.14%	1.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4605	194	89	128	60	250	223	398	81	144	140	93	125	312	82	449	390	140	137	223	395	355	197					
		67.29%	85.09%	75.42%	62.75%	50.00%	68.68%	76.37%	81.39%	65.85%	64.57%	73.30%	81.58%	69.44%	77.81%	70.09%	46.72%	48.27%	47.62%	97.16%	71.47%	79.64%	79.60%	88.74%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	16	0	1	0	1	0	0	2	0	0	0	1	0	1	2	4	2	2	0	0	0	0	0					
		0.23%	0.00%	0.85%	0.00%	0.83%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.88%	0.00%	0.25%	1.71%	0.42%	0.25%	0.68%	0.00%	0.00%	0.00%	0.00%	0.00%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
