Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Спасская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №2264	УИК №2265	УИК №2266	УИК №2267	УИК №2268	УИК №2269	УИК №2271	УИК №2272	УИК №2273	УИК №2275	УИК №2276	УИК №2277	УИК №2278	УИК №2280	УИК №2281	УИК №2282	УИК №2283	УИК №2284	УИК №2285	УИК №2286	УИК №2287	УИК №2288	УИК №2289					
1	"Число избирателей, внесенных в списки избирателей"	9732	311	162	290	239	150	491	441	739	159	252	156	252	298	214	1684	1274	447	167	121	507	536	555	287					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	8360	270	130	250	220	130	450	400	650	130	250	130	250	250	200	1400	1000	370	130	110	450	470	470	250					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	5552	249	109	227	159	117	297	174	332	79	184	84	157	151	154	929	654	216	89	95	299	279	357	161					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1061	8	12	12	58	7	95	149	89	32	46	45	25	92	18	64	89	40	27	9	25	63	26	30					
6	Число погашенных избирательных бюллетеней	1747	13	9	11	3	6	58	77	229	19	20	1	68	7	28	407	257	114	14	6	126	128	87	59					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1061	8	12	12	58	7	95	149	89	32	46	45	25	92	18	64	89	40	27	9	25	63	26	30					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	5548	249	109	227	159	117	296	174	332	79	184	84	157	151	154	926	654	216	89	95	299	279	357	161					
9	Число недействительных избирательных бюллетеней	45	4	0	1	0	0	5	3	3	2	1	1	0	2	1	7	1	2	0	1	5	4	1	1					
10	Число действительных избирательных бюллетеней	6564	253	121	238	217	124	386	320	418	109	229	128	182	241	171	983	742	254	116	103	319	338	382	190					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	395	10	10	10	10	10	10	10	10	10	30	10	10	10	10	50	50	50	10	10	25	20	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	191	9	0	2	8	3	8	6	10	4	30	0	4	0	2	26	21	5	0	1	23	20	8	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	75	2	0	2	2	2	1	1	2	3	2	2	2	1	1	19	10	3	3	5	0	5	4	3					
14	Число погашенных неиспользованных открепительных удостоверений	204	1	10	8	2	7	2	4	0	6	0	10	6	10	8	24	29	45	10	9	2	0	2	9					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
18	1.Политическая партия «Аграрная партия России»	169	0	2	0	11	4	9	11	15	2	15	0	2	3	6	35	13	16	2	2	5	3	6	7					
		2.56%	0.00%	1.65%	0.00%	5.07%	3.23%	2.30%	3.41%	3.56%	1.80%	6.52%	0.00%	1.10%	1.23%	3.49%	3.54%	1.75%	6.25%	1.72%	1.92%	1.54%	0.88%	1.57%	3.66%					
19	2.Всероссийская политическая партия «Гражданская Сила»	13	0	0	0	0	0	0	2	0	1	0	1	0	0	0	2	3	1	0	0	1	1	1	0					
		0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.62%	0.00%	0.90%	0.00%	0.78%	0.00%	0.00%	0.00%	0.20%	0.40%	0.39%	0.00%	0.00%	0.31%	0.29%	0.26%	0.00%					
20	3.Политическая партия «Демократическая партия России»	11	0	1	0	2	2	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1					
		0.17%	0.00%	0.83%	0.00%	0.92%	1.61%	0.26%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.10%	0.00%	0.00%	0.00%	0.96%	0.00%	0.00%	0.00%	0.52%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	569	18	6	42	13	13	38	31	34	5	9	6	16	19	8	79	40	17	8	4	74	49	22	18					
		8.61%	7.00%	4.96%	17.57%	5.99%	10.48%	9.72%	9.60%	8.08%	4.50%	3.91%	4.65%	8.79%	7.82%	4.65%	7.98%	5.38%	6.64%	6.90%	3.85%	22.84%	14.33%	5.74%	9.42%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	11	0	0	0	0	0	0	1	1	0	0	0	0	0	0	5	0	1	0	0	2	0	1	0					
		0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.51%	0.00%	0.39%	0.00%	0.00%	0.62%	0.00%	0.26%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0					
		0.08%	0.00%	0.00%	0.00%	0.00%	0.81%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.62%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	395	8	1	6	15	7	22	20	35	6	6	2	14	16	4	87	67	20	3	2	10	3	32	9					
		5.98%	3.11%	0.83%	2.51%	6.91%	5.65%	5.63%	6.19%	8.31%	5.41%	2.61%	1.55%	7.69%	6.58%	2.33%	8.79%	9.02%	7.81%	2.59%	1.92%	3.09%	0.88%	8.36%	4.71%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	435	2	1	6	9	6	22	24	24	7	8	0	11	3	7	123	83	25	12	10	10	10	10	22					
		6.58%	0.78%	0.83%	2.51%	4.15%	4.84%	5.63%	7.43%	5.70%	6.31%	3.48%	0.00%	6.04%	1.23%	4.07%	12.42%	11.17%	9.77%	10.34%	9.62%	3.09%	2.92%	2.61%	11.52%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	39	1	2	3	2	0	1	2	2	1	1	2	0	0	2	3	5	2	1	0	2	0	3	4					
		0.59%	0.39%	1.65%	1.26%	0.92%	0.00%	0.26%	0.62%	0.48%	0.90%	0.43%	1.55%	0.00%	0.00%	1.16%	0.30%	0.67%	0.78%	0.86%	0.00%	0.62%	0.00%	0.78%	2.09%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4894	224	107	181	165	90	293	229	303	87	189	117	139	199	143	638	527	172	90	84	212	270	307	128					
		74.05%	87.16%	88.43%	75.73%	76.04%	72.58%	74.94%	70.90%	71.97%	78.38%	82.17%	90.70%	76.37%	81.89%	83.14%	64.44%	70.93%	67.19%	77.59%	80.77%	65.43%	78.95%	80.16%	67.02%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	23	0	1	0	0	1	0	0	3	0	1	0	0	1	0	8	4	0	0	0	1	2	0	1					
		0.35%	0.00%	0.83%	0.00%	0.00%	0.81%	0.00%	0.00%	0.71%	0.00%	0.43%	0.00%	0.00%	0.41%	0.00%	0.81%	0.54%	0.00%	0.00%	0.00%	0.31%	0.58%	0.00%	0.52%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
