Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    Ванинская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №796	УИК №797	УИК №821	УИК №827					
1	"Число избирателей, внесенных в список избирателей"	29608	1889	1498	616	922	1739	1013	1251	2123	864	2091	1611	2493	856	810	358	553	2785	765	868	598	651	1423	1683	98	17	13	20					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	29152	1900	1450	600	900	1650	1000	1250	2150	900	2050	1600	2350	850	800	400	550	2800	750	850	600	650	1400	1550	98	17	16	21					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	175	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	10	9	19	135	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	14864	966	673	291	476	825	526	681	1136	500	1096	846	1024	383	383	292	358	1791	349	381	296	292	630	521	98	17	13	20					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	855	29	68	6	74	139	32	19	30	6	24	26	71	17	8	0	25	42	32	51	30	46	55	25	0	0	0	0					
6	Число погашенных избирательных бюллетеней	13258	905	709	303	350	686	442	550	984	394	928	728	1255	450	409	108	167	967	369	418	264	303	696	869	0	0	3	1					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1030	29	68	6	74	139	32	19	30	6	26	26	71	17	8	0	25	42	32	51	40	55	74	160	0	0	0	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	14856	966	673	291	476	823	526	680	1136	500	1096	846	1024	383	383	292	358	1786	349	381	296	292	630	521	98	17	13	20					
9	Число недействительных избирательных бюллетеней	358	18	23	6	12	19	9	16	25	11	32	15	31	14	14	2	9	49	11	9	6	9	6	12	0	0	0	0					
10	Число действительных избирательных бюллетеней	15528	977	718	291	538	943	549	683	1141	495	1090	857	1064	386	377	290	374	1779	370	423	330	338	698	669	98	17	13	20					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	515	30	30	15	15	30	30	30	30	15	30	30	30	15	15	10	20	40	15	15	15	15	20	20	0	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	256	11	2	7	9	14	10	17	12	10	23	13	8	6	5	7	17	30	8	12	15	8	9	3	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	312	6	10	2	4	7	0	5	11	1	23	22	14	1	3	39	7	6	8	34	2	3	13	91	0	0	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	259	19	28	8	6	16	20	13	18	5	7	17	22	9	10	3	3	10	7	3	0	7	11	17	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	20	0	0	0	0	0	1	1	1	1	0	1	4	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2118	163	92	36	80	137	76	110	169	70	153	139	128	47	71	17	33	180	67	52	46	44	118	75	10	0	0	5					
		13.33%	16.38%	12.42%	12.12%	14.55%	14.24%	13.62%	15.74%	14.49%	13.83%	13.64%	15.94%	11.69%	11.75%	18.16%	5.82%	8.62%	9.85%	17.59%	12.04%	13.69%	12.68%	16.76%	11.01%	10.20%	0.00%	0.00%	25.00%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3543	212	147	60	110	220	109	141	232	121	233	170	248	90	94	67	60	529	104	103	56	87	140	188	2	2	8	10					
		22.30%	21.31%	19.84%	20.20%	20.00%	22.87%	19.53%	20.17%	19.90%	23.91%	20.77%	19.50%	22.65%	22.50%	24.04%	22.95%	15.67%	28.94%	27.30%	23.84%	16.67%	25.07%	19.89%	27.61%	2.04%	11.76%	61.54%	50.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	211	13	12	4	0	15	6	12	17	5	13	8	11	4	7	2	3	38	1	4	6	6	7	10	7	0	0	0					
