Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Можгинская городская																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820					
1	"Число избирателей, внесенных в списки"	34969	1329	1213	2542	2297	1328	1376	1244	3029	1582	1023	1600	1554	2654	2508	2360	2447	1637	1895	1288	63					
2	"Число бюллетеней, полученных участковыми комиссиями"	34900	1300	1200	2500	2200	1300	1300	1200	3000	1500	1700	1500	1500	2600	2500	2300	2400	1600	1900	1300	100					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	20963	719	558	1468	1429	796	744	731	1863	903	981	896	934	1499	1344	1469	1416	1097	1340	728	48					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	734	15	35	44	63	38	33	39	72	27	42	20	53	51	31	27	58	28	12	46	0					
6	Число погашенных бюллетеней	13203	566	607	988	708	466	523	430	1065	570	677	584	513	1050	1125	804	926	475	548	526	52					
7	Число бюллетеней в переносных ящиках для голосования	734	15	35	44	63	38	33	39	72	27	42	20	53	51	31	27	58	28	12	46	0					
8	Число бюллетеней в стационарных ящиках для голосования	20958	718	558	1468	1429	795	744	730	1863	903	981	896	934	1499	1344	1469	1414	1097	1340	728	48					
9	Число недействительных бюллетеней	305	14	8	28	18	13	13	7	35	14	16	11	14	25	18	20	16	17	10	8	0					
10	Число действительных бюллетеней	21387	719	585	1484	1474	820	764	762	1900	916	1007	905	973	1525	1357	1476	1456	1108	1342	766	48					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	380	10	10	20	20	10	10	20	20	30	20	50	13	20	17	30	20	30	20	10	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	245	3	7	14	9	4	5	15	14	19	13	37	12	16	11	14	9	19	14	10	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	126	5	1	6	7	7	0	5	9	11	4	4	7	9	2	5	6	8	12	5	13					
14	Число погашенных открепительных удостоверений	135	7	3	6	11	6	5	5	6	11	7	13	1	4	6	16	11	11	6	0	0					
15	Число открепительных удостоверений выданных ТИК	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
18	"1. ""ЕДИНЕНИЕ"""	565	38	28	38	48	19	18	9	52	22	22	19	23	34	25	26	36	34	60	13	1					
		2.60%	5.18%	4.72%	2.51%	3.21%	2.28%	2.31%	1.17%	2.68%	2.36%	2.15%	2.07%	2.33%	2.19%	1.81%	1.73%	2.44%	3.02%	4.43%	1.67%	2.08%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	590	25	9	29	29	25	11	20	42	27	49	34	27	32	53	39	37	23	51	25	3					
		2.71%	3.41%	1.51%	1.91%	1.94%	3.00%	1.41%	2.60%	2.17%	2.90%	4.78%	3.71%	2.73%	2.06%	3.85%	2.60%	2.51%	2.04%	3.77%	3.22%	6.25%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	497	18	17	46	34	28	17	20	49	17	31	17	22	32	40	37	30	12	20	8	2					
		2.29%	2.45%	2.86%	3.04%	2.27%	3.36%	2.18%	2.60%	2.53%	1.82%	3.03%	1.85%	2.22%	2.06%	2.90%	2.47%	2.03%	1.06%	1.47%	1.03%	4.16%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	415	7	9	16	16	24	27	21	34	20	13	26	16	28	44	36	19	20	29	10	0					
		1.91%	0.95%	1.51%	1.05%	1.07%	2.88%	3.47%	2.73%	1.75%	2.15%	1.27%	2.83%	1.62%	1.80%	3.2%	2.40%	1.29%	1.77%	2.14%	1.29%	0.0%					
22	"5. ""За Русь Святую"""	127	6	2	14	12	3	11	0	15	4	12	6	6	6	4	8	4	9	4	1	0					
		0.58%	0.81%	0.33%	0.92%	0.80%	0.36%	1.41%	0.0%	0.77%	0.43%	1.17%	0.65%	0.60%	0.38%	0.29%	0.53%	0.27%	0.8%	0.29%	0.12%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	62	1	1	3	4	1	0	2	5	1	2	3	5	2	4	6	5	9	3	5	0					
		0.28%	0.13%	0.16%	0.19%	0.26%	0.12%	0.0%	0.26%	0.25%	0.10%	0.19%	0.32%	0.50%	0.12%	0.29%	0.40%	0.33%	0.8%	0.22%	0.64%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	102	3	1	7	5	5	4	3	6	4	2	6	14	6	2	9	7	7	6	5	0					
		0.47%	0.40%	0.16%	0.46%	0.33%	0.60%	0.51%	0.39%	0.31%	0.43%	0.19%	0.65%	1.41%	0.38%	0.14%	0.60%	0.47%	0.62%	0.44%	0.64%	0.0%					
25	"8. ""Народно-республиканская партия России"""	29	1	0	1	2	3	0	1	6	1	0	1	2	1	4	0	2	0	1	3	0					
		0.13%	0.13%	0.0%	0.06%	0.13%	0.36%	0.0%	0.13%	0.31%	0.10%	0.0%	0.10%	0.20%	0.06%	0.29%	0.0%	0.13%	0.0%	0.07%	0.38%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	59	1	2	5	4	4	4	0	3	1	1	2	6	4	3	6	5	4	3	1	0					
		0.27%	0.13%	0.33%	0.33%	0.26%	0.48%	0.51%	0.0%	0.15%	0.10%	0.09%	0.21%	0.60%	0.25%	0.21%	0.40%	0.33%	0.35%	0.22%	0.12%	0.0%					
27	"10. ""Аграрная партия России"""	814	18	21	39	50	33	33	36	67	28	41	57	42	54	58	63	70	32	27	44	1					
		3.75%	2.45%	3.54%	2.57%	3.35%	3.96%	4.24%	4.68%	3.46%	3.01%	4.00%	6.22%	4.25%	3.48%	4.21%	4.21%	4.75%	2.84%	1.99%	5.68%	2.08%					
