Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Рамонская																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №3201	УИК №3202	УИК №3203	УИК №3204	УИК №3205	УИК №3206	УИК №3207	УИК №3208	УИК №3209	УИК №3210	УИК №3211	УИК №3212	УИК №3213	УИК №3214	УИК №3215	УИК №3216	УИК №3217	УИК №3218	УИК №3219	УИК №3220	УИК №3221	УИК №3222	УИК №3223	УИК №3224	УИК №3225	УИК №3226	УИК №3227	УИК №3228	УИК №3229	УИК №3230	УИК №3231	УИК №3232	УИК №3233					
1	"Число избирателей, внесенных в списки"	27221	2926	2578	989	186	1108	840	2123	1086	1854	362	817	984	514	428	256	219	103	966	483	332	1851	307	278	255	721	671	85	425	740	262	473	100	1899					
2	"Число бюллетеней, полученных участковыми комиссиями"	24635	2500	2500	900	150	1000	850	2000	900	1600	350	800	900	450	350	250	150	95	850	450	300	1600	270	250	200	650	650	90	400	650	200	430	100	1800					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	12052	1219	1205	418	85	522	343	1129	483	657	134	431	378	222	226	135	104	48	439	230	162	916	104	161	105	214	293	47	204	320	150	158	44	766					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	2688	291	31	6	5	81	79	38	75	125	35	57	184	96	46	44	40	33	169	37	69	107	92	59	46	236	156	19	112	143	46	97	18	16					
6	Число погашенных бюллетеней	9895	990	1264	476	60	397	428	833	342	818	181	312	338	132	78	71	6	14	242	183	69	577	74	30	49	200	201	24	84	187	4	175	38	1018					
7	Число бюллетеней в переносных ящиках для голосования	2686	291	31	6	5	81	79	38	75	125	35	57	184	96	46	44	40	33	169	37	69	107	91	59	46	236	156	19	112	142	46	97	18	16					
8	Число бюллетеней в стационарных ящиках для голосования	12001	1211	1204	418	85	522	343	1092	483	654	134	429	378	222	226	135	104	48	439	230	162	916	104	161	105	214	293	47	204	320	150	158	44	766					
9	Число недействительных бюллетеней	268	29	13	6	5	23	10	18	7	14	4	9	7	12	4	10	2	3	9	9	3	14	6	3	4	10	0	0	2	14	0	4	0	14					
10	Число действительных бюллетеней	14419	1473	1222	418	85	580	412	1112	551	765	165	477	555	306	268	169	142	78	599	258	228	1009	189	217	147	440	449	66	314	448	196	251	62	768					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	183	5	15	5	3	6	7	17	5	14	3	6	3	4	5	5	4	3	3	4	5	10	3	6	3	5	5	2	5	5	4	5	3	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	89	5	12	2	0	2	5	17	1	11	1	0	3	2	3	0	0	2	3	0	0	7	0	3	0	2	3	0	0	2	0	1	0	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	169	13	11	1	5	3	4	6	32	5	0	2	1	3	7	4	5	6	3	0	1	7	5	3	3	0	2	2	4	9	5	1	3	13					
14	Число погашенных открепительных удостоверений	94	0	3	3	3	4	2	0	4	3	2	6	0	2	2	5	4	1	0	4	5	3	3	3	3	3	2	2	5	3	4	4	3	3					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
18	"1. ""ЕДИНЕНИЕ"""	181	13	8	4	2	12	6	9	7	3	5	5	8	5	7	7	4	1	10	0	1	15	1	0	2	2	6	0	6	11	0	4	0	17					
		1.23%	0.86%	0.64%	0.94%	2.22%	1.99%	1.42%	0.79%	1.25%	0.38%	2.95%	1.02%	1.42%	1.57%	2.57%	3.91%	2.77%	1.23%	1.64%	0.0%	0.43%	1.46%	0.51%	0.0%	1.32%	0.44%	1.33%	0.0%	1.89%	2.38%	0.0%	1.56%	0.0%	2.17%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	252	32	28	15	3	14	5	21	7	13	5	7	9	4	1	3	4	1	5	0	0	7	3	4	0	5	8	0	3	6	0	7	0	32					
		1.71%	2.13%	2.26%	3.53%	3.33%	2.32%	1.18%	1.85%	1.25%	1.66%	2.95%	1.44%	1.60%	1.25%	0.36%	1.67%	2.77%	1.23%	0.82%	0.0%	0.0%	0.68%	1.53%	1.81%	0.0%	1.11%	1.78%	0.0%	0.94%	1.29%	0.0%	2.74%	0.0%	4.09%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	482	44	30	14	6	22	14	36	33	28	6	8	32	6	8	8	1	6	11	9	13	24	2	4	5	19	13	0	18	21	7	3	2	29					
		3.28%	2.92%	2.42%	3.30%	6.66%	3.64%	3.31%	3.18%	5.91%	3.59%	3.55%	1.64%	5.69%	1.88%	2.94%	4.46%	0.69%	7.40%	1.80%	3.37%	5.62%	2.34%	1.02%	1.81%	3.31%	4.22%	2.89%	0.0%	5.69%	4.54%	3.57%	1.17%	3.22%	3.70%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	289	36	30	11	4	19	12	40	15	14	0	7	6	3	7	2	1	4	9	0	1	11	2	11	0	6	5	1	1	7	0	0	0	24					
		1.96%	2.39%	2.42%	2.59%	4.44%	3.15%	2.84%	3.53%	2.68%	1.79%	0.0%	1.44%	1.06%	0.94%	2.57%	1.11%	0.69%	4.93%	1.48%	0.0%	0.43%	1.07%	1.02%	5.0%	0.0%	1.33%	1.11%	1.51%	0.31%	1.51%	0.0%	0.0%	0.0%	3.06%					
22	"5. ""За Русь Святую"""	86	6	2	2	0	4	0	7	6	5	1	8	4	1	4	0	3	0	5	0	0	7	0	2	1	2	1	2	1	3	3	1	1	4					
		0.58%	0.39%	0.16%	0.47%	0.0%	0.66%	0.0%	0.61%	1.07%	0.64%	0.59%	1.64%	0.71%	0.31%	1.47%	0.0%	2.08%	0.0%	0.82%	0.0%	0.0%	0.68%	0.0%	0.90%	0.66%	0.44%	0.22%	3.03%	0.31%	0.64%	1.53%	0.39%	1.61%	0.51%					
23	"6. ""Объединенная Российская партия ""Русь"""	32	2	3	0	0	1	2	3	2	2	2	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	1	2	4	0	0	2	2					
		0.21%	0.13%	0.24%	0.0%	0.0%	0.16%	0.47%	0.26%	0.35%	0.25%	1.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.23%	0.16%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	1.51%	0.63%	0.86%	0.0%	0.0%	3.22%	0.25%					
24	"7. ""Новый курс - Автомобильная Россия"""	140	9	16	2	0	6	3	23	7	10	3	5	4	1	2	1	0	0	8	0	0	12	0	0	3	4	2	0	2	2	1	1	2	11					
