Выборы Президента Российской Федерации																																										
Дата голосования: 18.03.2018																																										
																																										
"Наименование Избирательной комиссии:    Новороссийск, Приморская"																																										
																																										
Сводная таблица итогов голосования																																										
																																										
	Число участковых избирательных комиссий	31																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	31																																								
																																										
		Сумма	УИК №3501	УИК №3502	УИК №3503	УИК №3504	УИК №3505	УИК №3506	УИК №3507	УИК №3508	УИК №3509	УИК №3510	УИК №3511	УИК №3512	УИК №3513	УИК №3514	УИК №3515	УИК №3516	УИК №3517	УИК №3518	УИК №3519	УИК №3520	УИК №3521	УИК №3522	УИК №3523	УИК №3524	УИК №3525	УИК №3526	УИК №3527	УИК №3528	УИК №3529	УИК №3530	УИК №3531									
1	"Число избирателей, включенных в список избирателей"	54631	1953	1426	1207	1888	1250	2273	2196	1554	2287	1423	1523	1924	2310	2500	1163	1945	1883	2507	1987	1380	1546	1642	1592	1906	2215	1115	1876	1463	2036	1207	1454									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	51540	1850	1350	1150	1650	1100	2000	2100	1350	2250	1300	1400	1850	2350	2500	1100	2000	1700	2400	1900	1300	1540	1500	1500	1800	2100	1000	1700	1400	1900	1100	1400									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	41186	1065	1299	698	1234	755	1787	1912	846	1978	1031	1261	1025	1506	2236	976	1120	1551	2282	1702	1248	1022	1377	1353	1575	1886	634	968	1256	1721	626	1256									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2635	62	21	77	43	13	45	78	21	80	91	109	43	142	194	84	19	144	68	148	32	31	103	117	155	164	46	70	139	149	23	124									
6	Число погашенных избирательных бюллетеней	7719	723	30	375	373	332	168	110	483	192	178	30	782	702	70	40	861	5	50	50	20	487	20	30	70	50	320	662	5	30	451	20									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2635	62	21	77	43	13	45	78	21	80	91	109	43	142	194	84	19	144	68	148	32	31	103	117	155	164	46	70	139	149	23	124									
8	Число бюллетеней в стационарных ящиках для голосования	41186	1065	1299	698	1234	755	1787	1912	846	1978	1031	1261	1025	1506	2236	976	1120	1551	2282	1702	1248	1022	1377	1353	1575	1886	634	968	1256	1721	626	1256									
9	Число недействительных избирательных бюллетеней	174	8	0	21	23	19	0	0	0	3	7	0	12	24	0	0	25	0	0	0	0	9	0	0	0	0	1	9	0	0	13	0									
10	Число действительных избирательных бюллетеней	43647	1119	1320	754	1254	749	1832	1990	867	2055	1115	1370	1056	1624	2430	1060	1114	1695	2350	1850	1280	1044	1480	1470	1730	2050	679	1029	1395	1870	636	1380									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																										
13	Бабурин Сергей Николаевич	193	3	5	8	9	5	7	10	4	9	10	4	2	6	10	4	6	5	9	7	5	5	6	6	1	8	6	12	6	7	2	6									
		0.44%	0.27%	0.38%	1.03%	0.70%	0.65%	0.38%	0.50%	0.46%	0.44%	0.89%	0.29%	0.19%	0.36%	0.41%	0.38%	0.53%	0.29%	0.38%	0.38%	0.39%	0.47%	0.41%	0.41%	0.06%	0.39%	0.88%	1.16%	0.43%	0.37%	0.31%	0.43%									
14	Грудинин Павел Николаевич	3678	149	104	80	142	114	128	145	107	207	102	103	122	216	170	74	183	68	165	130	90	123	104	103	1	144	50	137	98	122	100	97									
		8.39%	13.22%	7.88%	10.32%	11.12%	14.84%	6.99%	7.29%	12.34%	10.06%	9.09%	7.52%	11.42%	13.11%	6.99%	6.98%	16.07%	4.01%	7.02%	7.03%	7.03%	11.68%	7.03%	7.01%	0.06%	7.02%	7.35%	13.20%	7.03%	6.52%	15.41%	7.03%									
15	Жириновский Владимир Вольфович	2672	78	74	45	104	46	119	80	74	86	75	90	87	146	158	69	119	56	153	120	83	56	96	96	1	133	15	63	91	131	38	90									
