Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																						
Дата голосования: 04.12.2011																																						
																																						
Наименование Избирательной комиссии:    Еманжелинская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №1817	УИК №1818	УИК №1819	УИК №1820	УИК №1821	УИК №1822	УИК №1823	УИК №1824	УИК №1825	УИК №1826	УИК №1827	УИК №1828	УИК №1829	УИК №1830	УИК №1831	УИК №1832	УИК №1833	УИК №1834	УИК №1835	УИК №1836	УИК №1837	УИК №1838	УИК №1839	УИК №1840	УИК №1841	УИК №1842	УИК №1843	УИК №1844	УИК №1845	УИК №1846	УИК №1847					
1	"Число избирателей, внесенных в список избирателей"	39134	1558	1414	1571	1319	1384	1200	687	1433	1131	1095	1456	1369	1444	1385	1433	1391	1558	979	607	1225	1503	1331	298	1370	1274	1166	1221	1251	1479	1186	1416					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	29350	1200	1100	1200	1000	1000	900	500	1100	900	800	1100	1000	1100	1000	1100	1000	1100	800	400	900	1100	1000	250	1000	1000	900	900	900	1100	900	1100					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	18959	633	510	597	724	763	490	418	638	588	589	792	663	597	738	790	737	762	352	245	636	761	782	159	579	668	552	614	675	693	578	636					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	2079	195	110	72	50	47	47	45	162	64	60	145	37	34	28	57	55	103	37	30	77	32	48	27	63	45	58	99	50	73	50	79					
6	Число погашенных избирательных бюллетеней	8312	372	480	531	226	190	363	37	300	248	151	163	300	469	234	253	208	235	411	125	187	307	170	64	358	287	290	187	175	334	272	385					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2079	195	110	72	50	47	47	45	162	64	60	145	37	34	28	57	55	103	37	30	77	32	48	27	63	45	58	99	50	73	50	79					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	18958	633	510	597	724	763	490	418	638	588	589	792	663	597	738	790	737	762	352	245	636	760	782	159	579	668	552	614	675	693	578	636					
9	Число недействительных избирательных бюллетеней	361	27	6	11	11	15	11	7	15	15	15	7	10	8	11	14	10	15	7	4	11	14	15	2	11	5	18	19	12	14	9	12					
10	Число действительных избирательных бюллетеней	20676	801	614	658	763	795	526	456	785	637	634	930	690	623	755	833	782	850	382	271	702	778	815	184	631	708	592	694	713	752	619	703					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	775	23	17	21	13	19	19	12	14	28	19	30	27	26	29	28	28	28	19	4	25	36	44	6	31	41	28	32	32	36	31	29					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	755	22	15	21	13	18	19	12	14	27	18	27	27	25	29	28	27	25	19	4	25	36	44	6	31	41	28	32	29	36	31	26					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	306	0	4	5	13	21	2	24	8	7	2	13	23	8	7	2	20	9	9	41	6	3	1	4	8	14	6	16	4	12	8	6					
14	Число погашенных неиспользованных открепительных удостоверений	20	1	2	0	0	1	0	0	0	1	1	3	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	46	2	2	0	1	1	1	0	1	2	2	3	3	1	2	1	4	3	9	1	1	2	0	0	1	0	0	0	0	1	1	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
																																						
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4640	150	109	178	194	216	151	37	153	185	168	254	170	120	212	212	194	218	69	33	172	156	200	19	91	134	108	158	169	124	141	145					
		22.06%	18.12%	17.58%	26.61%	25.06%	26.67%	28.12%	7.99%	19.13%	28.37%	25.89%	27.11%	24.29%	19.02%	27.68%	25.03%	24.49%	25.20%	17.74%	12.00%	24.12%	19.70%	24.10%	10.22%	14.17%	18.79%	17.70%	22.16%	23.31%	16.19%	22.45%	20.28%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2124	67	80	69	73	72	62	48	82	67	50	80	84	57	88	74	78	54	50	42	70	83	102	24	79	80	52	54	72	69	65	97					
		10.10%	8.09%	12.90%	10.31%	9.43%	8.89%	11.55%	10.37%	10.25%	10.28%	7.70%	8.54%	12.00%	9.03%	11.49%	8.74%	9.85%	6.24%	12.85%	15.27%	9.82%	10.48%	12.29%	12.90%	12.31%	11.22%	8.52%	7.57%	9.93%	9.01%	10.35%	13.57%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	138	4	1	7	4	3	0	2	5	7	6	2	10	5	6	2	6	5	6	5	6	9	9	1	6	2	1	4	4	5	3	2					
		0.66%	0.48%	0.16%	1.05%	0.52%	0.37%	0.00%	0.43%	0.63%	1.07%	0.92%	0.21%	1.43%	0.79%	0.78%	0.24%	0.76%	0.58%	1.54%	1.82%	0.84%	1.14%	1.08%	0.54%	0.93%	0.28%	0.16%	0.56%	0.55%	0.65%	0.48%	0.28%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2560	65	69	81	119	123	58	36	63	71	91	125	77	95	87	113	84	106	56	29	90	106	101	18	75	81	71	81	111	87	86	105					
