Выборы Президента Российской Федерации																																			
Дата голосования: 18.03.2018																																			
																																			
Наименование Избирательной комиссии:    Егорлыкская																																			
																																			
Сводная таблица итогов голосования																																			
																																			
	Число участковых избирательных комиссий	24																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	24																																	
																																			
		Сумма	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619									
1	"Число избирателей, включенных в список избирателей"	27022	1958	2071	1725	1834	1035	1560	735	1097	2034	694	813	1298	374	975	375	915	782	1818	1365	1135	684	686	623	436									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	25861	1844	1987	1632	1664	984	1465	721	1142	1915	655	790	1290	363	924	365	881	748	1758	1310	1092	646	666	608	411									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	21236	1570	1839	1383	1361	640	1307	561	650	1270	575	652	1105	334	777	315	802	665	1475	1193	931	510	555	421	345									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2054	94	57	85	131	43	105	6	38	278	52	92	90	28	130	41	49	78	199	5	114	113	72	97	57									
6	Число погашенных избирательных бюллетеней	2571	180	91	164	172	301	53	154	454	367	28	46	95	1	17	9	30	5	84	112	47	23	39	90	9									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2054	94	57	85	131	43	105	6	38	278	52	92	90	28	130	41	49	78	199	5	114	113	72	97	57									
8	Число бюллетеней в стационарных ящиках для голосования	21236	1570	1839	1383	1361	640	1307	561	650	1270	575	652	1105	334	777	315	802	665	1475	1193	931	510	555	421	345									
9	Число недействительных избирательных бюллетеней	158	0	9	7	5	7	12	4	6	14	6	1	17	8	26	0	0	2	7	14	0	5	0	3	5									
10	Число действительных избирательных бюллетеней	23132	1664	1887	1461	1487	676	1400	563	682	1534	621	743	1178	354	881	356	851	741	1667	1184	1045	618	627	515	397									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																			
13	Бабурин Сергей Николаевич	75	4	7	6	4	4	1	3	4	8	2	4	3	3	4	0	2	3	5	0	3	2	0	1	2									
		0.32%	0.24%	0.37%	0.41%	0.27%	0.59%	0.07%	0.53%	0.58%	0.52%	0.32%	0.54%	0.25%	0.83%	0.44%	0.00%	0.24%	0.40%	0.30%	0.00%	0.29%	0.32%	0.00%	0.19%	0.50%									
14	Грудинин Павел Николаевич	1668	110	165	140	107	79	70	78	117	48	44	48	53	8	56	6	49	49	130	75	66	32	41	44	53									
		7.16%	6.61%	8.70%	9.54%	7.17%	11.57%	4.96%	13.76%	17.01%	3.10%	7.02%	6.45%	4.44%	2.21%	6.17%	1.69%	5.76%	6.59%	7.77%	6.26%	6.32%	5.14%	6.54%	8.49%	13.18%									
15	Жириновский Владимир Вольфович	774	36	104	37	32	34	43	28	29	67	27	39	51	10	33	3	29	28	51	21	22	29	11	1	9									
		3.32%	2.16%	5.49%	2.52%	2.14%	4.98%	3.05%	4.94%	4.22%	4.33%	4.31%	5.24%	4.27%	2.76%	3.64%	0.84%	3.41%	3.77%	3.05%	1.75%	2.11%	4.65%	1.75%	0.19%	2.24%									
16	Путин Владимир Владимирович	20287	1478	1579	1247	1323	552	1271	435	512	1384	542	641	1057	330	781	347	764	654	1461	1073	942	544	574	466	330									
		87.11%	88.82%	83.28%	84.95%	88.67%	80.82%	90.01%	76.72%	74.42%	89.41%	86.44%	86.16%	88.45%	91.16%	86.11%	97.47%	89.78%	88.02%	87.28%	89.57%	90.14%	87.32%	91.55%	89.96%	82.09%									
17	Собчак Ксения Анатольевна	119	12	11	8	4	1	4	3	6	12	2	7	7	2	3	0	4	4	6	15	5	3	0	0	0									
		0.51%	0.72%	0.58%	0.54%	0.27%	0.15%	0.28%	0.53%	0.87%	0.78%	0.32%	0.94%	0.59%	0.55%	0.33%	0.00%	0.47%	0.54%	0.36%	1.25%	0.48%	0.48%	0.00%	0.00%	0.00%									
18	Сурайкин Максим Александрович	112	12	13	14	8	2	6	7	8	9	1	4	3	1	1	0	1	2	7	0	3	6	1	1	2									
		0.48%	0.72%	0.69%	0.95%	0.54%	0.29%	0.42%	1.23%	1.16%	0.58%	0.16%	0.54%	0.25%	0.28%	0.11%	0.00%	0.12%	0.27%	0.42%	0.00%	0.29%	0.96%	0.16%	0.19%	0.50%									
19	Титов Борис Юрьевич	54	5	4	5	7	3	3	7	3	4	2	0	2	0	0	0	0	1	3	0	2	1	0	1	1									
		0.23%	0.30%	0.21%	0.34%	0.47%	0.44%	0.21%	1.23%	0.44%	0.26%	0.32%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.13%	0.18%	0.00%	0.19%	0.16%	0.00%	0.19%	0.25%									
20	Явлинский Григорий Алексеевич	43	7	4	4	2	1	2	2	3	2	1	0	2	0	3	0	2	0	4	0	2	1	0	1	0									
		0.18%	0.42%	0.21%	0.27%	0.13%	0.15%	0.14%	0.35%	0.44%	0.13%	0.16%	0.00%	0.17%	0.00%	0.33%	0.00%	0.24%	0.00%	0.24%	0.00%	0.19%	0.16%	0.00%	0.19%	0.00%									
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
