Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Верхнекамская																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127					
1	"Число избирателей, внесенных в списки"	26781	1746	1828	1961	1027	878	1977	181	177	62	314	307	1300	1333	1443	1278	1189	150	73	715	619	130	584	147	1628	1305	144	103	139	88	845	677	245	327	157	394	318	596	235	133	28					
2	"Число бюллетеней, полученных участковыми комиссиями"	26535	1670	1880	1880	975	865	1900	184	190	73	300	300	1300	1350	1450	1250	1180	150	74	720	605	125	593	144	1600	1300	145	102	138	88	840	685	245	340	165	400	320	600	245	135	29					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	13966	892	1080	1054	536	473	1123	116	114	34	220	176	694	703	702	685	455	92	42	361	310	55	266	81	740	659	65	58	59	51	443	339	165	159	101	196	165	261	126	87	28					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	477	28	23	16	14	8	45	5	7	9	5	11	34	14	13	12	10	0	15	12	22	0	6	0	14	11	44	11	0	2	12	23	0	9	0	2	5	16	3	16	0					
6	Число погашенных бюллетеней	12092	750	777	810	425	384	732	63	69	30	75	113	572	633	735	553	715	58	17	347	273	70	321	63	846	630	36	33	79	35	385	323	80	172	64	202	150	323	116	32	1					
7	Число бюллетеней в переносных ящиках для голосования	477	28	23	16	14	8	45	5	7	9	5	11	34	14	13	12	10	0	15	12	22	0	6	0	14	11	44	11	0	2	12	23	0	9	0	2	5	16	3	16	0					
8	Число бюллетеней в стационарных ящиках для голосования	13963	892	1080	1054	535	473	1121	116	114	34	220	176	694	703	702	685	455	92	42	361	310	55	266	81	740	659	65	58	59	51	443	339	165	159	101	196	165	261	126	87	28					
9	Число недействительных бюллетеней	254	16	16	15	10	10	9	0	2	0	6	9	22	14	9	8	5	2	0	19	6	0	3	2	8	11	0	0	2	3	5	5	5	11	3	0	0	9	3	6	0					
10	Число действительных бюллетеней	14186	904	1087	1055	539	471	1157	121	119	43	219	178	706	703	706	689	460	90	57	354	326	55	269	79	746	659	109	69	57	50	450	357	160	157	98	198	170	268	126	97	28					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	300	17	20	10	10	10	22	3	3	2	4	4	14	24	16	14	13	2	2	8	8	2	6	2	20	10	3	2	2	2	9	8	3	3	2	4	3	6	3	2	2					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	123	1	4	3	3	6	5	3	1	0	1	1	6	20	8	11	10	0	0	2	2	0	5	0	7	10	0	0	0	0	2	4	0	1	0	1	0	1	1	2	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	71	1	8	4	2	1	10	0	0	1	1	0	1	1	0	0	1	1	1	2	1	3	4	1	3	3	1	0	0	0	3	1	3	3	1	1	1	1	1	2	3					
14	Число погашенных открепительных удостоверений	177	16	16	7	7	4	17	0	2	2	3	3	8	4	8	3	3	2	2	6	6	2	1	2	13	0	3	2	2	2	7	4	3	2	2	3	3	5	2	0	0					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	"1. ""ЕДИНЕНИЕ"""	259	10	21	16	7	9	19	1	4	1	6	1	16	11	9	2	9	2	0	11	12	2	5	1	17	11	0	3	1	1	11	10	3	1	4	3	3	13	2	0	1					
		1.79%	1.08%	1.90%	1.49%	1.27%	1.87%	1.62%	0.82%	3.30%	2.32%	2.66%	0.53%	2.19%	1.53%	1.25%	0.28%	1.93%	2.17%	0.0%	2.94%	3.61%	3.63%	1.83%	1.23%	2.25%	1.64%	0.0%	4.34%	1.69%	1.88%	2.41%	2.76%	1.81%	0.59%	3.96%	1.51%	1.76%	4.69%	1.55%	0.0%	3.57%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	210	18	26	20	9	11	20	3	1	0	1	0	11	16	6	1	7	1	0	5	5	1	3	0	12	8	3	0	0	0	10	0	3	0	0	1	2	3	2	1	0					
		1.45%	1.95%	2.35%	1.86%	1.63%	2.28%	1.71%	2.47%	0.82%	0.0%	0.44%	0.0%	1.51%	2.23%	0.83%	0.14%	1.50%	1.08%	0.0%	1.34%	1.50%	1.81%	1.10%	0.0%	1.59%	1.19%	2.75%	0.0%	0.0%	0.0%	2.19%	0.0%	1.81%	0.0%	0.0%	0.50%	1.17%	1.08%	1.55%	0.97%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	529	25	25	35	25	8	38	0	7	1	5	11	29	45	31	48	15	3	14	16	6	1	9	1	16	14	2	6	3	1	18	14	8	12	1	9	5	9	7	6	0					
		3.66%	2.71%	2.26%	3.27%	4.55%	1.66%	3.25%	0.0%	5.78%	2.32%	2.22%	5.88%	3.98%	6.27%	4.33%	6.88%	3.22%	3.26%	24.56%	4.28%	1.80%	1.81%	3.30%	1.23%	2.12%	2.08%	1.83%	8.69%	5.08%	1.88%	3.95%	3.86%	4.84%	7.14%	0.99%	4.54%	2.94%	3.24%	5.42%	5.82%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	494	40	86	43	26	21	52	1	1	1	2	1	22	16	21	24	20	1	3	7	2	1	2	2	21	15	1	1	2	1	19	12	6	2	3	4	5	2	2	3	0					
