Выборы Президента Российской Федерации																																																																					
Дата голосования: 18.03.2018																																																																					
																																																																					
"Наименование Избирательной комиссии:    Волгоград, Красноармейская"																																																																					
																																																																					
Сводная таблица итогов голосования																																																																					
																																																																					
	Число участковых избирательных комиссий	59																																																																			
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	58																																																																			
																																																																					
		Сумма	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659									
1	"Число избирателей, включенных в список избирателей"	111966	1350	2003	1840	2643	929	1456	993	2394	2296	2564	2150	2254	2298	2519	2244	2253	2325	2496	2260	2304	2370	2427	2300	958	1899	1995	1678	2525	2430	2102	2528	2540	2708	2867	1797	1589	2260	2034	2019	1310	2060	2126	2272	2550	2109	2451	2165	2606	2105	2863	1649	1270	595	211	73	95	348	511									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	98110	1100	1800	1400	2300	700	2100	1500	2100	1800	2100	1700	1800	1800	2000	2100	2000	2000	2000	2100	2000	2000	2000	2000	800	1500	1600	1400	2000	2100	2000	2000	2000	2100	2300	1700	1700	2000	2000	1600	1800	2100	1800	2100	2100	2100	2000	2100	2200	1600	2200	1500	1000	700	280	80	150	400	700									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	67784	592	776	805	1317	559	1330	923	1656	1146	1423	1451	1400	1418	1670	1514	1356	1557	1496	1468	1723	1527	1508	1300	468	1168	1125	878	1324	1458	1327	1321	1309	1461	1341	1273	1363	1300	1362	1360	1162	1225	1176	1502	1700	1320	1166	1322	1706	1074	1346	1123	720	389	175	44	67	348	466									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	5705	61	83	36	72	5	126	70	133	50	82	52	56	48	86	86	101	101	43	105	69	35	288	200	37	48	80	51	54	262	166	68	58	68	42	201	226	135	50	172	148	149	94	100	85	157	34	163	124	98	237	339	15	168	35	25	28	0	0									
6	Число погашенных избирательных бюллетеней	24621	447	941	559	911	136	644	507	311	604	595	197	344	334	244	500	543	342	461	527	208	438	204	500	295	284	395	471	622	380	507	611	633	571	917	226	111	565	588	68	490	726	530	498	315	623	800	615	370	428	617	38	265	143	70	11	55	52	234									
