Выборы Президента Российской Федерации																																																																														
Дата голосования: 04.03.2012																																																																														
																																																																														
Наименование Избирательной комиссии:    Волгоград, Красноармейская																																																																														
																																																																														
Сводная таблица итогов голосования																																																																														
																																																																														
	Число участковых избирательных комиссий	67																																																																												
	Число участковых избирательных комиссий, приступивших к передаче сведений	67																																																																												
																																																																														
		Сумма	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667									
1	Число избирателей, включенных в список избирателей	133377	1272	2016	2068	2357	1022	2670	2557	1693	1717	2324	2100	2368	2373	2496	2564	2181	2450	2384	2309	2573	2286	2181	2543	2602	2881	2745	312	727	2131	2185	2084	1917	1967	1967	1705	2053	1525	1292	2735	1794	2028	2179	2319	2192	2395	2103	2570	2417	2284	2508	2725	2288	2671	2793	2004	2225	2095	2052	2115	2053	1027	1401	676	449	154	292	236									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	121100	1200	2000	2000	2200	1400	2400	1800	1800	1600	2000	1700	2200	2200	2200	2300	2000	2200	2100	2300	2300	2000	2000	2400	2300	2500	2200	300	700	1800	2000	1700	1700	1700	2000	1600	1900	1300	1200	2400	1400	1600	1900	2100	2000	2100	2100	2000	2200	2000	2200	2600	2200	2400	2600	1800	2100	2100	2000	1700	1800	700	1200	1000	600	300	300	500									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	73675	593	1206	890	1508	328	1210	1084	1206	969	1069	1002	1232	1343	1553	1472	1465	1552	1438	1458	1432	1488	1279	1800	1697	1860	1244	146	337	1286	1250	1060	1026	1090	1315	1129	1164	931	708	1317	810	768	1031	1547	1335	1330	1545	1301	1312	1140	1086	1239	1330	1331	1366	1073	1283	1100	1113	1054	1101	419	784	399	197	89	219	236									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	8486	169	139	100	169	501	93	418	56	109	76	156	167	49	165	177	102	45	49	110	232	79	57	72	109	139	408	19	70	203	174	108	32	68	222	90	64	62	40	180	149	263	140	76	66	171	82	175	91	152	94	37	145	86	36	99	75	39	50	220	175	70	60	267	252	65	73	0									
6	Число погашенных избирательных бюллетеней	38939	438	655	1010	523	571	1097	298	538	522	855	542	801	808	482	651	433	603	613	732	636	433	664	528	494	501	548	135	293	311	576	532	642	542	463	381	672	307	452	903	441	569	729	477	599	599	473	524	797	708	1020	1324	725	983	1198	628	742	961	837	426	524	211	356	334	151	146	8	264									
7	Число избирательных бюллетеней в переносных ящиках для голосования	8486	169	139	100	169	501	93	418	56	109	76	156	167	49	165	177	102	45	49	110	232	79	57	72	109	139	408	19	70	203	174	108	32	68	222	90	64	62	40	180	149	263	140	76	66	171	82	175	91	152	94	37	145	86	36	99	75	39	50	220	175	70	60	267	252	65	73	0									
