Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
Наименование Избирательной комиссии:    Можгинская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №2601	УИК №2602	УИК №2603	УИК №2604	УИК №2605	УИК №2606	УИК №2607	УИК №2608	УИК №2609	УИК №2610	УИК №2611	УИК №2612	УИК №2613	УИК №2614	УИК №2615	УИК №2616	УИК №2617	УИК №2618	УИК №2619	УИК №2620	УИК №2621	УИК №2622	УИК №2623	УИК №2624	УИК №2625	УИК №2626	УИК №2627	УИК №2628	УИК №2629	УИК №2630	УИК №2631	УИК №2632	УИК №2633					
1	"Число избирателей, внесенных в списки избирателей"	21241	456	308	1144	1359	281	600	840	201	1034	761	459	476	767	667	474	247	648	763	229	296	762	755	307	764	489	425	586	2116	379	677	580	380	1011					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	19600	400	290	1000	1200	250	550	750	190	1000	700	450	420	700	650	450	240	600	700	200	270	700	700	250	750	470	400	550	2000	370	650	550	300	900					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	15029	344	219	624	967	217	427	599	141	664	588	358	366	493	475	372	190	445	588	175	233	564	547	206	458	373	308	402	1476	300	559	438	282	631					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1557	30	48	109	118	17	53	56	24	98	22	9	11	46	29	28	11	62	106	13	10	37	18	12	94	42	42	29	151	31	64	41	6	90					
6	Число погашенных избирательных бюллетеней	3014	26	23	267	115	16	70	95	25	238	90	83	43	161	146	50	39	93	6	12	27	99	135	32	198	55	50	119	373	39	27	71	12	179					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1557	30	48	109	118	17	53	56	24	98	22	9	11	46	29	28	11	62	106	13	10	37	18	12	94	42	42	29	151	31	64	41	6	90					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	15027	344	219	624	965	217	427	599	141	664	588	358	366	493	475	372	190	445	588	175	233	564	547	206	458	373	308	402	1476	300	559	438	282	631					
9	Число недействительных избирательных бюллетеней	168	2	4	15	5	1	3	16	1	4	4	0	6	8	3	3	3	7	11	6	4	3	4	3	4	2	1	4	13	0	5	6	8	9					
10	Число действительных избирательных бюллетеней	16416	372	263	718	1078	233	477	639	164	758	606	367	371	531	501	397	198	500	683	182	239	598	561	215	548	413	349	427	1614	331	618	473	280	712					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	434	23	20	10	49	7	17	17	2	13	11	6	5	12	9	19	4	11	18	18	1	12	19	14	9	4	10	7	43	4	13	7	4	16					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	426	22	20	10	49	7	17	17	2	13	11	4	5	12	9	19	4	11	18	16	1	11	19	14	9	4	9	6	43	4	13	7	4	16					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	445	9	8	5	8	4	4	17	1	10	9	6	57	16	8	3	3	7	7	7	2	24	30	16	10	14	8	9	8	6	6	4	61	58					
14	Число погашенных неиспользованных открепительных удостоверений	8	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	1	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	12	0	0	0	0	0	0	0	0	5	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
18	1.Политическая партия «Аграрная партия России»	452	9	6	18	17	5	16	14	12	38	18	14	16	16	19	19	7	30	27	9	4	13	9	6	8	7	6	16	22	0	22	20	2	7					
		2.73%	2.41%	2.25%	2.46%	1.57%	2.14%	3.33%	2.14%	7.27%	4.99%	2.95%	3.81%	4.24%	2.97%	3.77%	4.75%	3.48%	5.92%	3.89%	4.79%	1.65%	2.16%	1.59%	2.75%	1.45%	1.69%	1.71%	3.71%	1.35%	0.00%	3.53%	4.18%	0.69%	0.97%					
19	2.Всероссийская политическая партия «Гражданская Сила»	39	1	4	1	4	0	0	4	0	2	1	0	2	1	0	0	0	2	1	2	0	1	2	0	0	1	0	1	6	0	1	2	0	0					
		0.24%	0.27%	1.50%	0.14%	0.37%	0.00%	0.00%	0.61%	0.00%	0.26%	0.16%	0.00%	0.53%	0.19%	0.00%	0.00%	0.00%	0.39%	0.14%	1.06%	0.00%	0.17%	0.35%	0.00%	0.00%	0.24%	0.00%	0.23%	0.37%	0.00%	0.16%	0.42%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	31	0	4	1	1	1	1	0	1	2	1	0	2	0	0	1	0	2	1	0	2	2	2	0	0	0	1	2	2	1	0	0	0	1					
		0.19%	0.00%	1.50%	0.14%	0.09%	0.43%	0.21%	0.00%	0.61%	0.26%	0.16%	0.00%	0.53%	0.00%	0.00%	0.25%	0.00%	0.39%	0.14%	0.00%	0.82%	0.33%	0.35%	0.00%	0.00%	0.00%	0.29%	0.46%	0.12%	0.30%	0.00%	0.00%	0.00%	0.14%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1059	7	7	48	77	7	41	65	11	15	26	16	29	75	46	16	8	39	19	16	18	74	53	18	52	12	17	24	72	8	33	31	28	51					
		6.39%	1.87%	2.62%	6.55%	7.11%	2.99%	8.54%	9.92%	6.67%	1.97%	4.26%	4.36%	7.69%	13.91%	9.13%	4.00%	3.98%	7.69%	2.74%	8.51%	7.41%	12.31%	9.38%	8.26%	9.42%	2.89%	4.86%	5.57%	4.43%	2.42%	5.30%	6.47%	9.72%	7.07%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	58	1	1	2	4	0	0	7	1	0	0	0	0	5	3	3	2	1	0	0	0	1	9	1	3	0	0	1	5	2	2	0	1	3					
		0.35%	0.27%	0.37%	0.27%	0.37%	0.00%	0.00%	1.07%	0.61%	0.00%	0.00%	0.00%	0.00%	0.93%	0.60%	0.75%	0.99%	0.20%	0.00%	0.00%	0.00%	0.17%	1.59%	0.46%	0.54%	0.00%	0.00%	0.23%	0.31%	0.60%	0.32%	0.00%	0.35%	0.42%					
23	6.Политическая партия «Партия социальной справедливости»	40	0	0	2	3	1	0	2	0	2	1	3	1	1	0	0	1	2	1	1	1	3	4	0	0	1	1	0	4	0	0	0	2	3					
		0.24%	0.00%	0.00%	0.27%	0.28%	0.43%	0.00%	0.31%	0.00%	0.26%	0.16%	0.82%	0.27%	0.19%	0.00%	0.00%	0.50%	0.39%	0.14%	0.53%	0.41%	0.50%	0.71%	0.00%	0.00%	0.24%	0.29%	0.00%	0.25%	0.00%	0.00%	0.00%	0.69%	0.42%					
24	7.Политическая партия «Либерально-демократическая партия России»	1566	31	16	78	111	13	30	78	19	62	50	20	59	42	35	45	22	37	24	18	21	47	74	31	61	46	42	65	165	29	42	44	38	71					
		9.44%	8.29%	5.99%	10.64%	10.25%	5.56%	6.25%	11.91%	11.52%	8.14%	8.20%	5.45%	15.65%	7.79%	6.94%	11.25%	10.95%	7.30%	3.46%	9.57%	8.64%	7.82%	13.10%	14.22%	11.05%	11.08%	12.00%	15.08%	10.14%	8.76%	6.74%	9.19%	13.19%	9.85%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	673	5	5	35	68	6	23	33	5	25	13	13	10	26	18	9	3	12	22	7	6	14	38	7	26	20	17	27	80	7	17	17	17	42					
		4.06%	1.34%	1.87%	4.77%	6.28%	2.56%	4.79%	5.04%	3.03%	3.28%	2.13%	3.54%	2.65%	4.82%	3.57%	2.25%	1.49%	2.37%	3.17%	3.72%	2.47%	2.33%	6.73%	3.21%	4.71%	4.82%	4.86%	6.26%	4.92%	2.11%	2.73%	3.55%	5.90%	5.83%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	100	2	3	4	8	0	0	5	1	1	1	4	3	4	3	2	4	4	0	2	0	5	4	1	2	0	3	5	13	4	4	0	2	6					
		0.60%	0.53%	1.12%	0.55%	0.74%	0.00%	0.00%	0.76%	0.61%	0.13%	0.16%	1.09%	0.80%	0.74%	0.60%	0.50%	1.99%	0.79%	0.00%	1.06%	0.00%	0.83%	0.71%	0.46%	0.36%	0.00%	0.86%	1.16%	0.80%	1.21%	0.64%	0.00%	0.69%	0.83%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12364	316	216	529	780	200	366	430	113	611	493	296	249	358	377	300	149	371	588	127	187	436	364	149	396	325	262	285	1239	280	497	359	190	526					
		74.55%	84.49%	80.90%	72.17%	72.02%	85.47%	76.25%	65.65%	68.48%	80.18%	80.82%	80.65%	66.05%	66.42%	74.80%	75.00%	74.13%	73.18%	84.73%	67.55%	76.95%	72.55%	64.42%	68.35%	71.74%	78.31%	74.86%	66.13%	76.15%	84.59%	79.78%	74.95%	65.97%	72.95%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	34	0	1	0	5	0	0	1	1	0	2	1	0	3	0	2	2	0	0	0	0	2	2	2	0	1	0	1	6	0	0	0	0	2					
		0.21%	0.00%	0.37%	0.00%	0.46%	0.00%	0.00%	0.15%	0.61%	0.00%	0.33%	0.27%	0.00%	0.56%	0.00%	0.50%	0.99%	0.00%	0.00%	0.00%	0.00%	0.33%	0.35%	0.92%	0.00%	0.24%	0.00%	0.23%	0.37%	0.00%	0.00%	0.00%	0.00%	0.28%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
