Выборы Президента Российской Федерации																																		
Дата голосования: 18.03.2018																																		
																																		
Наименование Избирательной комиссии:    Лузская																																		
																																		
Сводная таблица итогов голосования																																		
																																		
	Число участковых избирательных комиссий	23																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	23																																
																																		
		Сумма	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643									
1	"Число избирателей, включенных в список избирателей"	13439	268	128	108	312	224	176	121	1390	595	747	93	162	173	166	241	189	107	1794	1669	1752	1835	644	545									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	14345	330	160	115	340	245	195	140	1450	625	800	90	180	220	200	280	235	140	1850	1720	1850	1860	670	650									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	7034	143	79	77	133	99	80	91	647	382	364	57	56	98	99	134	95	80	945	901	976	888	299	311									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1831	27	41	11	75	83	64	22	178	73	120	23	68	59	27	77	39	20	114	155	131	185	109	130									
6	Число погашенных избирательных бюллетеней	5480	160	40	27	132	63	51	27	625	170	316	10	56	63	74	69	101	40	791	664	743	787	262	209									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1831	27	41	11	75	83	64	22	178	73	120	23	68	59	27	77	39	20	114	155	131	185	109	130									
8	Число бюллетеней в стационарных ящиках для голосования	7034	143	79	77	133	99	80	91	647	382	364	57	56	98	99	134	95	80	945	901	976	888	299	311									
9	Число недействительных избирательных бюллетеней	79	2	0	0	1	0	1	0	9	3	4	0	0	0	1	1	0	0	13	15	9	10	2	8									
