Выборы Президента Российской Федерации																																																																							
Дата голосования: 18.03.2018																																																																							
																																																																							
Наименование Избирательной комиссии:    Тимашевская																																																																							
																																																																							
Сводная таблица итогов голосования																																																																							
																																																																							
	Число участковых избирательных комиссий	60																																																																					
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	60																																																																					
																																																																							
		Сумма	УИК №5001	УИК №5002	УИК №5003	УИК №5004	УИК №5005	УИК №5006	УИК №5007	УИК №5008	УИК №5009	УИК №5010	УИК №5011	УИК №5012	УИК №5013	УИК №5014	УИК №5015	УИК №5016	УИК №5017	УИК №5018	УИК №5019	УИК №5020	УИК №5021	УИК №5022	УИК №5023	УИК №5024	УИК №5025	УИК №5026	УИК №5027	УИК №5028	УИК №5029	УИК №5030	УИК №5031	УИК №5032	УИК №5033	УИК №5034	УИК №5035	УИК №5036	УИК №5037	УИК №5038	УИК №5039	УИК №5040	УИК №5041	УИК №5042	УИК №5043	УИК №5044	УИК №5045	УИК №5046	УИК №5047	УИК №5048	УИК №5049	УИК №5050	УИК №5051	УИК №5052	УИК №5053	УИК №5054	УИК №5055	УИК №5056	УИК №5057	УИК №5058	УИК №5059	УИК №5060									
1	"Число избирателей, включенных в список избирателей"	79050	1077	726	1965	1530	1786	756	1172	1623	1015	1204	1051	2155	1034	1057	1553	1867	789	1050	950	1154	2152	1400	1605	1682	1149	1234	440	2318	2357	1402	1055	1601	2202	260	434	1903	902	1903	452	2063	1051	635	1971	973	1635	409	1690	2230	1530	1387	497	1359	1134	758	1766	875	2165	903	1202	852									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	77310	1000	700	1950	1500	1700	750	1150	1550	1000	1200	1050	2150	1050	1050	1550	1850	750	1050	950	1100	2150	1300	1600	1600	1100	1150	400	2150	2350	1400	1000	1600	2200	250	400	1900	900	1900	450	2050	1050	630	1900	950	1600	350	1650	2200	1500	1350	480	1350	1050	750	1650	850	2150	900	1200	850									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	49008	853	598	1296	765	756	512	762	929	577	631	676	1429	529	673	861	1026	390	780	543	741	1633	743	894	873	615	530	296	1113	1589	905	911	1204	1538	196	244	1469	629	1579	215	1239	397	492	921	820	734	231	861	1312	937	1188	422	844	625	623	941	520	1360	712	793	533									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	7913	138	102	214	189	145	99	35	166	316	161	120	70	49	105	213	153	130	114	40	82	136	75	95	57	40	94	100	182	297	251	47	144	127	46	72	282	132	177	153	188	216	122	198	53	129	70	76	400	145	140	46	120	148	94	90	83	67	121	199	60									
6	Число погашенных избирательных бюллетеней	20389	9	0	440	546	799	139	353	455	107	408	254	651	472	272	476	671	230	156	367	277	381	482	611	670	445	526	4	855	464	244	42	252	535	8	84	149	139	144	82	623	437	16	781	77	737	49	713	488	418	22	12	386	277	33	619	247	723	67	208	257									
