Выборы Президента Российской Федерации																																																																
Дата голосования: 02.03.2008																																																																
																																																																
Наименование Избирательной комиссии:    Тимашевская																																																																
																																																																
Сводная таблица результатов выборов																																																																
																																																																
	Число участковых избирательных комиссий	57																																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	57																																																														
																																																																
		Сумма	УИК №5001	УИК №5002	УИК №5003	УИК №5004	УИК №5005	УИК №5006	УИК №5007	УИК №5008	УИК №5009	УИК №5010	УИК №5011	УИК №5012	УИК №5013	УИК №5014	УИК №5015	УИК №5016	УИК №5017	УИК №5018	УИК №5019	УИК №5020	УИК №5021	УИК №5022	УИК №5023	УИК №5024	УИК №5025	УИК №5026	УИК №5027	УИК №5028	УИК №5029	УИК №5030	УИК №5031	УИК №5032	УИК №5033	УИК №5034	УИК №5035	УИК №5036	УИК №5037	УИК №5038	УИК №5039	УИК №5040	УИК №5041	УИК №5042	УИК №5043	УИК №5044	УИК №5045	УИК №5046	УИК №5047	УИК №5048	УИК №5049	УИК №5050	УИК №5051	УИК №5052	УИК №5053	УИК №5054	УИК №5055	УИК №5056	УИК №5057					
1	"Число избирателей, включенных в списки избирателей"	75826	1316	1200	1670	1378	1489	744	1293	1915	1290	1361	1053	2011	650	1249	1600	1820	1798	662	1135	1165	1886	1216	1643	1468	1405	1428	376	1798	2147	2470	1115	1408	2160	263	400	1663	1834	1964	318	2084	1022	613	1731	926	1370	352	1600	2134	1354	1313	490	2274	1012	320	1170	982	1318					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	76730	1300	1200	1650	1300	1500	800	1300	1740	1200	1200	1000	2300	650	1100	1600	1800	1800	670	1200	1200	1950	1200	1510	1400	1400	1300	430	2000	2400	2700	1100	1560	2400	300	400	1700	1800	2100	330	2100	1000	640	1800	970	1400	360	1600	2200	1400	1300	500	2200	1100	320	1100	950	1300					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	58359	1118	826	1049	1043	1090	712	1089	1571	792	1008	828	1871	482	860	1213	1347	1641	469	964	909	1572	1008	1281	1260	1064	932	268	1367	1701	1779	782	975	1786	168	323	1327	1326	1453	183	1676	648	478	1220	604	1104	216	1226	1575	1027	1112	404	1800	811	211	839	797	1174					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	8920	116	175	293	146	174	32	44	142	364	157	122	140	113	144	326	201	75	86	68	47	83	88	95	42	59	223	83	307	365	415	107	215	187	64	66	210	210	304	110	186	288	82	257	153	153	106	139	275	170	93	70	288	113	109	170	46	24					
6	Число погашенных избирательных бюллетеней	9451	66	199	308	111	236	56	167	27	44	35	50	289	55	96	61	252	84	115	168	244	295	104	134	98	277	145	79	326	334	506	211	370	427	68	11	163	264	343	37	238	64	80	323	213	143	38	235	350	203	95	26	112	176	0	91	107	102					
7	Число избирательных бюллетеней в переносных ящиках для голосования	8920	116	175	293	146	174	32	44	142	364	157	122	140	113	144	326	201	75	86	68	47	83	88	95	42	59	223	83	307	365	415	107	215	187	64	66	210	210	304	110	186	288	82	257	153	153	106	139	275	170	93	70	288	113	109	170	46	24					
8	Число бюллетеней в стационарных ящиках для голосования	58352	1118	826	1049	1043	1090	712	1089	1571	792	1008	828	1871	482	860	1213	1347	1641	469	964	909	1572	1008	1274	1260	1064	932	268	1367	1701	1779	782	975	1786	168	323	1327	1326	1453	183	1676	648	478	1220	604	1104	216	1226	1575	1027	1112	404	1800	811	211	839	797	1174					
9	Число недействительных избирательных бюллетеней	938	17	20	13	16	16	14	15	153	12	24	12	11	8	1	65	20	26	3	14	13	29	13	4	14	26	26	1	17	0	36	12	18	25	7	4	22	30	14	3	2	3	0	16	5	3	1	14	22	15	0	3	17	12	2	20	8	21					
10	Число действительных избирательных бюллетеней	66334	1217	981	1329	1173	1248	730	1118	1560	1144	1141	938	2000	587	1003	1474	1528	1690	552	1018	943	1626	1083	1365	1288	1097	1129	350	1657	2066	2158	877	1172	1948	225	385	1515	1506	1743	290	1860	933	560	1461	752	1254	321	1351	1828	1182	1205	471	2071	912	318	989	835	1177					
11	Число полученных открепительных  удостоверений	1112	17	15	16	14	14	16	17	18	19	26	11	15	4	13	12	20	13	4	24	17	34	30	31	14	31	10	4	19	18	30	10	14	23	5	14	23	41	55	18	50	30	20	25	13	23	2	18	45	5	38	27	46	11	0	10	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1112	17	15	16	14	14	16	17	18	19	26	11	15	4	13	12	20	13	4	24	17	34	30	31	14	31	10	4	19	18	30	10	14	23	5	14	23	41	55	18	50	30	20	25	13	23	2	18	45	5	38	27	46	11	0	10	10	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	784	15	22	34	22	10	25	14	35	15	31	8	15	6	20	12	19	5	4	21	7	21	16	20	14	13	19	8	12	14	25	6	6	14	9	10	11	15	17	7	12	6	7	4	3	5	0	10	23	3	5	8	21	6	22	16	22	14					
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	38	2	0	0	1	0	0	4	0	1	5	0	1	0	1	0	0	0	1	0	0	4	1	1	0	1	0	0	1	1	1	1	0	0	0	0	1	0	1	0	3	0	0	0	1	1	0	0	0	3	0	0	0	0	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																
18	Богданов Андрей Владимирович	597	7	8	1	2	22	8	13	0	21	21	11	11	7	3	28	21	22	9	4	19	1	16	4	20	16	10	4	15	14	25	9	6	16	3	3	16	16	13	4	4	7	4	12	4	4	2	18	23	10	2	4	14	3	6	13	0	18					
		0.89%	0.57%	0.80%	0.07%	0.17%	1.74%	1.08%	1.15%	0.00%	1.82%	1.80%	1.16%	0.55%	1.18%	0.30%	1.82%	1.36%	1.28%	1.62%	0.39%	1.99%	0.06%	1.46%	0.29%	1.54%	1.42%	0.87%	1.14%	0.90%	0.68%	1.14%	1.01%	0.50%	0.81%	1.29%	0.77%	1.04%	1.04%	0.74%	1.37%	0.21%	0.75%	0.71%	0.81%	0.53%	0.32%	0.62%	1.32%	1.24%	0.84%	0.17%	0.84%	0.67%	0.32%	1.88%	1.29%	0.00%	1.50%					
19	Жириновский Владимир Вольфович	4434	122	18	45	11	166	54	145	3	74	44	57	202	22	53	70	94	102	53	60	118	18	84	48	117	113	121	37	203	40	50	70	132	213	24	38	71	21	109	31	56	45	64	156	96	86	42	108	130	66	107	50	158	40	12	61	12	92					
		6.59%	9.89%	1.80%	3.35%	0.93%	13.13%	7.26%	12.80%	0.18%	6.40%	3.78%	6.00%	10.04%	3.70%	5.28%	4.55%	6.07%	5.94%	9.55%	5.81%	12.34%	1.09%	7.66%	3.51%	8.99%	10.06%	10.48%	10.54%	12.13%	1.94%	2.28%	7.87%	11.09%	10.80%	10.34%	9.77%	4.62%	1.37%	6.20%	10.58%	3.01%	4.81%	11.43%	10.56%	12.68%	6.84%	13.04%	7.91%	7.03%	5.51%	8.88%	10.55%	7.57%	4.33%	3.75%	6.05%	1.42%	7.68%					
20	Зюганов Геннадий Андреевич	11182	119	150	285	269	283	138	291	183	169	231	211	302	70	230	357	261	280	74	185	279	369	184	339	236	201	132	71	288	88	149	175	306	407	38	76	103	317	305	37	100	121	89	367	170	206	49	200	286	68	182	55	331	109	83	228	193	157					
