Выборы Президента Российской Федерации																																																																								
Дата голосования: 04.03.2012																																																																								
																																																																								
Наименование Избирательной комиссии:    Тимашевская																																																																								
																																																																								
Сводная таблица итогов голосования																																																																								
																																																																								
	Число участковых избирательных комиссий	61																																																																						
	Число участковых избирательных комиссий, приступивших к передаче сведений	61																																																																						
																																																																								
		Сумма	УИК №5001	УИК №5002	УИК №5003	УИК №5004	УИК №5005	УИК №5006	УИК №5007	УИК №5008	УИК №5009	УИК №5010	УИК №5011	УИК №5012	УИК №5013	УИК №5014	УИК №5015	УИК №5016	УИК №5017	УИК №5018	УИК №5019	УИК №5020	УИК №5021	УИК №5022	УИК №5023	УИК №5024	УИК №5025	УИК №5026	УИК №5027	УИК №5028	УИК №5029	УИК №5030	УИК №5031	УИК №5032	УИК №5033	УИК №5034	УИК №5035	УИК №5036	УИК №5037	УИК №5038	УИК №5039	УИК №5040	УИК №5041	УИК №5042	УИК №5043	УИК №5044	УИК №5045	УИК №5046	УИК №5047	УИК №5048	УИК №5049	УИК №5050	УИК №5051	УИК №5052	УИК №5053	УИК №5054	УИК №5055	УИК №5056	УИК №5057	УИК №5058	УИК №5059	УИК №5060	УИК №5099									
1	Число избирателей, включенных в список избирателей	75853	1223	1187	1268	1493	1450	803	1321	1555	1161	1317	925	2429	809	1211	1607	1611	1102	662	1039	1159	2002	1478	1759	1422	1201	1525	417	1936	2049	1168	1094	1392	2058	271	365	1807	1765	1902	452	2083	997	613	1605	889	1294	348	1564	2143	1449	1353	450	1323	1180	712	1080	938	1620	881	1201	409	326									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	72498	1000	1000	1500	1400	1400	800	1300	1500	1080	1200	850	2400	800	1150	1550	1600	1100	600	1000	1100	2000	1400	1700	1350	1100	1500	400	1800	2000	1050	1000	1350	1900	250	350	1800	1450	1900	450	2050	950	600	1600	850	1100	300	1500	2000	1400	1350	450	1250	1150	700	1050	900	1550	850	1150	350	318									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	45538	800	682	761	817	715	492	906	931	715	681	652	1542	386	625	890	1110	591	349	619	701	1278	815	978	854	775	745	210	1069	1413	774	622	798	1427	133	229	973	1078	1335	179	1355	482	325	1045	519	771	169	934	1425	903	785	285	896	627	449	653	582	1008	491	742	175	267									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	7648	129	161	159	181	155	120	28	121	188	167	89	156	86	108	142	134	148	102	39	90	110	175	116	50	71	176	85	205	230	85	87	171	140	66	46	160	150	234	159	172	218	79	179	84	155	99	105	237	159	179	91	166	122	68	83	69	71	133	101	59	0									
6	Число погашенных избирательных бюллетеней	19312	71	157	580	402	530	188	366	448	177	352	109	702	328	417	518	356	361	149	342	309	612	410	606	446	254	579	105	526	357	191	291	381	333	51	75	667	222	331	112	523	250	196	376	247	174	32	461	338	338	386	74	188	401	183	314	249	471	226	307	116	51									
7	Число избирательных бюллетеней в переносных ящиках для голосования	7648	129	161	159	181	155	120	28	121	188	167	89	156	86	108	142	134	148	102	39	90	110	175	116	50	71	176	85	205	230	85	87	171	140	66	46	160	150	234	159	172	218	79	179	84	155	99	105	237	159	179	91	166	122	68	83	69	71	133	101	59	0									
8	Число бюллетеней в стационарных ящиках для голосования	45527	800	682	761	817	715	492	906	930	715	681	652	1542	386	625	890	1110	591	349	618	701	1278	815	978	853	775	745	210	1069	1413	774	622	796	1427	133	229	973	1077	1335	179	1355	480	325	1044	519	769	169	934	1425	903	785	285	896	627	449	653	582	1008	491	742	175	267									
9	Число недействительных избирательных бюллетеней	648	9	14	10	16	8	11	15	15	5	3	5	19	4	5	24	26	12	9	9	5	15	19	17	7	16	16	4	21	29	15	9	12	20	3	1	11	9	16	3	13	4	8	9	9	11	2	12	11	12	11	4	10	4	1	7	10	16	8	10	2	7									
10	Число действительных избирательных бюллетеней	52527	920	829	910	982	862	601	919	1036	898	845	736	1679	468	728	1008	1218	727	442	648	786	1373	971	1077	896	830	905	291	1253	1614	844	700	955	1547	196	274	1122	1218	1553	335	1514	694	396	1214	594	913	266	1027	1651	1050	953	372	1052	745	516	729	641	1063	616	833	232	260									
11	Число полученных открепительных  удостоверений	1267	15	20	20	15	20	25	21	30	18	17	15	57	5	21	18	10	10	10	15	20	28	20	23	22	23	5	10	40	20	25	20	20	35	8	9	35	25	47	40	45	17	20	24	15	20	3	25	25	25	35	15	20	10	15	13	15	35	15	30	8	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1142	13	18	11	8	16	25	21	26	13	12	14	57	4	21	15	10	6	7	15	17	28	19	23	22	22	4	6	36	20	21	19	16	35	7	9	27	25	47	40	45	17	20	24	15	20	3	25	21	21	35	15	14	7	11	12	12	28	14	20	8	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1030	8	29	14	32	16	21	23	58	75	14	15	28	13	24	17	18	13	18	21	22	24	22	18	13	11	8	12	23	21	27	4	11	24	6	11	16	15	16	9	13	10	10	16	7	8	2	16	21	9	16	5	11	14	12	15	17	17	9	15	9	8									
14	Число неиспользованных открепительных удостоверений	125	2	2	9	7	4	0	0	4	5	5	1	0	1	0	3	0	4	3	0	3	0	1	0	0	1	1	4	4	0	4	1	4	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	6	3	4	1	3	7	1	10	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	309	3	4	1	5	2	6	5	4	8	8	3	75	3	6	1	8	1	1	6	5	9	3	5	6	7	3	1	3	3	3	3	0	5	2	1	10	2	7	0	3	3	2	11	1	4	3	1	9	7	2	0	2	8	6	2	2	10	2	3	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																								
19	Жириновский Владимир Вольфович	4484	83	83	74	70	75	41	90	76	74	89	82	147	47	60	88	120	82	29	40	66	126	77	103	89	67	110	28	104	125	61	61	59	117	15	21	109	109	134	26	167	79	38	99	62	62	38	70	122	100	70	22	74	47	40	65	50	75	36	46	26	39									
