Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Рузская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №2494	УИК №2495	УИК №2496	УИК №2497	УИК №2498	УИК №2499	УИК №2500	УИК №2501	УИК №2502	УИК №2503	УИК №2504	УИК №2505	УИК №2506	УИК №2507	УИК №2508	УИК №2509	УИК №2510	УИК №2511	УИК №2512	УИК №2513	УИК №2514	УИК №2515	УИК №2516	УИК №2517	УИК №2518	УИК №2519	УИК №2520	УИК №2521	УИК №2522	УИК №2523	УИК №2524	УИК №2525	УИК №2526	УИК №2527	УИК №2528	УИК №2529	УИК №2530					
1	"Число избирателей, внесенных в списки избирателей"	53984	1828	1908	1353	2346	2181	1762	333	2879	2455	676	2829	1673	1346	1426	2206	1267	1513	426	718	461	213	1355	979	506	1282	2051	1781	1376	168	2761	2216	1686	1138	2570	790	1067	459					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	47144	1616	1696	1227	2084	1896	1521	280	2350	2105	549	2519	1471	1157	1139	1922	1132	1320	392	627	673	206	1207	791	447	1142	1744	1573	1254	159	2420	1882	1301	1019	2240	700	997	386					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	29951	1075	1157	814	1486	1328	1047	214	1481	1291	384	1581	901	711	806	1203	695	804	202	397	377	60	744	569	250	584	889	749	718	152	1469	1515	1027	653	1418	475	532	193					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	2173	57	26	26	22	23	94	13	155	49	6	19	6	9	19	25	82	92	57	55	39	118	96	123	35	134	74	84	41	0	49	47	50	95	138	28	151	36					
6	Число погашенных избирательных бюллетеней	15020	484	513	387	576	545	380	53	714	765	159	919	564	437	314	694	355	424	133	175	257	28	367	99	162	424	781	740	495	7	902	320	224	271	684	197	314	157					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2173	57	26	26	22	23	94	13	155	49	6	19	6	9	19	25	82	92	57	55	39	118	96	123	35	134	74	84	41	0	49	47	50	95	138	28	151	36					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	29931	1075	1156	814	1486	1328	1047	214	1481	1286	384	1579	901	711	806	1203	693	804	202	397	377	60	744	569	250	584	889	749	718	151	1466	1513	1027	653	1414	475	532	193					
9	Число недействительных избирательных бюллетеней	414	17	15	16	12	12	14	1	25	15	6	31	18	4	9	12	6	10	5	3	8	2	7	13	1	1	8	11	10	4	30	24	11	14	25	5	7	2					
10	Число действительных избирательных бюллетеней	31690	1115	1167	824	1496	1339	1127	226	1611	1320	384	1567	889	716	816	1216	769	886	254	449	408	176	833	679	284	717	955	822	749	147	1485	1536	1066	734	1527	498	676	227					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1050	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	0	30	30	30	30	30	30	30	0	30	30	30	30	30	30	30	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	573	15	30	16	17	30	8	3	24	15	8	26	14	10	12	20	23	22	13	3	12	0	23	12	2	13	13	22	23	0	27	18	16	14	27	8	30	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	990	21	36	3	27	81	26	5	16	43	6	18	15	11	12	14	16	27	11	24	3	1	17	36	7	10	33	23	18	14	21	180	150	10	29	5	8	13					
14	Число погашенных неиспользованных открепительных удостоверений	477	15	0	14	13	0	22	27	6	15	22	4	16	20	18	10	7	8	17	27	18	0	7	18	28	17	17	8	7	0	3	12	14	16	3	22	0	26					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	40	0	3	2	2	1	3	1	3	1	0	2	0	1	1	2	2	2	1	1	0	0	0	1	0	0	2	4	1	0	1	0	1	1	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	1.Политическая партия «Аграрная партия России»	1050	38	45	35	48	55	36	9	34	27	6	53	26	24	25	19	25	56	15	14	7	9	71	16	8	20	28	28	35	5	37	44	27	32	36	31	15	11					
		3.27%	3.36%	3.81%	4.17%	3.18%	4.07%	3.16%	3.96%	2.08%	2.02%	1.54%	3.32%	2.87%	3.33%	3.03%	1.55%	3.23%	6.25%	5.79%	3.10%	1.68%	5.06%	8.45%	2.31%	2.81%	2.79%	2.91%	3.36%	4.61%	3.31%	2.44%	2.82%	2.51%	4.28%	2.32%	6.16%	2.20%	4.80%					
19	2.Всероссийская политическая партия «Гражданская Сила»	339	21	18	12	14	17	13	1	17	17	8	22	12	12	8	10	7	13	2	1	1	3	7	4	1	10	6	8	7	0	16	11	5	6	18	0	9	2					
