Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Туринская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046					
1	"Число избирателей, внесенных в список избирателей"	25303	1009	1005	2395	1236	1881	2036	2609	1469	2005	588	835	801	942	266	990	454	771	507	242	708	495	486	768	805					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	22900	950	950	2200	1200	1700	1800	2400	1400	1900	500	700	700	800	200	900	400	700	450	200	650	400	400	700	700					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	758	0	0	0	0	0	0	0	0	0	41	56	109	141	0	0	33	46	86	48	54	37	9	87	11					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	9942	400	324	1079	649	785	847	1047	520	900	212	257	272	336	116	378	170	239	127	66	284	177	194	234	329					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1010	25	39	44	42	41	123	41	56	38	36	62	35	49	21	94	26	88	12	1	32	15	34	16	40					
6	Число погашенных избирательных бюллетеней	11190	525	587	1077	509	874	830	1312	824	962	211	325	284	274	63	428	171	327	225	85	280	171	163	363	320					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1768	25	39	44	42	41	123	41	56	38	77	118	144	190	21	94	59	134	98	49	86	52	43	103	51					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9941	400	324	1079	649	785	847	1047	519	900	212	257	272	336	116	378	170	239	127	66	284	177	194	234	329					
9	Число недействительных избирательных бюллетеней	221	7	7	21	18	22	21	20	9	15	6	2	4	9	0	5	1	4	8	1	7	8	5	11	10					
10	Число действительных избирательных бюллетеней	11488	418	356	1102	673	804	949	1068	566	923	283	373	412	517	137	467	228	369	217	114	363	221	232	326	370					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	389	20	20	30	20	20	25	30	20	30	11	10	10	15	5	15	5	15	15	5	28	5	5	15	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	244	9	6	21	14	15	22	19	6	25	11	3	4	3	2	15	0	15	10	0	28	0	3	6	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	141	11	9	16	16	9	8	8	4	11	4	2	5	1	7	4	0	5	1	2	2	2	4	8	2					
14	Число погашенных неиспользованных открепительных удостоверений	145	11	14	9	6	5	3	11	14	5	0	7	6	12	3	0	5	0	5	5	0	5	2	9	8					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	2	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
