Выборы Президента Российской Федерации																																																							
Дата голосования: 04.03.2012																																																							
																																																							
Наименование Избирательной комиссии:    Партизанская городская																																																							
																																																							
Сводная таблица итогов голосования																																																							
																																																							
	Число участковых избирательных комиссий	44																																																					
	Число участковых избирательных комиссий, приступивших к передаче сведений	44																																																					
																																																							
		Сумма	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №1987									
1	Число избирателей, включенных в список избирателей	40675	829	1180	1201	628	914	1127	1090	656	1697	1503	1739	985	1777	1011	929	1786	1614	723	993	1301	1801	1246	948	1334	1374	316	247	1643	1159	718	889	107	1274	904	1094	192	75	204	93	290	870	137	63	14									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	39014	800	1100	1200	600	900	1000	1000	650	1700	1500	1700	950	1700	1000	900	1700	1500	700	950	1200	1800	1250	900	1300	1300	300	300	1500	1100	700	850	100	1200	850	1000	190	69	195	80	235	800	155	63	27									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	20394	445	684	627	310	487	546	531	402	932	865	889	460	778	457	449	1021	896	441	364	535	881	586	430	671	719	122	196	803	550	307	413	59	716	366	562	100	42	114	38	156	347	25	63	9									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1350	5	15	40	19	17	28	47	12	40	50	46	41	31	15	11	35	62	11	60	29	58	46	33	23	18	16	4	53	26	47	49	5	42	36	69	5	8	12	18	31	22	112	0	3									
6	Число погашенных избирательных бюллетеней	17270	350	401	533	271	396	426	422	236	728	585	765	449	891	528	440	644	542	248	526	636	861	618	437	606	563	162	100	644	524	346	388	36	442	448	369	85	19	69	24	48	431	18	0	15									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1350	5	15	40	19	17	28	47	12	40	50	46	41	31	15	11	35	62	11	60	29	58	46	33	23	18	16	4	53	26	47	49	5	42	36	69	5	8	12	18	31	22	112	0	3									
8	Число бюллетеней в стационарных ящиках для голосования	20394	445	684	627	310	487	546	531	402	932	865	889	460	778	457	449	1021	896	441	364	535	881	586	430	671	719	122	196	803	550	307	413	59	716	366	562	100	42	114	38	156	347	25	63	9									
9	Число недействительных избирательных бюллетеней	330	10	12	7	5	4	5	5	8	13	12	14	15	15	10	4	18	22	2	2	9	9	8	9	8	2	8	4	19	9	7	3	0	14	5	12	4	0	1	0	4	9	2	1	0									
10	Число действительных избирательных бюллетеней	21414	440	687	660	324	500	569	573	406	959	903	921	486	794	462	456	1038	936	450	422	555	930	624	454	686	735	130	196	837	567	347	459	64	744	397	619	101	50	125	56	183	360	135	62	12									
11	Число полученных открепительных  удостоверений	829	21	22	21	8	23	19	26	20	47	31	24	15	37	18	21	39	39	23	11	15	47	26	15	23	22	17	0	32	27	23	10	20	18	13	25	4	2	8	5	2	10	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	785	20	19	21	5	20	19	25	18	44	31	24	15	35	17	20	38	38	23	11	14	43	23	14	23	21	17	0	32	27	22	6	20	18	13	24	2	1	7	5	2	8	0	0	0									
