Выборы Президента Российской Федерации																																																	
Дата голосования: 02.03.2008																																																	
																																																	
Наименование Избирательной комиссии:    Партизанская городская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
	Число участковых избирательных комиссий	42																																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	42																																															
																																																	
		Сумма	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789					
1	"Число избирателей, включенных в списки избирателей"	41802	835	1210	1171	663	900	1033	1117	777	1769	1582	1879	990	1898	1036	901	1891	1699	780	1023	1391	1723	1337	778	1328	1190	286	208	1632	1235	719	893	128	1313	933	1173	190	90	184	91	279	1495	52					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	40940	830	1220	1220	650	900	1050	1080	740	1800	1600	1650	970	1690	1030	920	1900	1690	780	1070	1390	1560	1340	750	1330	1240	320	190	1410	1240	730	900	110	1330	940	1200	180	80	190	80	240	1200	200					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	21287	457	706	666	325	462	447	498	474	902	848	875	525	802	463	433	1016	974	452	415	524	879	669	403	703	675	130	135	838	597	318	479	87	764	379	593	149	70	134	63	166	792	0					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2058	9	42	70	61	35	42	54	31	100	60	76	58	56	30	60	53	72	26	52	90	32	71	40	54	44	31	26	82	63	82	56	0	45	82	65	10	10	16	14	37	69	52					
6	Число погашенных избирательных бюллетеней	17595	364	472	484	264	403	561	528	235	798	692	699	387	832	537	427	831	644	302	603	776	649	600	307	573	521	159	29	490	580	330	365	23	521	479	542	21	0	40	3	37	339	148					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2058	9	42	70	61	35	42	54	31	100	60	76	58	56	30	60	53	72	26	52	90	32	71	40	54	44	31	26	82	63	82	56	0	45	82	65	10	10	16	14	37	69	52					
8	Число бюллетеней в стационарных ящиках для голосования	21279	457	706	666	325	462	447	498	474	902	848	875	525	802	463	433	1016	971	452	415	524	879	668	403	703	675	130	135	838	594	317	479	87	764	379	593	149	70	134	63	166	792	0					
9	Число недействительных избирательных бюллетеней	337	5	18	8	4	2	7	5	9	0	5	11	6	17	7	9	12	14	13	6	12	19	21	4	16	9	4	0	24	8	7	3	1	8	3	12	1	0	3	0	6	18	0					
10	Число действительных избирательных бюллетеней	23000	461	730	728	382	495	482	547	496	1002	903	940	577	841	486	484	1057	1029	465	461	602	892	718	439	741	710	157	161	896	649	392	532	86	801	458	646	158	80	147	77	197	843	52					
11	Число полученных открепительных  удостоверений	828	15	15	25	15	15	30	25	15	45	25	25	15	35	15	15	20	30	20	20	20	25	25	10	20	25	25	5	25	35	15	15	30	23	15	15	5	5	15	5	10	40	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	613	7	7	14	8	15	28	18	11	29	25	19	13	32	8	11	18	17	9	19	13	21	22	8	17	21	22	1	17	28	15	8	26	23	11	12	0	2	6	2	1	29	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	390	12	15	17	8	8	2	15	3	7	7	10	3	4	7	1	7	17	7	4	2	7	10	21	6	6	4	35	16	11	7	8	8	8	1	11	9	9	8	9	24	12	4					
14	Число неиспользованных открепительных удостоверений	215	8	8	11	7	0	2	7	4	16	0	6	2	3	7	4	2	13	11	1	7	4	3	2	3	4	3	4	8	7	0	7	4	0	4	3	5	3	9	3	9	11	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	16	1	0	0	0	1	0	0	0	3	0	0	1	1	0	1	0	1	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																	
18	Богданов Андрей Владимирович	410	13	16	13	5	12	9	9	6	33	17	20	6	20	12	8	16	11	2	10	13	29	14	9	18	14	2	1	10	8	3	5	0	11	6	9	0	1	1	1	1	15	1					
		1.76%	2.79%	2.14%	1.77%	1.30%	2.41%	1.84%	1.63%	1.19%	3.29%	1.87%	2.10%	1.03%	2.33%	2.43%	1.62%	1.50%	1.05%	0.42%	2.14%	2.12%	3.18%	1.89%	2.03%	2.38%	1.95%	1.24%	0.62%	1.09%	1.22%	0.75%	0.93%	0.00%	1.36%	1.30%	1.37%	0.00%	1.25%	0.67%	1.30%	0.49%	1.74%	1.92%					
19	Жириновский Владимир Вольфович	3391	70	121	111	62	66	83	98	69	139	110	119	71	117	78	70	135	144	84	64	137	147	123	60	104	94	23	16	148	79	56	90	5	105	55	75	24	6	21	8	28	168	8					
		14.53%	15.02%	16.18%	15.08%	16.06%	13.28%	16.97%	17.75%	13.66%	13.87%	12.11%	12.51%	12.18%	13.64%	15.82%	14.20%	12.63%	13.81%	17.57%	13.70%	22.31%	16.14%	16.64%	13.54%	13.74%	13.07%	14.29%	9.94%	16.09%	12.02%	14.04%	16.82%	5.75%	12.98%	11.93%	11.40%	15.09%	7.50%	14.00%	10.39%	13.79%	19.51%	15.38%					
20	Зюганов Геннадий Андреевич	6308	150	189	165	108	115	145	140	147	276	267	279	219	230	123	119	316	300	125	186	132	244	180	139	151	182	49	16	217	186	79	85	5	272	169	294	40	16	31	33	33	138	18					
		27.03%	32.19%	25.27%	22.42%	27.98%	23.14%	29.65%	25.36%	29.11%	27.54%	29.41%	29.34%	37.56%	26.81%	24.95%	24.14%	29.56%	28.76%	26.15%	39.83%	21.50%	26.78%	24.36%	31.38%	19.95%	25.31%	30.43%	9.94%	23.59%	28.31%	19.80%	15.89%	5.75%	33.62%	36.66%	44.68%	25.16%	20.00%	20.67%	42.86%	16.26%	16.03%	34.62%					
21	Медведев Дмитрий Анатольевич	12891	228	404	439	207	302	245	300	274	554	509	522	281	474	273	287	590	574	254	201	320	472	401	231	468	420	83	128	521	376	254	352	76	413	228	268	94	57	94	35	135	522	25					
