Выборы Президента Российской Федерации																																																																	
Дата голосования: 04.03.2012																																																																	
																																																																	
Наименование Избирательной комиссии:    Великоустюгская																																																																	
																																																																	
Сводная таблица итогов голосования																																																																	
																																																																	
	Число участковых избирательных комиссий	54																																																															
	Число участковых избирательных комиссий, приступивших к передаче сведений	54																																																															
																																																																	
		Сумма	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162									
1	Число избирателей, включенных в список избирателей	48416	1147	1366	2638	1572	2177	1429	1771	1894	1139	1486	1541	1166	1697	1427	2065	727	177	1075	1516	1444	1632	1403	268	109	330	205	825	409	1090	422	241	280	362	1355	368	286	107	165	85	1344	1015	266	188	584	305	422	894	239	1097	643	443	682	611	287									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	40000	1000	1000	2000	1200	1700	1100	1300	1500	1000	1100	1200	1000	1300	1100	1500	600	200	1000	1200	1100	1500	1100	250	100	300	200	800	400	1000	400	200	250	350	1000	300	250	100	150	80	1000	1000	250	170	600	300	400	800	200	1000	600	400	600	600	250									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	25519	654	779	1619	914	1287	878	973	1077	562	842	847	664	974	737	1136	356	85	512	659	706	868	768	148	57	138	116	466	209	450	264	124	144	188	593	158	131	69	104	47	575	453	122	69	287	127	198	447	103	524	302	229	314	310	156									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3323	55	35	50	53	80	85	40	42	45	54	65	19	69	86	85	53	88	73	69	94	98	80	50	7	66	23	49	80	97	28	23	38	34	146	95	50	6	13	7	125	62	45	40	63	26	102	101	48	171	108	59	62	48	33									
6	Число погашенных избирательных бюллетеней	11158	291	186	331	233	333	137	287	381	393	204	288	317	257	277	279	191	27	415	472	300	534	252	52	36	96	61	285	111	453	108	53	68	128	261	47	69	25	33	26	300	485	83	61	250	147	100	252	49	305	190	112	224	242	61									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3323	55	35	50	53	80	85	40	42	45	54	65	19	69	86	85	53	88	73	69	94	98	80	50	7	66	23	49	80	97	28	23	38	34	146	95	50	6	13	7	125	62	45	40	63	26	102	101	48	171	108	59	62	48	33									
8	Число бюллетеней в стационарных ящиках для голосования	25515	654	779	1618	914	1287	878	973	1077	562	842	847	664	973	737	1135	356	85	512	659	706	868	768	148	57	138	116	466	209	450	264	124	144	188	593	158	131	69	104	47	575	452	122	69	287	127	198	447	103	524	302	229	314	310	156									
9	Число недействительных избирательных бюллетеней	263	5	9	13	7	10	13	9	6	2	3	7	11	12	7	11	4	2	8	5	4	15	9	0	0	3	0	3	12	11	2	1	0	3	7	0	0	1	1	0	4	0	2	1	5	1	0	4	3	5	12	2	3	4	1									
10	Число действительных избирательных бюллетеней	28575	704	805	1655	960	1357	950	1004	1113	605	893	905	672	1030	816	1209	405	171	577	723	796	951	839	198	64	201	139	512	277	536	290	146	182	219	732	253	181	74	116	54	696	514	165	108	345	152	300	544	148	690	398	286	373	354	188									
11	Число полученных открепительных  удостоверений	669	12	12	26	20	15	15	15	12	10	15	10	10	15	18	25	7	0	7	5	15	15	18	10	5	15	9	13	3	82	5	5	30	20	6	5	3	5	3	3	12	14	3	3	19	6	16	10	15	20	10	5	5	9	3									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	593	10	9	25	20	15	14	11	9	8	15	10	10	13	17	25	7	0	7	5	14	11	13	10	5	11	9	10	3	82	4	4	21	13	6	5	3	2	3	2	12	11	2	0	19	5	16	10	15	17	7	4	5	8	1									
13	Число избирателей, проголосовавших по открепительным удостоверениям	453	22	14	32	20	26	11	15	9	27	28	17	16	17	10	25	6	6	7	4	1	6	4	2	2	3	3	6	6	9	4	2	4	3	2	2	3	2	2	2	9	7	5	3	2	4	0	6	6	4	3	3	6	9	6									
