Выборы Президента Российской Федерации																																																																												
Дата голосования: 18.03.2018																																																																												
																																																																												
Наименование Избирательной комиссии:    Тляратинская																																																																												
																																																																												
Сводная таблица итогов голосования																																																																												
																																																																												
	Число участковых избирательных комиссий	65																																																																										
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	65																																																																										
																																																																												
		Сумма	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1423	УИК №1424	УИК №1425	УИК №1426	УИК №1427	УИК №1428	УИК №1429	УИК №1430	УИК №1431	УИК №1432	УИК №1433	УИК №1434	УИК №1435	УИК №1436	УИК №1437	УИК №1438	УИК №1439	УИК №1440	УИК №1441	УИК №1442	УИК №1443	УИК №1444	УИК №1445	УИК №1446	УИК №1447	УИК №1448	УИК №1449	УИК №1450	УИК №1451	УИК №1452	УИК №1453	УИК №1454	УИК №1455	УИК №1456	УИК №1457	УИК №1458	УИК №1459	УИК №1460	УИК №1461	УИК №1462	УИК №1463	УИК №1464	УИК №1465	УИК №1466	УИК №1467	УИК №1468	УИК №1469	УИК №1470	УИК №1471	УИК №1472	УИК №1473	УИК №1474	УИК №1475	УИК №1476									
1	"Число избирателей, включенных в список избирателей"	15689	304	278	85	93	55	85	103	129	109	296	108	209	523	148	166	256	202	363	195	192	167	130	1455	103	347	124	233	496	294	133	187	126	387	160	213	315	104	137	39	149	208	87	97	167	65	164	807	386	237	106	307	185	402	303	72	322	641	408	359	75	152	330	235	125	251									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	15220	330	270	85	80	49	80	120	115	105	275	105	205	517	140	160	250	185	350	185	190	165	120	1400	100	325	120	230	490	290	130	180	125	380	200	200	315	100	135	39	145	200	85	95	165	65	160	800	380	225	100	280	155	390	265	70	315	640	390	310	75	150	325	230	120	245									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	11799	210	244	85	55	19	67	87	75	99	203	64	165	345	109	123	230	138	280	127	112	160	89	927	100	259	75	210	378	205	112	135	109	349	146	140	87	52	121	36	125	138	65	87	148	65	95	625	354	186	100	194	141	322	203	60	280	591	317	273	52	138	241	185	105	182									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	230	0	15	0	0	0	0	0	0	0	0	0	0	10	0	4	0	2	6	14	3	0	7	35	0	3	0	5	0	0	0	24	0	3	14	0	19	0	3	0	7	0	2	0	9	0	7	0	17	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	19									
6	Число погашенных избирательных бюллетеней	3191	120	11	0	25	30	13	33	40	6	72	41	40	162	31	33	20	45	64	44	75	5	24	438	0	63	45	15	112	85	18	21	16	28	40	60	209	48	11	3	13	62	18	8	8	0	58	175	9	39	0	86	12	68	62	10	35	49	73	37	23	12	84	45	15	44									
7	Число избирательных бюллетеней в переносных ящиках для голосования	230	0	15	0	0	0	0	0	0	0	0	0	0	10	0	4	0	2	6	14	3	0	7	35	0	3	0	5	0	0	0	24	0	3	14	0	19	0	3	0	7	0	2	0	9	0	7	0	17	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	19									
8	Число бюллетеней в стационарных ящиках для голосования	11799	210	244	85	55	19	67	87	75	99	203	64	165	345	109	123	230	138	280	127	112	160	89	927	100	259	75	210	378	205	112	135	109	349	146	140	87	52	121	36	125	138	65	87	148	65	95	625	354	186	100	194	141	322	203	60	280	591	317	273	52	138	241	185	105	182									
9	Число недействительных избирательных бюллетеней	56	3	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	2	1	5	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	13	0	0	0	11	1	0	2	0	1	1	3	1	0	0	0	0	0	0									
10	Число действительных избирательных бюллетеней	11973	207	259	85	55	19	67	87	75	99	203	64	162	353	109	127	230	140	286	139	115	160	96	961	100	262	75	215	378	203	111	154	107	352	160	140	106	52	124	36	132	137	67	87	157	64	102	612	371	186	100	183	142	322	201	60	279	590	314	272	52	138	241	185	105	201									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																												
13	Бабурин Сергей Николаевич	19	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0									
		0.16%	1.43%	0.39%	3.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.76%	0.00%	2.99%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.54%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%									
14	Грудинин Павел Николаевич	935	47	22	36	14	9	8	14	7	0	2	0	0	22	0	10	6	6	2	0	18	6	10	68	6	5	9	3	2	1	1	5	4	0	2	4	22	8	2	0	0	1	4	0	6	0	0	88	45	15	37	41	29	18	109	9	44	51	27	0	5	4	9	2	2	8									
		7.77%	22.38%	8.49%	42.35%	25.45%	47.37%	11.94%	16.09%	9.33%	0.00%	0.99%	0.00%	0.00%	6.20%	0.00%	7.87%	2.61%	4.29%	0.70%	0.00%	15.65%	3.75%	10.42%	7.07%	6.00%	1.91%	12.00%	1.40%	0.53%	0.49%	0.89%	3.14%	3.67%	0.00%	1.25%	2.86%	20.75%	15.38%	1.61%	0.00%	0.00%	0.72%	5.97%	0.00%	3.82%	0.00%	0.00%	14.08%	12.13%	8.06%	37.00%	21.13%	20.28%	5.59%	53.69%	15.00%	15.71%	8.63%	8.52%	0.00%	9.62%	2.90%	3.73%	1.08%	1.90%	3.98%									
15	Жириновский Владимир Вольфович	18	1	1	3	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0									
		0.15%	0.48%	0.39%	3.53%	0.00%	0.00%	0.00%	2.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.94%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.27%	0.00%	0.00%	0.00%	0.00%	0.62%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.54%	0.00%	0.00%									
16	Путин Владимир Владимирович	10958	155	234	38	40	10	58	71	68	98	201	64	162	329	107	117	223	131	281	139	94	154	85	888	94	257	65	212	374	200	110	149	103	352	157	136	83	44	122	36	131	136	61	87	151	64	102	518	323	169	60	142	113	302	92	51	234	539	280	272	47	134	231	182	103	193									
		91.10%	73.81%	90.35%	44.71%	72.73%	52.63%	86.57%	81.61%	90.67%	98.99%	99.01%	100.00%	98.18%	92.68%	98.17%	92.13%	96.96%	93.57%	98.25%	98.58%	81.74%	96.25%	88.54%	92.31%	94.00%	98.09%	86.67%	98.60%	98.94%	97.56%	98.21%	93.71%	94.50%	100.00%	98.13%	97.14%	78.30%	84.62%	98.39%	100.00%	99.24%	98.55%	91.04%	100.00%	96.18%	98.46%	100.00%	82.88%	87.06%	90.86%	60.00%	73.20%	79.02%	93.79%	45.32%	85.00%	83.57%	91.20%	88.33%	99.63%	90.38%	97.10%	95.85%	98.38%	98.10%	96.02%									
17	Собчак Ксения Анатольевна	26	1	1	1	1	0	1	0	0	1	0	0	0	1	1	0	0	2	0	0	3	0	0	3	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0									
		0.22%	0.48%	0.39%	1.18%	1.82%	0.00%	1.49%	0.00%	0.00%	1.01%	0.00%	0.00%	0.00%	0.28%	0.92%	0.00%	0.00%	1.43%	0.00%	0.00%	2.61%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.63%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.54%	0.54%	1.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.95%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
18	Сурайкин Максим Александрович	6	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0									
		0.05%	0.00%	0.00%	1.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	2.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
19	Титов Борис Юрьевич	3	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0									
		0.02%	0.00%	0.00%	1.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.92%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0									
