Выборы Президента Российской Федерации																																																	
Дата голосования: 02.03.2008																																																	
																																																	
Наименование Избирательной комиссии:    Варненская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
	Число участковых избирательных комиссий	42																																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	42																																															
																																																	
		Сумма	УИК №1623	УИК №1624	УИК №1625	УИК №1626	УИК №1627	УИК №1628	УИК №1629	УИК №1630	УИК №1631	УИК №1632	УИК №1633	УИК №1634	УИК №1635	УИК №1636	УИК №1637	УИК №1638	УИК №1639	УИК №1640	УИК №1641	УИК №1642	УИК №1643	УИК №1644	УИК №1645	УИК №1646	УИК №1647	УИК №1648	УИК №1649	УИК №1650	УИК №1651	УИК №1652	УИК №1653	УИК №1654	УИК №1655	УИК №1656	УИК №1657	УИК №1658	УИК №1659	УИК №1660	УИК №1661	УИК №1662	УИК №2225	УИК №2226					
1	"Число избирателей, включенных в списки избирателей"	21482	671	215	366	1096	132	1157	1471	1238	1797	1322	231	382	111	558	131	122	185	231	53	623	174	173	263	84	764	198	555	68	698	288	251	208	670	339	301	227	161	861	259	621	854	1373					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	20380	650	240	380	1120	140	1100	1400	1100	1500	1100	220	400	130	560	130	130	190	240	60	600	190	170	260	90	750	200	620	70	650	310	260	220	650	330	310	230	170	800	260	650	700	1100					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	16315	609	199	312	1023	129	870	787	805	1152	716	202	336	95	492	121	110	172	200	49	539	148	155	234	77	701	185	408	55	534	258	227	184	591	316	273	203	143	708	227	521	470	779					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1097	34	13	30	57	0	86	106	55	78	33	0	28	11	26	5	0	0	14	3	27	11	5	14	0	31	8	41	3	48	16	12	11	43	14	22	7	11	37	14	20	94	29					
6	Число погашенных избирательных бюллетеней	2968	7	28	38	40	11	144	507	240	270	351	18	36	24	42	4	20	18	26	8	34	31	10	12	13	18	7	171	12	68	36	21	25	16	0	15	20	16	55	19	109	136	292					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1097	34	13	30	57	0	86	106	55	78	33	0	28	11	26	5	0	0	14	3	27	11	5	14	0	31	8	41	3	48	16	12	11	43	14	22	7	11	37	14	20	94	29					
8	Число бюллетеней в стационарных ящиках для голосования	16315	609	199	312	1023	129	870	787	805	1152	716	202	336	95	492	121	110	172	200	49	539	148	155	234	77	701	185	408	55	534	258	227	184	591	316	273	203	143	708	227	521	470	779					
9	Число недействительных избирательных бюллетеней	132	2	1	0	10	2	9	8	4	13	5	2	1	0	6	0	2	1	3	0	4	0	0	0	0	4	7	7	0	7	4	1	1	5	0	2	1	0	4	0	5	3	8					
10	Число действительных избирательных бюллетеней	17280	641	211	342	1070	127	947	885	856	1217	744	200	363	106	512	126	108	171	211	52	562	159	160	248	77	728	186	442	58	575	270	238	194	629	330	293	209	154	741	241	536	561	800					
11	Число полученных открепительных  удостоверений	604	20	9	3	21	5	60	25	35	33	20	5	30	3	20	9	3	3	3	10	31	3	3	3	3	10	3	65	3	8	12	8	6	27	6	5	3	5	15	3	25	20	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	482	20	9	3	21	5	60	10	27	31	15	0	30	2	19	7	3	0	0	7	10	3	1	3	3	9	0	65	0	6	12	8	5	27	5	5	3	0	13	3	23	2	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	150	0	1	4	3	2	1	11	31	9	6	1	3	0	3	0	0	1	1	4	6	1	1	1	0	2	1	0	0	11	3	1	0	5	3	0	4	1	2	2	1	8	16					
14	Число неиспользованных открепительных удостоверений	122	0	0	0	0	0	0	15	8	2	5	5	0	1	1	2	0	3	3	3	21	0	2	0	0	1	3	0	3	2	0	0	1	0	1	0	0	5	2	0	2	18	13					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	6	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																	
18	Богданов Андрей Владимирович	107	1	2	0	3	11	5	8	6	13	3	0	2	0	2	0	1	0	0	0	7	0	0	0	1	1	0	3	0	3	1	2	6	4	1	0	1	2	6	0	1	6	5					
		0.61%	0.16%	0.94%	0.00%	0.28%	8.53%	0.52%	0.90%	0.70%	1.06%	0.40%	0.00%	0.55%	0.00%	0.39%	0.00%	0.91%	0.00%	0.00%	0.00%	1.24%	0.00%	0.00%	0.00%	1.30%	0.14%	0.00%	0.67%	0.00%	0.52%	0.36%	0.84%	3.08%	0.63%	0.30%	0.00%	0.48%	1.30%	0.81%	0.00%	0.18%	1.06%	0.62%					
19	Жириновский Владимир Вольфович	1258	20	9	27	41	20	41	55	65	79	71	17	19	8	32	10	12	27	26	3	40	10	19	17	5	66	8	42	7	57	16	22	10	48	24	29	8	12	53	23	45	52	63					
		7.22%	3.11%	4.25%	7.89%	3.80%	15.50%	4.29%	6.16%	7.56%	6.42%	9.48%	8.42%	5.22%	7.55%	6.18%	7.94%	10.91%	15.70%	12.15%	5.77%	7.07%	6.29%	11.88%	6.85%	6.49%	9.02%	4.15%	9.35%	12.07%	9.79%	5.84%	9.21%	5.13%	7.57%	7.27%	9.83%	3.81%	7.79%	7.11%	9.54%	8.32%	9.22%	7.80%					
20	Зюганов Геннадий Андреевич	3966	78	36	83	226	19	212	251	203	329	127	19	42	19	102	32	26	21	31	5	148	67	12	54	16	278	45	68	2	123	152	74	61	184	53	41	35	28	146	65	170	102	181					
		22.78%	12.13%	16.98%	24.27%	20.93%	14.73%	22.18%	28.11%	23.60%	26.75%	16.96%	9.41%	11.54%	17.92%	19.69%	25.40%	23.64%	12.21%	14.49%	9.62%	26.15%	42.14%	7.50%	21.77%	20.78%	37.98%	23.32%	15.14%	3.45%	21.13%	55.47%	30.96%	31.28%	29.02%	16.06%	13.90%	16.67%	18.18%	19.60%	26.97%	31.42%	18.09%	22.40%					
21	Медведев Дмитрий Анатольевич	11949	542	164	232	800	77	689	571	582	796	543	164	300	79	376	84	69	123	154	44	367	82	129	177	55	383	133	329	49	392	101	140	117	393	252	223	165	112	536	153	320	401	551					
