Выборы Президента Российской Федерации																																																					
Дата голосования: 04.03.2012																																																					
																																																					
Наименование Избирательной комиссии:    Панинская																																																					
																																																					
Сводная таблица итогов голосования																																																					
																																																					
	Число участковых избирательных комиссий	42																																																			
	Число участковых избирательных комиссий, приступивших к передаче сведений	42																																																			
																																																					
		Сумма	УИК №2801	УИК №2802	УИК №2803	УИК №2804	УИК №2805	УИК №2806	УИК №2807	УИК №2808	УИК №2809	УИК №2810	УИК №2811	УИК №2812	УИК №2813	УИК №2814	УИК №2815	УИК №2816	УИК №2817	УИК №2818	УИК №2819	УИК №2820	УИК №2821	УИК №2822	УИК №2823	УИК №2824	УИК №2825	УИК №2826	УИК №2827	УИК №2828	УИК №2829	УИК №2830	УИК №2831	УИК №2832	УИК №2833	УИК №2834	УИК №2835	УИК №2836	УИК №2837	УИК №2838	УИК №2839	УИК №2840	УИК №2841	УИК №2842									
1	Число избирателей, включенных в список избирателей	22181	1172	1245	954	861	760	1136	1115	601	164	248	173	150	342	300	377	208	723	379	244	177	570	177	678	616	620	386	696	342	895	159	146	538	213	451	492	615	219	233	459	232	1347	768									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	22500	1180	1270	930	850	720	1150	1150	600	170	260	170	150	350	300	370	210	770	390	260	180	620	180	720	620	630	390	710	350	900	160	150	540	220	480	500	630	220	250	460	240	1300	800									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	9767	575	671	421	434	266	458	487	194	87	113	78	63	138	92	102	71	527	151	93	72	311	40	312	296	334	263	271	101	309	51	32	227	51	120	142	311	77	110	228	131	599	358									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	6749	205	189	249	109	198	219	173	142	48	120	69	46	106	177	220	92	43	160	95	36	196	102	278	210	215	77	346	194	340	76	85	252	151	265	224	224	125	79	188	36	248	142									
6	Число погашенных избирательных бюллетеней	5984	400	410	260	307	256	473	490	264	35	27	23	41	106	31	48	47	200	79	72	72	113	38	130	114	81	50	93	55	251	33	33	61	18	95	134	95	18	61	44	73	453	300									
7	Число избирательных бюллетеней в переносных ящиках для голосования	6749	205	189	249	109	198	219	173	142	48	120	69	46	106	177	220	92	43	160	95	36	196	102	278	210	215	77	346	194	340	76	85	252	151	265	224	224	125	79	188	36	248	142									
8	Число бюллетеней в стационарных ящиках для голосования	9767	575	671	421	434	266	458	487	194	87	113	78	63	138	92	102	71	527	151	93	72	311	40	312	296	334	263	271	101	309	51	32	227	51	120	142	311	77	110	228	131	599	358									
9	Число недействительных избирательных бюллетеней	93	4	3	2	1	2	7	5	3	1	0	3	0	1	0	0	0	10	0	0	1	0	0	1	1	4	2	4	0	8	0	0	2	0	2	1	3	1	1	4	1	8	7									
10	Число действительных избирательных бюллетеней	16423	776	857	668	542	462	670	655	333	134	233	144	109	243	269	322	163	560	311	188	107	507	142	589	505	545	338	613	295	641	127	117	477	202	383	365	532	201	188	412	166	839	493									
11	Число полученных открепительных  удостоверений	332	19	24	15	15	5	10	7	3	4	5	2	4	3	2	2	2	30	4	4	2	7	2	7	8	15	6	6	6	13	2	2	10	3	4	9	6	9	4	6	4	21	20									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	332	19	24	15	15	5	10	7	3	4	5	2	4	3	2	2	2	30	4	4	2	7	2	7	8	15	6	6	6	13	2	2	10	3	4	9	6	9	4	6	4	21	20									
13	Число избирателей, проголосовавших по открепительным удостоверениям	126	12	7	4	8	4	3	2	0	0	2	1	6	2	3	1	1	4	0	1	3	2	1	3	4	7	4	0	1	2	2	2	1	0	5	1	3	4	0	1	2	8	9									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	18	1	2	2	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	1	0	0	0	1	0	1	0	0	3	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																					
19	Жириновский Владимир Вольфович	1115	35	66	42	45	36	41	45	22	7	13	17	5	22	19	19	6	23	28	14	9	25	2	51	37	24	27	46	34	47	11	5	28	12	15	39	24	10	20	36	19	46	43									
		6.75%	4.49%	7.67%	6.27%	8.29%	7.76%	6.06%	6.82%	6.55%	5.19%	5.58%	11.56%	4.59%	9.02%	7.06%	5.90%	3.68%	4.04%	9.00%	7.45%	8.33%	4.93%	1.41%	8.64%	7.31%	4.37%	7.94%	7.46%	11.53%	7.24%	8.66%	4.27%	5.85%	5.94%	3.90%	10.66%	4.49%	4.95%	10.58%	8.65%	11.38%	5.43%	8.60%									
20	Зюганов Геннадий Андреевич	2840	173	168	130	102	73	186	183	77	17	33	12	6	34	50	32	42	169	50	27	14	53	26	139	73	34	43	87	25	94	19	13	47	23	57	64	80	12	25	45	31	158	114									
		17.20%	22.18%	19.53%	19.40%	18.78%	15.73%	27.47%	27.73%	22.92%	12.59%	14.16%	8.16%	5.50%	13.93%	18.59%	9.94%	25.77%	29.65%	16.08%	14.36%	12.96%	10.45%	18.31%	23.56%	14.43%	6.19%	12.65%	14.10%	8.47%	14.48%	14.96%	11.11%	9.81%	11.39%	14.81%	17.49%	14.95%	5.94%	13.23%	10.82%	18.56%	18.65%	22.80%									
21	Миронов Сергей Михайлович	478	27	27	30	27	14	25	30	8	2	4	4	0	12	12	5	4	19	7	3	0	13	4	23	15	5	3	15	5	26	7	2	15	6	7	12	5	3	6	2	3	30	11									
		2.89%	3.46%	3.14%	4.48%	4.97%	3.02%	3.69%	4.55%	2.38%	1.48%	1.72%	2.72%	0.00%	4.92%	4.46%	1.55%	2.45%	3.33%	2.25%	1.60%	0.00%	2.56%	2.82%	3.90%	2.96%	0.91%	0.88%	2.43%	1.69%	4.01%	5.51%	1.71%	3.13%	2.97%	1.82%	3.28%	0.93%	1.49%	3.17%	0.48%	1.80%	3.54%	2.20%									
22	Прохоров Михаил Дмитриевич	450	37	39	23	21	18	33	20	9	5	5	3	1	5	12	3	1	23	4	3	1	5	2	6	8	3	7	29	2	9	3	2	12	2	13	7	10	6	6	6	3	30	13									
		2.72%	4.74%	4.53%	3.43%	3.87%	3.88%	4.87%	3.03%	2.68%	3.70%	2.15%	2.04%	0.92%	2.05%	4.46%	0.93%	0.61%	4.04%	1.29%	1.60%	0.93%	0.99%	1.41%	1.02%	1.58%	0.55%	2.06%	4.70%	0.68%	1.39%	2.36%	1.71%	2.51%	0.99%	3.38%	1.91%	1.87%	2.97%	3.17%	1.44%	1.80%	3.54%	2.60%									
