Выборы Президента Российской Федерации																																													
Дата голосования: 02.03.2008																																													
																																													
Наименование Избирательной комиссии:    Геленджикская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
	Число участковых избирательных комиссий	38																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	38																																											
																																													
		Сумма	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938					
1	"Число избирателей, включенных в списки избирателей"	60998	2106	1978	2071	2174	2052	2030	2197	2151	2142	2548	2409	1624	2785	1713	1290	1525	2715	1136	1831	1103	1943	2334	889	318	912	2408	1672	257	160	1030	1874	815	405	587	2201	1991	457	1165					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	58120	1986	1898	2010	2102	1978	2308	2092	2035	2075	2484	2110	1533	2302	1487	1144	1463	2747	1080	1595	1027	1943	2195	867	311	873	2182	1565	254	171	992	1883	770	383	592	2027	2046	457	1153					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	44152	1351	1309	1463	1448	1378	1679	1525	1377	1477	1756	1651	1132	1990	1229	781	1077	2119	752	1236	836	1727	1895	588	250	693	1857	1321	238	151	729	1329	590	303	486	1563	1594	412	860					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	4084	82	72	62	166	103	351	68	106	96	187	110	86	306	114	141	127	226	68	248	107	59	143	137	19	95	94	61	16	9	90	84	47	40	56	167	57	34	50					
6	Число погашенных избирательных бюллетеней	9884	553	517	485	488	497	278	499	552	502	541	349	315	6	144	222	259	402	260	111	84	157	157	142	42	85	231	183	0	11	173	470	133	40	50	297	395	11	243					
7	Число избирательных бюллетеней в переносных ящиках для голосования	4084	82	72	62	166	103	351	68	106	96	187	110	86	306	114	141	127	226	68	248	107	59	143	137	19	95	94	61	16	9	90	84	47	40	56	167	57	34	50					
8	Число бюллетеней в стационарных ящиках для голосования	44103	1346	1307	1463	1448	1378	1675	1520	1377	1477	1756	1647	1132	1980	1229	781	1077	2119	752	1233	836	1727	1895	588	250	693	1857	1321	238	151	729	1320	590	303	486	1563	1594	412	853					
9	Число недействительных избирательных бюллетеней	405	33	21	4	5	15	16	15	9	10	27	20	10	2	30	14	0	18	9	18	0	13	2	0	4	1	7	3	5	1	0	17	8	13	3	33	12	0	7					
10	Число действительных избирательных бюллетеней	47782	1395	1358	1521	1609	1466	2010	1573	1474	1563	1916	1737	1208	2284	1313	908	1204	2327	811	1463	943	1773	2036	725	265	787	1944	1379	249	159	819	1387	629	330	539	1697	1639	446	896					
11	Число полученных открепительных  удостоверений	1138	30	40	41	42	52	51	27	26	48	45	40	12	39	21	15	20	67	23	28	22	35	38	24	11	54	42	28	20	13	23	40	26	5	23	20	26	6	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1026	28	36	37	38	41	39	26	25	39	45	33	10	34	21	13	20	54	22	26	16	32	38	24	11	54	41	28	20	13	20	35	26	1	18	19	26	2	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1147	27	33	40	30	29	62	30	54	28	38	22	40	105	68	53	16	28	27	49	21	19	52	6	10	19	21	58	9	20	11	10	16	6	3	49	23	6	9					
14	Число неиспользованных открепительных удостоверений	112	2	4	4	4	11	12	1	1	9	0	7	2	5	0	2	0	13	1	2	6	3	0	0	0	0	1	0	0	0	3	5	0	4	5	1	0	4	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	62	2	5	5	3	0	2	6	3	3	2	2	2	5	1	0	0	2	1	3	2	2	0	0	1	2	3	2	0	0	0	0	2	0	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																													
18	Богданов Андрей Владимирович	551	22	38	27	7	1	41	9	32	35	19	28	15	26	22	13	14	17	13	24	11	25	5	0	3	2	5	4	2	3	3	18	8	6	5	30	9	5	4					
		1.14%	1.54%	2.76%	1.77%	0.43%	0.07%	2.02%	0.57%	2.16%	2.23%	0.98%	1.59%	1.23%	1.14%	1.64%	1.41%	1.16%	0.72%	1.59%	1.62%	1.17%	1.40%	0.25%	0.00%	1.12%	0.25%	0.26%	0.29%	0.79%	1.88%	0.37%	1.28%	1.26%	1.75%	0.92%	1.73%	0.55%	1.12%	0.44%					
19	Жириновский Владимир Вольфович	3656	166	154	104	106	29	157	176	122	127	129	269	120	114	148	96	68	132	123	159	34	162	123	0	27	21	21	10	8	17	5	186	107	59	41	186	33	34	83					
		7.59%	11.62%	11.17%	6.82%	6.57%	1.96%	7.75%	11.08%	8.23%	8.07%	6.64%	15.31%	9.85%	4.99%	11.02%	10.41%	5.65%	5.63%	15.00%	10.74%	3.61%	9.07%	6.04%	0.00%	10.04%	2.66%	1.08%	0.72%	3.15%	10.63%	0.61%	13.25%	16.80%	17.20%	7.56%	10.75%	1.99%	7.62%	9.19%					
20	Зюганов Геннадий Андреевич	7997	341	338	401	211	336	382	343	335	235	426	407	227	402	296	145	139	180	142	183	197	195	352	133	43	20	121	227	23	28	15	297	89	49	68	290	234	62	85					
		16.60%	23.88%	24.51%	26.30%	13.07%	22.69%	18.85%	21.60%	22.59%	14.94%	21.92%	23.16%	18.64%	17.59%	22.04%	15.73%	11.54%	7.68%	17.32%	12.36%	20.89%	10.92%	17.27%	18.34%	15.99%	2.54%	6.20%	16.43%	9.06%	17.50%	1.83%	21.15%	13.97%	14.29%	12.55%	16.76%	14.17%	13.90%	9.41%					
21	Медведев Дмитрий Анатольевич	35578	866	828	989	1285	1100	1430	1045	985	1166	1342	1033	846	1742	847	654	983	1998	533	1097	701	1391	1556	592	192	744	1797	1138	216	111	796	886	425	216	425	1191	1363	345	724					
		73.83%	60.64%	60.04%	64.85%	79.62%	74.27%	70.58%	65.81%	66.42%	74.13%	69.07%	58.79%	69.46%	76.20%	63.07%	70.93%	81.64%	85.20%	65.00%	74.07%	74.34%	77.88%	76.35%	81.66%	71.38%	94.42%	92.11%	82.34%	85.04%	69.38%	97.19%	63.11%	66.72%	62.97%	78.41%	68.84%	82.56%	77.35%	80.18%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
