Выборы Президента Российской Федерации																																			
Дата голосования: 18.03.2018																																			
																																			
Наименование Избирательной комиссии:    Кавказская																																			
																																			
Сводная таблица итогов голосования																																			
																																			
	Число участковых избирательных комиссий	24																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	24																																	
																																			
		Сумма	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524									
1	"Число избирателей, включенных в список избирателей"	33460	2655	2686	2141	1938	2145	186	327	1678	485	2358	1800	695	1110	238	207	158	218	334	2147	2077	2220	2551	1317	1789									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	34060	2700	2700	2200	1970	2180	190	330	1700	490	2450	1880	700	1120	240	200	170	220	330	2180	2110	2250	2600	1320	1830									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	28789	2344	2493	1980	1736	1970	161	293	1520	346	1104	1611	658	962	234	185	143	181	297	1847	1849	2001	2128	1138	1608									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2489	248	97	113	141	134	18	24	71	29	165	150	22	126	0	12	6	25	15	204	168	135	273	157	156									
6	Число погашенных избирательных бюллетеней	2782	108	110	107	93	76	11	13	109	115	1181	119	20	32	6	3	21	14	18	129	93	114	199	25	66									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2489	248	97	113	141	134	18	24	71	29	165	150	22	126	0	12	6	25	15	204	168	135	273	157	156									
8	Число бюллетеней в стационарных ящиках для голосования	28789	2344	2493	1980	1736	1970	161	293	1520	346	1104	1611	658	962	234	185	143	181	297	1847	1849	2001	2128	1138	1608									
9	Число недействительных избирательных бюллетеней	14	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	7	0									
10	Число действительных избирательных бюллетеней	31264	2592	2590	2092	1877	2104	179	317	1591	375	1263	1761	680	1088	234	197	149	206	312	2051	2017	2136	2401	1288	1764									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																			
13	Бабурин Сергей Николаевич	162	5	35	35	1	5	1	1	4	2	3	6	9	9	3	1	1	2	2	2	17	8	5	3	2									
		0.52%	0.19%	1.35%	1.67%	0.05%	0.24%	0.56%	0.32%	0.25%	0.53%	0.24%	0.34%	1.32%	0.83%	1.28%	0.51%	0.67%	0.97%	0.64%	0.10%	0.84%	0.37%	0.21%	0.23%	0.11%									
14	Грудинин Павел Николаевич	2536	233	177	187	169	180	18	32	142	31	166	133	57	82	7	13	9	14	14	125	123	150	231	91	152									
		8.11%	8.99%	6.83%	8.93%	9.00%	8.56%	10.06%	10.09%	8.93%	8.27%	13.08%	7.55%	8.38%	7.54%	2.99%	6.60%	6.04%	6.80%	4.49%	6.09%	6.10%	7.02%	9.62%	7.03%	8.62%									
15	Жириновский Владимир Вольфович	1326	80	71	72	103	126	6	7	85	17	66	72	35	42	11	9	5	9	22	62	84	110	107	66	59									
		4.24%	3.09%	2.74%	3.44%	5.49%	5.99%	3.35%	2.21%	5.34%	4.53%	5.20%	4.09%	5.15%	3.86%	4.70%	4.57%	3.36%	4.37%	7.05%	3.02%	4.16%	5.15%	4.46%	5.10%	3.34%									
16	Путин Владимир Владимирович	26560	2229	2190	1729	1588	1762	150	271	1347	315	1010	1534	559	923	200	170	125	173	259	1824	1752	1820	2023	1093	1514									
		84.92%	85.99%	84.56%	82.61%	84.60%	83.75%	83.80%	85.49%	84.66%	84.00%	79.59%	87.11%	82.21%	84.83%	85.47%	86.29%	83.89%	83.98%	83.01%	88.93%	86.86%	85.21%	84.26%	84.40%	85.83%									
17	Собчак Ксения Анатольевна	138	17	9	15	4	8	1	1	3	2	7	5	6	10	1	1	1	1	8	11	6	7	5	5	4									
		0.44%	0.66%	0.35%	0.72%	0.21%	0.38%	0.56%	0.32%	0.19%	0.53%	0.55%	0.28%	0.88%	0.92%	0.43%	0.51%	0.67%	0.49%	2.56%	0.54%	0.30%	0.33%	0.21%	0.39%	0.23%									
18	Сурайкин Максим Александрович	169	15	48	5	7	12	1	1	2	4	7	7	5	7	2	1	2	3	4	2	10	12	7	2	3									
		0.54%	0.58%	1.85%	0.24%	0.37%	0.57%	0.56%	0.32%	0.13%	1.07%	0.55%	0.40%	0.74%	0.64%	0.85%	0.51%	1.34%	1.46%	1.28%	0.10%	0.50%	0.56%	0.29%	0.15%	0.17%									
19	Титов Борис Юрьевич	141	7	16	8	2	8	1	2	3	2	0	3	7	6	6	1	4	2	1	5	11	15	13	13	5									
		0.45%	0.27%	0.62%	0.38%	0.11%	0.38%	0.56%	0.63%	0.19%	0.53%	0.00%	0.17%	1.03%	0.55%	2.56%	0.51%	2.68%	0.97%	0.32%	0.24%	0.55%	0.70%	0.54%	1.00%	0.28%									
20	Явлинский Григорий Алексеевич	232	6	44	41	3	3	1	2	5	2	4	1	2	9	4	1	2	2	2	20	14	14	10	15	25									
		0.74%	0.23%	1.70%	1.96%	0.16%	0.14%	0.56%	0.63%	0.31%	0.53%	0.32%	0.06%	0.29%	0.83%	1.71%	0.51%	1.34%	0.97%	0.64%	0.98%	0.69%	0.66%	0.42%	1.16%	1.42%									
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
