Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Новосокольническая																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466					
1	"Число избирателей, внесенных в списки"	14294	906	525	502	196	393	124	579	100	292	572	436	790	171	282	384	372	372	410	283	1816	1977	1842	970					
2	"Число бюллетеней, полученных участковыми комиссиями"	14560	900	535	505	200	485	125	575	105	300	570	440	800	175	290	390	380	380	420	285	1800	2000	1900	1000					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	6268	406	221	180	88	159	55	237	37	132	234	96	305	94	91	103	102	146	114	110	845	1107	979	427					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	2512	37	181	236	79	134	40	171	45	79	88	134	179	43	94	195	143	114	165	123	97	61	41	33					
6	Число погашенных бюллетеней	5780	457	133	89	33	192	30	167	23	89	248	210	316	38	105	92	135	120	141	52	858	832	880	540					
7	Число бюллетеней в переносных ящиках для голосования	2512	37	181	236	79	134	40	171	45	79	88	134	179	43	94	195	143	114	165	123	97	61	41	33					
8	Число бюллетеней в стационарных ящиках для голосования	6268	406	221	180	88	159	55	237	37	132	234	96	305	94	91	103	102	146	114	110	845	1107	979	427					
9	Число недействительных бюллетеней	110	7	4	2	0	3	3	4	0	1	6	0	4	0	1	7	1	7	2	4	19	8	18	9					
10	Число действительных бюллетеней	8670	436	398	414	167	290	92	404	82	210	316	230	480	137	184	291	244	253	277	229	923	1160	1002	451					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	165	5	5	5	3	5	2	10	2	3	10	5	15	2	5	5	10	5	5	3	15	20	15	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	52	2	4	3	0	1	0	3	2	0	0	2	2	1	0	0	0	0	0	1	3	13	10	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	58	0	0	3	0	4	0	13	2	0	3	2	2	5	1	0	1	2	2	2	1	4	6	5					
14	Число погашенных открепительных удостоверений	113	3	1	2	3	4	2	7	0	3	10	3	13	1	5	5	10	5	5	2	12	7	5	5					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
18	"1. ""ЕДИНЕНИЕ"""	190	7	6	10	2	9	3	5	1	4	4	2	24	6	5	10	9	10	9	5	18	19	12	10					
		2.16%	1.58%	1.49%	2.40%	1.19%	3.07%	3.15%	1.22%	1.21%	1.89%	1.24%	0.86%	4.95%	4.37%	2.70%	3.35%	3.67%	3.84%	3.22%	2.14%	1.91%	1.62%	1.17%	2.17%					
