Выборы Президента Российской Федерации																																																											
Дата голосования: 02.03.2008																																																											
																																																											
Наименование Избирательной комиссии:    Акушинская																																																											
																																																											
Сводная таблица результатов выборов																																																											
																																																											
	Число участковых избирательных комиссий	52																																																									
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	52																																																									
																																																											
		Сумма	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71					
1	"Число избирателей, включенных в списки избирателей"	26784	1270	694	1167	522	455	250	336	352	39	833	817	683	51	60	1004	401	811	1144	67	408	927	240	512	601	1101	475	823	475	1515	600	161	1237	208	155	245	722	489	252	329	126	385	174	260	112	617	275	591	305	317	166	868	157					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	26352	1221	694	1102	522	450	250	336	347	39	833	817	678	51	60	951	401	811	1094	67	408	922	235	512	589	1048	475	804	470	1494	577	161	1184	208	155	245	722	489	252	329	126	385	174	260	112	617	275	591	305	317	166	864	157					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	25091	1166	660	1100	506	431	238	326	334	39	812	777	644	49	57	903	382	770	1094	67	390	876	223	491	571	996	444	732	451	1445	577	139	1162	171	142	200	672	464	242	313	88	360	160	234	79	586	252	561	287	300	158	820	150					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	35	0	0	0	17	0	27	5	34	0	0	0	0	32	0	0	16	25	0	7	0	0	0	0	0	0					
6	Число погашенных избирательных бюллетеней	1058	55	34	2	16	19	12	10	13	0	21	40	34	2	3	48	19	41	0	0	18	46	12	21	18	52	26	37	19	49	0	5	22	10	8	11	50	25	10	16	6	25	14	10	8	31	16	30	18	17	8	44	7					
7	Число избирательных бюллетеней в переносных ящиках для голосования	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	35	0	0	0	17	0	27	5	34	0	0	0	0	32	0	0	16	25	0	7	0	0	0	0	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	25091	1166	660	1100	506	431	238	326	334	39	812	777	644	49	57	903	382	770	1094	67	390	876	223	491	571	996	444	732	451	1445	577	139	1162	171	142	200	672	464	242	313	88	360	160	234	79	586	252	561	287	300	158	820	150					
9	Число недействительных избирательных бюллетеней	31	0	0	0	1	0	0	1	0	0	3	3	0	0	0	0	0	0	2	0	0	0	0	0	1	2	3	4	1	6	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0					
10	Число действительных избирательных бюллетеней	25263	1166	660	1100	505	431	238	325	334	39	809	774	644	49	57	903	382	770	1092	67	390	876	223	491	570	994	446	763	450	1439	577	156	1161	198	147	234	672	463	242	313	120	360	160	250	104	586	259	561	286	300	157	820	150					
11	Число полученных открепительных  удостоверений	260	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
14	Число неиспользованных открепительных удостоверений	255	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	4	5					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																											
18	Богданов Андрей Владимирович	9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0					
		0.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.22%	0.13%	0.00%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.96%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
19	Жириновский Владимир Вольфович	88	5	1	1	3	2	0	0	1	0	0	4	0	1	0	4	2	2	5	0	1	2	1	3	4	4	2	3	2	3	0	0	6	1	3	0	3	2	0	0	0	2	1	0	1	2	1	3	1	0	1	4	1					
		0.35%	0.43%	0.15%	0.09%	0.59%	0.46%	0.00%	0.00%	0.30%	0.00%	0.00%	0.51%	0.00%	2.04%	0.00%	0.44%	0.52%	0.26%	0.46%	0.00%	0.26%	0.23%	0.45%	0.61%	0.70%	0.40%	0.45%	0.39%	0.44%	0.21%	0.00%	0.00%	0.52%	0.51%	2.04%	0.00%	0.45%	0.43%	0.00%	0.00%	0.00%	0.56%	0.63%	0.00%	0.96%	0.34%	0.39%	0.53%	0.35%	0.00%	0.63%	0.49%	0.67%					
20	Зюганов Геннадий Андреевич	603	30	19	9	12	7	8	2	9	0	11	19	19	7	2	23	10	18	27	0	10	23	6	12	16	17	11	17	11	39	0	0	28	5	5	7	18	11	3	10	5	10	5	6	3	15	7	14	7	20	5	21	4					
		2.38%	2.57%	2.88%	0.82%	2.37%	1.62%	3.36%	0.61%	2.69%	0.00%	1.35%	2.45%	2.95%	14.29%	3.51%	2.55%	2.62%	2.34%	2.47%	0.00%	2.56%	2.63%	2.69%	2.44%	2.80%	1.71%	2.45%	2.22%	2.44%	2.70%	0.00%	0.00%	2.41%	2.53%	3.40%	2.99%	2.68%	2.37%	1.24%	3.19%	4.17%	2.78%	3.13%	2.40%	2.88%	2.56%	2.70%	2.50%	2.44%	6.67%	3.16%	2.56%	2.67%					
21	Медведев Дмитрий Анатольевич	24563	1131	640	1090	490	422	230	323	324	39	798	750	625	41	55	876	370	750	1060	67	379	850	216	476	550	973	432	742	437	1396	577	156	1127	192	139	227	651	449	239	303	115	348	154	243	99	568	251	544	278	280	151	795	145					
		97.11%	96.99%	96.97%	99.09%	96.84%	97.91%	96.64%	99.08%	97.01%	100.00%	98.28%	96.53%	97.05%	83.67%	96.49%	97.01%	96.86%	97.40%	96.89%	100.00%	97.18%	97.03%	96.86%	96.95%	96.32%	97.69%	96.21%	96.74%	96.90%	96.61%	100.00%	100.00%	96.99%	96.97%	94.56%	97.01%	96.88%	96.77%	98.76%	96.81%	95.83%	96.67%	96.25%	97.20%	95.19%	96.93%	96.91%	96.97%	96.86%	93.33%	95.57%	96.95%	96.67%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
