Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																															
Дата голосования: 04.12.2011																																															
																																															
Наименование Избирательной комиссии:    Сурская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550					
1	"Число избирателей, внесенных в список избирателей"	14946	685	301	129	470	95	115	81	672	328	82	177	181	275	55	342	89	923	103	380	1665	1635	936	1353	249	507	238	157	126	163	327	239	281	155	134	63	406	60	169	213	387					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	13855	620	260	120	440	90	110	75	615	330	80	170	165	270	60	330	85	830	95	350	1480	1475	860	1230	230	460	230	150	120	155	320	230	270	145	130	65	410	60	160	200	380					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	9078	525	134	78	312	57	92	58	451	177	65	127	117	138	27	285	64	507	66	256	909	985	521	746	112	329	124	94	86	85	204	136	167	99	60	28	239	38	134	159	287					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	2293	95	68	32	62	23	13	13	100	88	7	32	21	17	5	28	10	175	13	52	136	125	102	212	22	81	52	42	25	52	80	84	53	42	60	29	123	15	16	31	57					
6	Число погашенных избирательных бюллетеней	2484	0	58	10	66	10	5	4	64	65	8	11	27	115	28	17	11	148	16	42	435	365	237	272	96	50	54	14	9	18	36	10	50	4	10	8	48	7	10	10	36					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2293	95	68	32	62	23	13	13	100	88	7	32	21	17	5	28	10	175	13	52	136	125	102	212	22	81	52	42	25	52	80	84	53	42	60	29	123	15	16	31	57					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9078	525	134	78	312	57	92	58	451	177	65	127	117	138	27	285	64	507	66	256	909	985	521	746	112	329	124	94	86	85	204	136	167	99	60	28	239	38	134	159	287					
9	Число недействительных избирательных бюллетеней	97	8	1	0	0	0	0	0	1	2	1	1	2	2	0	7	0	1	4	4	9	10	6	12	1	0	11	0	1	2	0	0	3	0	0	0	1	1	3	2	1					
10	Число действительных избирательных бюллетеней	11274	612	201	110	374	80	105	71	550	263	71	158	136	153	32	306	74	681	75	304	1036	1100	617	946	133	410	165	136	110	135	284	220	217	141	120	57	361	52	147	188	343					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	948	45	25	15	40	10	10	5	50	35	5	20	20	25	5	25	5	73	10	35	40	50	50	50	15	40	20	15	10	10	20	10	15	10	10	5	30	5	15	30	40					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	808	45	25	15	40	10	10	1	50	34	0	15	7	25	2	13	5	73	10	35	15	50	49	27	6	20	16	9	6	6	20	10	15	10	10	5	30	4	15	30	40					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	169	4	3	3	5	1	3	3	1	1	3	0	6	1	0	3	1	8	5	2	25	18	9	10	1	7	8	6	6	7	4	1	1	1	1	0	1	2	2	1	5					
14	Число погашенных неиспользованных открепительных удостоверений	140	0	0	0	0	0	0	4	0	1	5	5	13	0	3	12	0	0	0	0	25	0	1	23	9	20	4	6	4	4	0	0	0	0	0	0	0	1	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	52	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	8	20	9	8	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1137	39	17	6	33	4	7	8	54	33	10	16	22	21	1	18	6	68	12	43	113	137	87	92	23	35	12	7	5	10	24	16	16	11	10	9	48	11	23	11	19					
		9.99%	6.29%	8.42%	5.45%	8.82%	5.00%	6.67%	11.27%	9.80%	12.45%	13.89%	10.06%	15.94%	13.55%	3.13%	5.75%	8.11%	9.97%	15.19%	13.96%	10.81%	12.34%	13.96%	9.60%	17.16%	8.54%	6.82%	5.15%	4.50%	7.30%	8.45%	7.27%	7.27%	7.80%	8.33%	15.79%	13.26%	20.75%	15.33%	5.79%	5.52%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1050	49	25	13	29	0	14	5	40	29	6	19	17	11	9	18	4	50	14	40	101	98	73	84	24	26	14	10	6	18	31	18	21	12	6	3	59	7	12	22	13					
		9.23%	7.90%	12.38%	11.82%	7.75%	0.00%	13.33%	7.04%	7.26%	10.94%	8.33%	11.95%	12.32%	7.10%	28.13%	5.75%	5.41%	7.33%	17.72%	12.99%	9.67%	8.83%	11.72%	8.77%	17.91%	6.34%	7.95%	7.35%	5.41%	13.14%	10.92%	8.18%	9.55%	8.51%	5.00%	5.26%	16.30%	13.21%	8.00%	11.58%	3.78%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	42	1	1	0	1	0	0	0	1	1	0	0	0	1	1	2	0	2	1	4	5	6	3	4	1	2	0	0	0	1	1	0	0	1	0	0	0	0	0	1	1					
		0.37%	0.16%	0.50%	0.00%	0.27%	0.00%	0.00%	0.00%	0.18%	0.38%	0.00%	0.00%	0.00%	0.65%	3.13%	0.64%	0.00%	0.29%	1.27%	1.30%	0.48%	0.54%	0.48%	0.42%	0.75%	0.49%	0.00%	0.00%	0.00%	0.73%	0.35%	0.00%	0.00%	0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.29%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1990	103	52	19	76	11	6	13	60	43	3	13	11	27	2	26	6	163	14	97	271	232	118	188	13	57	16	16	1	17	39	32	34	32	13	8	50	8	31	20	49					
		17.50%	16.61%	25.74%	17.27%	20.32%	13.75%	5.71%	18.31%	10.89%	16.23%	4.17%	8.18%	7.97%	17.42%	6.25%	8.31%	8.11%	23.90%	17.72%	31.49%	25.93%	20.90%	18.94%	19.62%	9.70%	13.90%	9.09%	11.76%	0.90%	12.41%	13.73%	14.55%	15.45%	22.70%	10.83%	14.04%	13.81%	15.09%	20.67%	10.53%	14.24%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	56	1	0	0	2	0	1	0	0	2	0	0	1	0	0	0	0	4	0	2	15	12	1	6	0	2	1	0	0	0	0	0	0	1	0	1	0	0	1	3	0					
		0.49%	0.16%	0.00%	0.00%	0.53%	0.00%	0.95%	0.00%	0.00%	0.75%	0.00%	0.00%	0.72%	0.00%	0.00%	0.00%	0.00%	0.59%	0.00%	0.65%	1.44%	1.08%	0.16%	0.63%	0.00%	0.49%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.71%	0.00%	1.75%	0.00%	0.00%	0.67%	1.58%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6965	418	106	72	233	64	77	45	391	153	51	110	85	92	19	240	58	394	32	118	529	611	334	567	72	287	122	103	98	87	188	154	146	83	91	36	202	26	80	130	261					
		61.25%	67.42%	52.48%	65.45%	62.30%	80.00%	73.33%	63.38%	70.96%	57.74%	70.83%	69.18%	61.59%	59.35%	59.38%	76.68%	78.38%	57.77%	40.51%	38.31%	50.62%	55.05%	53.61%	59.19%	53.73%	70.00%	69.32%	75.74%	88.29%	63.50%	66.20%	70.00%	66.36%	58.87%	75.83%	63.16%	55.80%	49.06%	53.33%	68.42%	75.87%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	34	1	0	0	0	1	0	0	4	2	1	0	0	1	0	2	0	0	2	0	2	4	1	5	0	1	0	0	0	2	1	0	0	1	0	0	2	0	0	1	0					
		0.30%	0.16%	0.00%	0.00%	0.00%	1.25%	0.00%	0.00%	0.73%	0.75%	1.39%	0.00%	0.00%	0.65%	0.00%	0.64%	0.00%	0.00%	2.53%	0.00%	0.19%	0.36%	0.16%	0.52%	0.00%	0.24%	0.00%	0.00%	0.00%	1.46%	0.35%	0.00%	0.00%	0.71%	0.00%	0.00%	0.55%	0.00%	0.00%	0.53%	0.00%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
