Выборы Президента Российской Федерации																																																					
Дата голосования: 02.03.2008																																																					
																																																					
Наименование Избирательной комиссии:    Невинномысская городская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
	Число участковых избирательных комиссий	46																																																			
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	46																																																			
																																																					
		Сумма	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834					
1	"Число избирателей, включенных в списки избирателей"	96828	1661	1876	2489	2167	1633	2311	1367	1488	1795	1896	1901	1932	1645	1643	1626	2457	2760	2471	2781	1786	2439	2006	2117	2682	2464	2203	2343	2075	2833	2841	2738	2262	1400	1766	2779	2151	2176	2503	2639	1095	1854	1979	2564	1387	2314	1533					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	74400	1300	1400	1900	1600	1200	1800	1100	1100	1400	1500	1500	1500	1300	1300	1200	1800	2100	1900	2400	1400	1800	1500	1600	2000	1900	1700	1800	1700	2100	2200	2100	1700	1100	1400	2100	1600	1700	1900	2000	900	1400	1500	1900	1100	1800	1200					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	56016	951	993	1411	1336	979	1071	734	939	1107	1192	1141	1187	1061	1020	1028	1528	1785	1552	1768	993	1561	1298	1402	1674	1536	1276	1154	1081	1761	1762	1674	1349	789	801	1288	1115	1275	1524	1512	585	1010	1097	1396	668	1045	607					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1526	39	38	36	42	45	16	6	35	45	16	31	24	42	30	42	44	30	45	30	13	13	18	8	36	32	37	47	45	14	20	15	6	20	50	49	53	18	22	42	49	35	57	30	43	97	21					
6	Число погашенных избирательных бюллетеней	16858	310	369	453	222	176	713	360	126	248	292	328	289	197	250	130	228	285	303	602	394	226	184	190	290	332	387	599	574	325	418	411	345	291	549	763	432	407	354	446	266	355	346	474	389	658	572					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1526	39	38	36	42	45	16	6	35	45	16	31	24	42	30	42	44	30	45	30	13	13	18	8	36	32	37	47	45	14	20	15	6	20	50	49	53	18	22	42	49	35	57	30	43	97	21					
8	Число бюллетеней в стационарных ящиках для голосования	56005	951	993	1411	1334	979	1071	734	939	1105	1192	1141	1187	1061	1020	1028	1528	1785	1550	1766	993	1561	1298	1402	1674	1536	1276	1154	1081	1761	1762	1673	1349	789	801	1288	1115	1275	1524	1512	583	1010	1097	1396	668	1045	607					
9	Число недействительных избирательных бюллетеней	772	12	9	32	21	15	20	13	18	19	11	17	11	17	17	23	24	26	22	18	14	41	16	22	17	11	23	9	16	31	22	21	9	3	8	17	14	15	24	21	6	8	15	22	5	8	9					
10	Число действительных избирательных бюллетеней	56759	978	1022	1415	1355	1009	1067	727	956	1131	1197	1155	1200	1086	1033	1047	1548	1789	1573	1778	992	1533	1300	1388	1693	1557	1290	1192	1110	1744	1760	1667	1346	806	843	1320	1154	1278	1522	1533	626	1037	1139	1404	706	1134	619					
11	Число полученных открепительных  удостоверений	782	10	20	10	15	10	13	10	10	10	13	10	20	17	15	17	20	30	20	25	23	20	15	15	20	17	21	25	35	20	23	23	35	14	10	10	20	15	20	15	10	15	12	15	14	15	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	643	10	15	10	15	8	11	6	9	8	12	10	14	14	11	15	16	28	19	18	21	19	15	14	20	16	20	21	31	17	22	21	22	5	7	8	12	14	20	14	6	8	9	11	11	8	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	590	6	5	19	10	19	25	17	52	14	6	10	10	54	8	51	14	20	5	16	7	13	7	7	4	11	12	7	13	15	8	14	9	8	3	11	12	10	2	8	1	7	6	8	4	10	12					
14	Число неиспользованных открепительных удостоверений	139	0	5	0	0	2	2	4	1	2	1	0	6	3	4	2	4	2	1	7	2	1	0	1	0	1	1	4	4	3	1	2	13	9	3	2	8	1	0	1	4	7	3	4	3	7	8					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	18	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	3	0	2	0	1	2	0	1	1	0	0	1	0	1	0	0	0	1	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																					
18	Богданов Андрей Владимирович	926	12	12	15	20	12	17	13	20	20	19	19	15	14	23	14	20	23	32	21	16	27	20	40	19	23	26	17	16	56	28	28	26	4	9	23	23	25	30	22	7	21	21	21	13	14	10					
		1.61%	1.21%	1.16%	1.04%	1.45%	1.17%	1.56%	1.76%	2.05%	1.74%	1.57%	1.62%	1.24%	1.27%	2.19%	1.31%	1.27%	1.27%	2.01%	1.17%	1.59%	1.72%	1.52%	2.84%	1.11%	1.47%	1.98%	1.42%	1.42%	3.15%	1.57%	1.66%	1.92%	0.49%	1.06%	1.72%	1.97%	1.93%	1.94%	1.42%	1.11%	2.01%	1.82%	1.47%	1.83%	1.23%	1.59%					
19	Жириновский Владимир Вольфович	7814	169	166	162	151	140	150	117	129	133	127	165	153	150	128	142	200	200	202	337	148	226	147	192	194	195	145	191	205	267	240	265	195	132	120	185	152	200	229	207	93	138	135	204	83	132	73					
