Выборы Президента Российской Федерации																																																																				
Дата голосования: 04.03.2012																																																																				
																																																																				
Наименование Избирательной комиссии:    Воронеж, Железнодорожная																																																																				
																																																																				
Сводная таблица итогов голосования																																																																				
																																																																				
	Число участковых избирательных комиссий	57																																																																		
	Число участковых избирательных комиссий, приступивших к передаче сведений	57																																																																		
																																																																				
		Сумма	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957									
1	Число избирателей, включенных в список избирателей	110069	2042	1667	2377	1717	1581	1843	1441	1573	1781	1866	1710	2393	2026	2453	2515	1531	1745	1996	2193	2415	2070	1930	1714	1864	1974	1517	1776	1853	1704	1585	1971	2047	1927	1904	2089	2231	2033	2029	1800	1927	1998	2373	2159	2128	1672	2284	2166	1590	1489	2003	2068	1708	1620	1599	2820	2426	1156									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	88370	1500	1300	1800	1400	1500	1500	1200	1200	1400	1500	1400	1900	1700	2000	2000	1200	1300	1600	1800	2000	1700	1600	1400	1500	1600	1200	1400	1500	1400	1300	1600	1600	1600	1500	1700	1800	1700	1600	1500	1500	1600	1800	1700	1700	1300	1800	1700	1200	1200	1600	1700	1400	1300	1300	2200	1800	1170									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	65939	1268	942	1408	999	1170	1164	913	975	1258	1368	1182	1543	1406	1503	1579	932	1157	1255	1361	1512	1415	1171	1083	1126	1115	935	1087	1060	967	910	1201	1230	1136	1140	1219	1352	1189	1150	961	1069	1138	1263	1250	1160	1037	1129	1096	864	755	1034	1161	890	730	795	1813	1627	786									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2942	22	18	42	20	18	27	20	29	30	14	73	7	51	51	14	25	32	29	35	25	29	49	24	20	12	31	34	30	13	21	19	22	50	9	15	24	35	29	38	54	64	89	22	36	13	143	218	181	82	81	58	145	198	139	14	13	306									
6	Число погашенных избирательных бюллетеней	19489	210	340	350	381	312	309	267	196	112	118	145	350	243	446	407	243	111	316	404	463	256	380	293	354	473	234	279	410	420	369	380	348	414	351	466	424	476	421	501	377	398	448	428	504	250	528	386	155	363	485	481	365	372	366	373	160	78									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2942	22	18	42	20	18	27	20	29	30	14	73	7	51	51	14	25	32	29	35	25	29	49	24	20	12	31	34	30	13	21	19	22	50	9	15	24	35	29	38	54	64	89	22	36	13	143	218	181	82	81	58	145	198	139	14	13	306									
8	Число бюллетеней в стационарных ящиках для голосования	65924	1268	942	1408	999	1170	1161	913	975	1258	1368	1182	1543	1406	1503	1578	932	1157	1254	1361	1511	1415	1171	1083	1126	1113	935	1087	1059	967	910	1201	1230	1136	1138	1219	1352	1189	1150	961	1069	1138	1261	1250	1160	1037	1129	1095	864	755	1034	1161	890	729	795	1813	1627	786									
9	Число недействительных избирательных бюллетеней	794	20	13	19	11	14	29	11	13	14	27	9	12	29	12	13	12	16	8	20	10	17	9	18	10	17	13	11	10	13	12	9	18	15	8	13	16	8	21	9	10	11	6	14	21	14	14	14	9	6	12	16	11	6	8	11	21	31									
10	Число действительных избирательных бюллетеней	68072	1270	947	1431	1008	1174	1159	922	991	1274	1355	1246	1538	1428	1542	1579	945	1173	1275	1376	1526	1427	1211	1089	1136	1108	953	1110	1079	967	919	1211	1234	1171	1139	1221	1360	1216	1158	990	1113	1191	1344	1258	1175	1036	1258	1299	1036	831	1103	1203	1024	921	926	1816	1619	1061									
11	Число полученных открепительных  удостоверений	2382	58	38	49	44	116	24	37	37	35	51	30	58	62	57	73	46	39	35	36	48	35	30	38	53	45	36	44	37	42	49	52	40	40	53	40	45	37	35	34	21	43	30	50	33	39	39	37	26	35	28	59	23	30	24	62	45	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2287	55	36	45	40	115	19	33	34	31	47	30	55	62	57	71	40	39	35	36	48	34	30	38	52	41	35	44	37	40	46	50	40	38	53	40	44	37	34	34	21	39	30	49	30	39	37	37	23	34	28	51	23	26	21	60	44	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2188	98	21	65	29	25	28	11	12	57	31	15	105	27	24	25	33	95	25	34	15	16	13	15	23	31	20	16	11	20	23	16	23	52	21	23	33	14	17	16	18	18	58	34	22	36	10	44	99	14	7	22	13	15	11	104	164	321									
14	Число неиспользованных открепительных удостоверений	95	3	2	4	4	1	5	4	3	4	4	0	3	0	0	2	6	0	0	0	0	1	0	0	1	4	1	0	0	2	3	2	0	2	0	0	1	0	1	0	0	4	0	1	3	0	2	0	3	1	0	8	0	4	3	2	1	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	117	4	4	2	1	0	0	5	1	3	2	1	3	3	3	1	1	0	2	3	0	2	6	2	3	2	2	0	1	4	2	4	3	2	3	1	2	1	1	3	1	2	3	0	2	2	2	1	1	2	0	3	2	2	2	5	4	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																				
19	Жириновский Владимир Вольфович	4530	88	66	91	65	57	67	62	54	61	77	90	91	80	90	97	65	97	81	89	88	78	73	60	67	97	70	63	59	74	61	91	87	70	94	114	103	102	99	76	82	103	89	83	105	74	92	96	67	49	69	70	68	55	70	117	112	35									
		6.58%	6.82%	6.88%	6.28%	6.38%	4.80%	5.64%	6.65%	5.38%	4.74%	5.57%	7.17%	5.87%	5.49%	5.79%	6.09%	6.79%	8.16%	6.31%	6.38%	5.73%	5.40%	5.98%	5.42%	5.85%	8.62%	7.25%	5.62%	5.42%	7.55%	6.55%	7.46%	6.95%	5.90%	8.20%	9.24%	7.49%	8.33%	8.40%	7.61%	7.30%	8.57%	6.59%	6.53%	8.78%	7.05%	7.23%	7.31%	6.41%	5.85%	6.19%	5.74%	6.57%	5.93%	7.49%	6.40%	6.83%	3.21%									
20	Зюганов Геннадий Андреевич	17894	348	253	391	308	282	359	249	280	265	289	221	444	315	390	408	276	365	330	412	429	420	374	341	351	299	268	326	304	271	267	326	309	370	347	324	394	321	345	274	290	325	372	303	319	264	319	252	262	218	281	313	201	203	208	405	351	163									
		25.98%	26.98%	26.35%	26.97%	30.23%	23.74%	30.22%	26.69%	27.89%	20.57%	20.91%	17.61%	28.65%	21.62%	25.10%	25.63%	28.84%	30.70%	25.72%	29.51%	27.93%	29.09%	30.66%	30.80%	30.63%	26.58%	27.74%	29.08%	27.92%	27.65%	28.68%	26.72%	24.68%	31.20%	30.25%	26.26%	28.63%	26.23%	29.26%	27.43%	25.82%	27.04%	27.56%	23.82%	26.67%	25.14%	25.08%	19.19%	25.07%	26.05%	25.20%	25.68%	19.42%	21.90%	22.27%	22.17%	21.40%	14.93%									
21	Миронов Сергей Михайлович	2827	55	31	66	54	43	64	51	49	28	39	39	55	63	52	71	52	60	61	70	62	85	63	43	45	53	36	51	58	32	30	53	55	57	53	39	61	68	51	24	42	47	54	60	39	42	47	40	46	20	59	48	34	25	41	66	74	21									
