Выборы Президента Российской Федерации																																																													
Дата голосования: 02.03.2008																																																													
																																																													
"Наименование Избирательной комиссии:    Воронеж, Железнодорожная"																																																													
																																																													
Сводная таблица результатов выборов																																																													
																																																													
	Число участковых избирательных комиссий	54																																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	54																																																											
																																																													
		Сумма	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954					
1	"Число избирателей, включенных в списки избирателей"	108609	2042	1299	2346	2332	1840	1946	2337	2067	1774	2380	2208	2358	1722	2232	2193	1595	1853	1521	2152	2265	2643	1733	2268	2269	1952	1833	1768	1998	1789	1949	2042	2102	2022	2073	2028	2312	2193	2233	1830	1923	1996	2877	1886	1766	1584	2435	2176	2087	1012	2117	2168	1703	1707	1673					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	87500	1600	1000	1900	1900	1800	1500	1900	1700	1700	1900	2200	1900	1300	1800	1600	1200	1500	1200	1700	1800	2100	1400	1800	1800	1500	1400	1400	1600	1400	1500	1600	1700	1600	1700	1600	1800	1800	1800	1500	1500	1600	2300	1500	1400	1300	2000	1700	1700	800	1700	1700	1400	1400	1400					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	60310	1127	598	1255	1225	1361	1206	1315	1170	1261	1601	1676	1408	1024	1264	1229	933	1095	907	1313	1335	1645	1022	1277	1285	1133	1090	997	1018	903	1004	1186	1186	1150	1197	1137	1328	1212	1194	905	985	1005	1322	1080	954	892	1045	976	971	578	969	1120	854	706	681					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2935	39	10	65	38	24	21	22	34	65	40	80	13	66	56	99	24	27	20	33	18	23	38	28	14	42	37	75	29	25	82	18	27	28	30	36	17	49	39	51	68	73	98	18	54	23	177	135	151	68	93	55	147	174	119					
6	Число погашенных избирательных бюллетеней	24255	434	392	580	637	415	273	563	496	374	259	444	479	210	480	272	243	378	273	354	447	432	340	495	501	325	273	328	553	472	414	396	487	422	473	427	455	539	567	544	447	522	880	402	392	385	778	589	578	154	638	525	399	520	600					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2935	39	10	65	38	24	21	22	34	65	40	80	13	66	56	99	24	27	20	33	18	23	38	28	14	42	37	75	29	25	82	18	27	28	30	36	17	49	39	51	68	73	98	18	54	23	177	135	151	68	93	55	147	174	119					
8	Число бюллетеней в стационарных ящиках для голосования	60276	1127	598	1253	1224	1359	1206	1313	1170	1261	1601	1672	1406	1024	1262	1229	933	1095	907	1312	1333	1645	1022	1275	1284	1133	1090	995	1015	903	1002	1185	1186	1150	1197	1136	1326	1212	1194	905	985	1005	1322	1080	954	892	1045	976	971	578	969	1120	853	705	681					
9	Число недействительных избирательных бюллетеней	844	18	14	9	17	13	14	14	17	31	18	20	22	24	23	16	11	17	11	22	16	25	14	16	16	15	21	14	16	15	9	13	18	13	9	15	22	15	12	14	13	12	16	16	11	9	21	15	18	6	14	16	13	12	13					
10	Число действительных избирательных бюллетеней	62367	1148	594	1309	1245	1370	1213	1321	1187	1295	1623	1732	1397	1066	1295	1312	946	1105	916	1323	1335	1643	1046	1287	1282	1160	1106	1056	1028	913	1075	1190	1195	1165	1218	1157	1321	1246	1221	942	1040	1066	1404	1082	997	906	1201	1096	1104	640	1048	1159	987	867	787					
11	Число полученных открепительных  удостоверений	1625	30	20	35	37	35	20	30	30	15	35	20	35	35	15	35	35	40	25	30	25	50	38	55	48	35	35	45	20	30	35	25	35	40	45	25	42	45	40	20	20	20	20	30	15	20	25	35	30	15	20	30	22	13	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1439	27	14	30	33	30	19	28	27	13	34	15	34	30	13	30	35	34	24	30	24	41	38	50	45	30	31	38	12	21	29	24	32	34	39	21	35	38	31	20	20	18	20	26	15	20	22	34	25	12	20	30	22	9	13					
