Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Юрлинская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №5301	УИК №5302	УИК №5303	УИК №5304	УИК №5305	УИК №5306	УИК №5307	УИК №5308	УИК №5309	УИК №5310	УИК №5311	УИК №5312	УИК №5313	УИК №5314	УИК №5315	УИК №5316	УИК №5317	УИК №5318	УИК №5319	УИК №5320	УИК №5321	УИК №5322	УИК №5323	УИК №5324					
1	"Число избирателей, внесенных в список избирателей"	7931	410	1612	1404	51	193	276	69	175	115	441	110	404	356	225	172	317	121	350	164	85	178	453	77	173					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	8002	450	1650	1440	51	126	274	66	179	117	450	117	410	355	197	174	312	120	352	167	91	183	466	84	171					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	3323	173	611	581	32	62	131	43	84	47	219	47	176	124	131	90	93	67	129	60	29	87	218	32	57					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	750	48	59	38	3	59	24	1	12	30	25	14	52	56	12	25	69	18	84	28	19	7	21	10	36					
6	Число погашенных избирательных бюллетеней	3925	229	980	817	16	5	119	22	83	40	206	56	182	175	54	59	150	35	139	79	43	89	227	42	78					
7	Число избирательных бюллетеней в переносных ящиках для голосования	750	48	59	38	3	59	24	1	12	30	25	14	52	56	12	25	69	18	84	28	19	7	21	10	36					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	3323	173	611	581	32	62	131	43	84	47	219	47	176	124	131	90	93	67	129	60	29	87	218	32	57					
9	Число недействительных избирательных бюллетеней	95	5	17	15	0	1	4	2	7	1	10	1	2	3	4	1	3	5	3	0	2	1	7	0	1					
10	Число действительных избирательных бюллетеней	3978	216	653	604	35	120	151	42	89	76	234	60	226	177	139	114	159	80	210	88	46	93	232	42	92					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	145	10	13	16	3	4	4	2	4	2	10	2	10	10	3	3	10	2	10	3	2	3	10	6	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	46	0	11	16	1	0	1	0	0	2	1	2	0	0	1	0	0	2	0	3	0	3	1	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	61	5	24	9	3	2	1	1	1	1	2	1	1	0	0	0	2	1	1	2	2	1	1	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	99	10	2	0	2	4	3	2	4	0	9	0	10	10	2	3	10	0	10	0	2	0	9	4	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	803	38	144	129	7	23	22	6	20	16	67	7	28	47	37	14	36	13	30	15	6	20	55	8	15					
		19.72%	17.19%	21.49%	20.84%	20.00%	19.01%	14.19%	13.64%	20.83%	20.78%	27.46%	11.48%	12.28%	26.11%	25.87%	12.17%	22.22%	15.29%	14.08%	17.05%	12.50%	21.28%	23.01%	19.05%	16.13%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	580	32	105	83	7	19	21	8	19	11	22	7	47	24	14	15	21	12	37	6	8	13	25	7	17					
		14.24%	14.48%	15.67%	13.41%	20.00%	15.70%	13.55%	18.18%	19.79%	14.29%	9.02%	11.48%	20.61%	13.33%	9.79%	13.04%	12.96%	14.12%	17.37%	6.82%	16.67%	13.83%	10.46%	16.67%	18.28%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	46	1	11	5	0	2	0	0	3	0	4	1	3	3	2	0	4	1	0	1	0	1	1	2	1					
		1.13%	0.45%	1.64%	0.81%	0.00%	1.65%	0.00%	0.00%	3.13%	0.00%	1.64%	1.64%	1.32%	1.67%	1.40%	0.00%	2.47%	1.18%	0.00%	1.14%	0.00%	1.06%	0.42%	4.76%	1.08%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	521	30	91	86	6	18	20	4	7	8	14	10	38	35	15	8	25	11	29	10	4	10	30	5	7					
		12.79%	13.57%	13.58%	13.89%	17.14%	14.88%	12.90%	9.09%	7.29%	10.39%	5.74%	16.39%	16.67%	19.44%	10.49%	6.96%	15.43%	12.94%	13.62%	11.36%	8.33%	10.64%	12.55%	11.90%	7.53%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	51	5	8	14	0	1	0	1	1	2	1	1	3	2	1	1	3	0	3	1	0	0	2	1	0					
		1.25%	2.26%	1.19%	2.26%	0.00%	0.83%	0.00%	2.27%	1.04%	2.60%	0.41%	1.64%	1.32%	1.11%	0.70%	0.87%	1.85%	0.00%	1.41%	1.14%	0.00%	0.00%	0.84%	2.38%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	1955	110	292	284	14	57	88	23	39	36	122	34	107	64	69	76	70	43	110	53	28	49	116	19	52					
		47.99%	49.77%	43.58%	45.88%	40.00%	47.11%	56.77%	52.27%	40.63%	46.75%	50.00%	55.74%	46.93%	35.56%	48.25%	66.09%	43.21%	50.59%	51.64%	60.23%	58.33%	52.13%	48.54%	45.24%	55.91%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	22	0	2	3	1	0	0	0	0	3	4	0	0	2	1	0	0	0	1	2	0	0	3	0	0					
		0.54%	0.00%	0.30%	0.48%	2.86%	0.00%	0.00%	0.00%	0.00%	3.90%	1.64%	0.00%	0.00%	1.11%	0.70%	0.00%	0.00%	0.00%	0.47%	2.27%	0.00%	0.00%	1.26%	0.00%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
