Выборы Президента Российской Федерации																																									
Дата голосования: 18.03.2018																																									
																																									
Наименование Избирательной комиссии:    Кондопожская																																									
																																									
Сводная таблица итогов голосования																																									
																																									
	Число участковых избирательных комиссий	30																																							
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	30																																							
																																									
		Сумма	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545									
1	"Число избирателей, включенных в список избирателей"	32543	328	456	1642	1519	1600	1829	2434	2587	1982	1328	1861	1362	1412	1050	1230	1090	1401	517	1611	427	481	219	1012	111	192	542	708	155	315	1142									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	26400	260	360	1300	1200	1300	1500	1950	2100	1570	1070	1465	1150	1150	880	1000	900	1190	410	1300	425	400	190	800	90	150	470	570	100	250	900									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	18227	203	203	970	905	888	1089	1426	1642	1286	751	1206	815	868	657	725	631	685	299	742	286	179	65	399	43	104	131	274	77	98	580									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	964	8	17	18	26	18	34	54	34	22	10	13	24	14	13	13	9	14	9	132	6	91	31	108	4	0	87	67	10	34	44									
6	Число погашенных избирательных бюллетеней	7207	49	140	312	269	394	377	468	424	262	309	246	311	268	210	262	260	491	102	426	133	130	94	293	43	46	252	229	13	118	276									
7	Число избирательных бюллетеней в переносных ящиках для голосования	964	8	17	18	26	18	34	54	34	22	10	13	24	14	13	13	9	14	9	132	6	91	31	108	4	0	87	67	10	34	44									
8	Число бюллетеней в стационарных ящиках для голосования	18222	203	203	970	905	888	1089	1426	1642	1285	751	1204	815	868	657	725	631	685	299	740	286	179	65	399	43	104	131	274	77	98	580									
9	Число недействительных избирательных бюллетеней	315	2	8	26	19	16	26	25	36	27	7	14	14	11	11	11	16	6	6	7	2	6	1	4	0	0	2	0	0	1	11									
10	Число действительных избирательных бюллетеней	18871	209	212	962	912	890	1097	1455	1640	1280	754	1203	825	871	659	727	624	693	302	865	290	264	95	503	47	104	216	341	87	131	613									
11	Число утраченных избирательных бюллетеней	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																									
13	Бабурин Сергей Николаевич	160	2	5	3	7	9	10	9	12	11	6	9	10	10	5	6	4	7	1	15	1	6	0	3	0	1	0	0	2	0	6									
		0.83%	0.95%	2.27%	0.30%	0.75%	0.99%	0.89%	0.61%	0.72%	0.84%	0.79%	0.74%	1.19%	1.13%	0.75%	0.81%	0.63%	1.00%	0.32%	1.72%	0.34%	2.22%	0.00%	0.59%	0.00%	0.96%	0.00%	0.00%	2.30%	0.00%	0.96%									
14	Грудинин Павел Николаевич	2319	25	28	107	120	99	155	197	221	179	116	184	78	122	108	90	72	92	41	75	27	20	8	34	3	3	10	8	3	16	78									
		12.09%	11.85%	12.73%	10.83%	12.89%	10.93%	13.80%	13.31%	13.19%	13.70%	15.24%	15.12%	9.30%	13.83%	16.12%	12.20%	11.25%	13.16%	13.31%	8.60%	9.25%	7.41%	8.33%	6.71%	6.38%	2.88%	4.59%	2.35%	3.45%	12.12%	12.50%									
15	Жириновский Владимир Вольфович	1877	18	31	116	87	97	108	153	153	118	80	111	80	99	67	70	75	103	41	49	13	18	4	46	2	12	25	37	8	9	47									
		9.78%	8.53%	14.09%	11.74%	9.34%	10.71%	9.62%	10.34%	9.13%	9.03%	10.51%	9.12%	9.54%	11.22%	10.00%	9.49%	11.72%	14.74%	13.31%	5.62%	4.45%	6.67%	4.17%	9.07%	4.26%	11.54%	11.47%	10.85%	9.20%	6.82%	7.53%									
16	Путин Владимир Владимирович	13595	156	141	687	660	647	758	1015	1153	908	523	833	615	597	428	523	445	451	210	690	233	215	80	399	38	87	177	291	73	104	458									
		70.86%	73.93%	64.09%	69.53%	70.89%	71.41%	67.50%	68.58%	68.79%	69.47%	68.73%	68.45%	73.30%	67.69%	63.88%	70.87%	69.53%	64.52%	68.18%	79.13%	79.79%	79.63%	83.33%	78.70%	80.85%	83.65%	81.19%	85.34%	83.91%	78.79%	73.40%									
17	Собчак Ксения Анатольевна	343	3	1	13	16	12	24	33	38	31	12	19	17	17	19	15	13	12	2	15	4	4	1	5	1	0	2	2	0	1	11									
		1.79%	1.42%	0.45%	1.32%	1.72%	1.32%	2.14%	2.23%	2.27%	2.37%	1.58%	1.56%	2.03%	1.93%	2.84%	2.03%	2.03%	1.72%	0.65%	1.72%	1.37%	1.48%	1.04%	0.99%	2.13%	0.00%	0.92%	0.59%	0.00%	0.76%	1.76%									
18	Сурайкин Максим Александрович	118	1	2	9	4	5	9	10	13	6	0	8	5	11	5	7	4	3	1	5	1	1	1	2	3	1	0	0	0	0	1									
