Выборы Президента Российской Федерации																																																		
Дата голосования: 04.03.2012																																																		
																																																		
Наименование Избирательной комиссии:    Прибайкальская																																																		
																																																		
Сводная таблица итогов голосования																																																		
																																																		
	Число участковых избирательных комиссий	39																																																
	Число участковых избирательных комиссий, приступивших к передаче сведений	39																																																
																																																		
		Сумма	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510									
1	Число избирателей, включенных в список избирателей	18924	74	136	747	1110	132	81	553	167	335	166	358	37	30	116	408	152	76	778	119	2132	798	1095	573	34	667	116	131	207	658	1133	573	1357	819	388	316	278	1370	118	586									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	18026	75	130	650	1000	102	65	550	160	320	160	350	40	36	110	390	140	70	720	110	2000	740	1050	550	38	750	110	125	210	640	1100	560	1250	800	330	300	260	1350	115	570									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	10682	46	73	485	518	52	48	358	103	209	113	202	29	17	81	302	100	64	306	87	1165	407	638	273	22	409	75	86	119	358	700	325	683	404	196	183	184	806	91	365									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1554	5	43	80	116	41	12	50	14	29	15	39	8	4	8	28	25	0	150	11	52	85	28	64	10	66	3	12	26	48	77	57	61	64	73	46	24	51	0	29									
6	Число погашенных избирательных бюллетеней	5790	24	14	85	366	9	5	142	43	82	32	109	3	15	21	60	15	6	264	12	783	248	384	213	6	275	32	27	65	234	323	178	506	332	61	71	52	493	24	176									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1554	5	43	80	116	41	12	50	14	29	15	39	8	4	8	28	25	0	150	11	52	85	28	64	10	66	3	12	26	48	77	57	61	64	73	46	24	51	0	29									
8	Число бюллетеней в стационарных ящиках для голосования	10677	46	73	485	518	52	48	358	103	209	113	202	29	17	81	302	100	64	306	87	1162	406	637	273	22	409	75	86	119	358	700	325	683	404	196	183	184	806	91	365									
9	Число недействительных избирательных бюллетеней	112	0	1	1	5	0	1	1	2	0	1	1	0	0	0	3	0	0	1	1	10	3	10	4	0	3	0	2	1	8	9	1	14	12	0	0	2	8	4	3									
10	Число действительных избирательных бюллетеней	12119	51	115	564	629	93	59	407	115	238	127	240	37	21	89	327	125	64	455	97	1204	488	655	333	32	472	78	96	144	398	768	381	730	456	269	229	206	849	87	391									
11	Число полученных открепительных  удостоверений	495	5	5	20	10	3	3	6	5	15	5	10	3	3	10	10	10	3	5	5	30	20	25	10	3	15	10	10	10	15	65	15	30	25	10	12	19	15	10	10									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	430	5	5	20	10	0	0	3	2	15	2	10	2	0	10	10	4	3	2	4	30	20	25	10	2	9	10	0	10	15	65	15	26	25	4	10	19	13	10	5									
13	Число избирателей, проголосовавших по открепительным удостоверениям	224	2	2	26	12	5	4	8	2	8	2	5	2	3	1	1	5	3	4	3	11	9	5	3	1	4	3	2	5	3	14	3	16	9	10	3	5	16	2	2									
14	Число неиспользованных открепительных удостоверений	65	0	0	0	0	3	3	3	3	0	3	0	1	3	0	0	6	0	3	1	0	0	0	0	1	6	0	10	0	0	0	0	4	0	6	2	0	2	0	5									
15	Число открепительных удостоверений, выданных избирателям ТИК	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																		
19	Жириновский Владимир Вольфович	914	6	7	23	36	10	4	25	13	14	11	19	2	1	12	28	12	1	25	6	76	27	47	39	3	37	4	11	11	26	59	35	63	47	26	23	14	67	9	35									
		7.47%	11.76%	6.03%	4.07%	5.68%	10.75%	6.67%	6.13%	11.11%	5.88%	8.59%	7.88%	5.41%	4.76%	13.48%	8.48%	9.60%	1.56%	5.48%	6.12%	6.26%	5.50%	7.07%	11.57%	9.38%	7.79%	5.13%	11.22%	7.59%	6.40%	7.59%	9.16%	8.47%	10.04%	9.67%	10.04%	6.73%	7.82%	9.89%	8.88%									
20	Зюганов Геннадий Андреевич	1898	10	8	98	84	11	3	76	9	31	18	43	1	1	5	41	17	9	58	10	215	93	101	51	5	76	13	15	19	88	120	54	121	83	32	24	35	171	17	32									
		15.52%	19.61%	6.90%	17.35%	13.25%	11.83%	5.00%	18.63%	7.69%	13.03%	14.06%	17.84%	2.70%	4.76%	5.62%	12.42%	13.60%	14.06%	12.72%	10.20%	17.71%	18.94%	15.19%	15.13%	15.63%	16.00%	16.67%	15.31%	13.10%	21.67%	15.44%	14.14%	16.26%	17.74%	11.90%	10.48%	16.83%	19.95%	18.68%	8.12%									
21	Миронов Сергей Михайлович	605	1	2	14	16	0	2	22	3	7	4	11	2	0	0	3	1	8	24	11	71	30	48	16	1	15	3	4	6	6	41	35	64	33	17	10	7	56	0	11									
		4.95%	1.96%	1.72%	2.48%	2.52%	0.00%	3.33%	5.39%	2.56%	2.94%	3.13%	4.56%	5.41%	0.00%	0.00%	0.91%	0.80%	12.50%	5.26%	11.22%	5.85%	6.11%	7.22%	4.75%	3.13%	3.16%	3.85%	4.08%	4.14%	1.48%	5.28%	9.16%	8.60%	7.05%	6.32%	4.37%	3.37%	6.53%	0.00%	2.79%									
22	Прохоров Михаил Дмитриевич	502	3	0	20	18	2	0	27	5	8	0	9	1	1	0	20	7	3	11	16	60	28	30	10	2	23	0	4	4	16	42	28	24	18	11	5	7	26	0	13									
		4.10%	5.88%	0.00%	3.54%	2.84%	2.15%	0.00%	6.62%	4.27%	3.36%	0.00%	3.73%	2.70%	4.76%	0.00%	6.06%	5.60%	4.69%	2.41%	16.33%	4.94%	5.70%	4.51%	2.97%	6.25%	4.84%	0.00%	4.08%	2.76%	3.94%	5.41%	7.33%	3.23%	3.85%	4.09%	2.18%	3.37%	3.03%	0.00%	3.30%									
23	Путин Владимир Владимирович	8200	31	98	409	475	70	50	257	85	178	94	158	31	18	72	235	88	43	337	54	782	310	429	217	21	321	58	62	104	262	506	229	458	275	183	167	143	529	61	300									
		67.04%	60.78%	84.48%	72.39%	74.92%	75.27%	83.33%	62.99%	72.65%	74.79%	73.44%	65.56%	83.78%	85.71%	80.90%	71.21%	70.40%	67.19%	73.90%	55.10%	64.42%	63.14%	64.51%	64.39%	65.63%	67.58%	74.36%	63.27%	71.72%	64.53%	65.12%	59.95%	61.56%	58.76%	68.03%	72.93%	68.75%	61.73%	67.03%	76.14%									
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
