Выборы Президента Российской Федерации																																													
Дата голосования: 02.03.2008																																													
																																													
"Наименование Избирательной комиссии:    Орск, Октябрьская"																																													
																																													
Сводная таблица результатов выборов																																													
																																													
	Число участковых избирательных комиссий	38																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	38																																											
																																													
		Сумма	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252					
1	"Число избирателей, включенных в списки избирателей"	73346	2424	383	2103	850	2574	1778	1641	2166	1572	1827	1832	1593	1552	1878	2205	1981	1448	1643	2632	1021	1361	2034	1673	2393	2773	2081	2438	2304	2387	2397	2287	2494	2210	2509	2252	2185	448	2017					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	79152	3000	500	2300	1000	3000	2000	2000	2300	1500	2000	2000	1500	1500	2000	2500	2000	1500	2000	2500	1000	1500	2000	1500	2500	3000	2000	3000	3000	2000	3000	2000	2500	2500	3000	2000	3000	500	2052					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	38360	1466	364	1496	677	1119	843	775	956	742	897	899	825	620	1015	1164	808	649	825	1211	474	529	918	1116	1624	1778	1106	1229	1204	1327	1118	1032	912	1062	1114	1590	1621	231	1024					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2754	208	0	12	82	33	78	70	64	32	52	52	33	91	54	100	56	55	116	113	69	83	70	109	150	58	15	29	25	287	20	65	262	39	65	10	12	28	57					
6	Число погашенных избирательных бюллетеней	38038	1326	136	792	241	1848	1079	1155	1280	726	1051	1049	642	789	931	1236	1136	796	1059	1176	457	888	1012	275	726	1164	879	1742	1771	386	1862	903	1326	1399	1821	400	1367	241	971					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2751	208	0	12	82	33	78	70	64	32	52	49	33	91	54	100	56	55	116	113	69	83	70	109	150	58	15	29	25	287	20	65	262	39	65	10	12	28	57					
8	Число бюллетеней в стационарных ящиках для голосования	38267	1466	364	1486	595	1119	843	774	956	742	897	899	825	620	1015	1164	808	649	825	1211	474	529	918	1116	1624	1778	1106	1229	1204	1327	1118	1032	912	1062	1114	1590	1621	231	1024					
9	Число недействительных избирательных бюллетеней	670	8	2	19	0	6	6	5	9	13	17	9	8	3	10	11	5	8	6	15	0	3	9	21	23	23	10	15	11	29	18	11	9	21	12	96	183	1	15					
10	Число действительных избирательных бюллетеней	40348	1666	362	1479	677	1146	915	839	1011	761	932	939	850	708	1059	1253	859	696	935	1309	543	609	979	1204	1751	1813	1111	1243	1218	1585	1120	1086	1165	1080	1167	1504	1450	258	1066					
11	Число полученных открепительных  удостоверений	408	13	2	10	4	13	10	5	10	10	15	15	5	20	13	15	10	11	10	10	7	10	10	5	10	10	17	13	18	10	10	10	10	15	10	10	10	2	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	343	9	1	10	4	11	8	3	7	6	7	9	3	16	13	15	5	9	10	10	6	5	7	4	10	10	16	13	16	9	10	10	10	15	10	10	8	1	17					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	265	7	1	0	5	11	20	11	13	1	9	10	11	4	5	5	8	5	4	2	6	11	13	24	3	1	11	5	6	9	11	4	0	9	2	4	4	3	7					
14	Число неиспользованных открепительных удостоверений	65	4	1	0	0	2	2	2	3	4	8	6	2	4	0	0	5	2	0	0	1	5	3	1	0	0	1	0	2	1	0	0	0	0	0	0	2	1	3					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	92	3	2	3	1	4	1	0	3	1	2	0	0	1	2	2	1	5	1	1	2	6	4	0	0	1	3	6	3	2	4	2	6	5	2	3	2	2	6					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																													
18	Богданов Андрей Владимирович	821	156	6	65	1	11	11	29	18	10	13	7	14	7	12	9	15	15	9	15	8	6	20	30	62	15	15	17	19	20	11	14	67	10	15	32	21	3	13					
		2.00%	9.32%	1.65%	4.34%	0.15%	0.95%	1.19%	3.44%	1.76%	1.29%	1.37%	0.74%	1.63%	0.98%	1.12%	0.71%	1.74%	2.13%	0.96%	1.13%	1.47%	0.98%	2.02%	2.45%	3.49%	0.82%	1.34%	1.35%	1.55%	1.24%	0.97%	1.28%	5.71%	0.91%	1.27%	2.00%	1.29%	1.16%	1.20%					
19	Жириновский Владимир Вольфович	4909	331	6	204	60	114	91	101	108	78	105	112	95	76	132	134	92	88	91	147	94	80	121	168	217	153	138	151	144	199	169	119	155	158	154	217	149	35	123					
		11.97%	19.77%	1.65%	13.62%	8.86%	9.90%	9.88%	11.97%	10.59%	10.08%	11.06%	11.81%	11.07%	10.69%	12.35%	10.60%	10.65%	12.50%	9.67%	11.10%	17.31%	13.07%	12.25%	13.71%	12.23%	8.33%	12.31%	12.00%	11.72%	12.33%	14.85%	10.85%	13.20%	14.35%	13.06%	13.56%	9.12%	13.51%	11.38%					
20	Зюганов Геннадий Андреевич	9524	368	38	403	177	259	227	233	264	197	217	213	174	179	243	270	220	153	285	310	105	138	218	265	404	286	247	388	302	420	234	258	252	292	258	484	240	55	248					
		23.22%	21.98%	10.44%	26.90%	26.14%	22.48%	24.65%	27.61%	25.88%	25.45%	22.87%	22.47%	20.28%	25.18%	22.73%	21.36%	25.46%	21.73%	30.29%	23.41%	19.34%	22.55%	22.06%	21.63%	22.77%	15.58%	22.03%	30.84%	24.57%	26.02%	20.56%	23.52%	21.47%	26.52%	21.88%	30.25%	14.70%	21.24%	22.94%					
21	Медведев Дмитрий Анатольевич	25094	811	312	807	439	762	586	476	621	476	597	607	567	446	672	840	532	440	550	837	336	385	620	741	1068	1359	711	687	753	946	706	695	691	620	740	771	1040	165	682					
		61.18%	48.45%	85.71%	53.87%	64.84%	66.15%	63.63%	56.40%	60.88%	61.50%	62.91%	64.03%	66.08%	62.73%	62.86%	66.46%	61.57%	62.50%	58.45%	63.22%	61.88%	62.91%	62.75%	60.49%	60.20%	74.02%	63.43%	54.61%	61.27%	58.61%	62.04%	63.35%	58.86%	56.31%	62.77%	48.19%	63.69%	63.71%	63.09%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
