Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Ермаковская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №1191	УИК №1192	УИК №1193	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217					
1	"Число избирателей, внесенных в списки избирателей"	17089	400	1162	941	945	1091	1110	616	697	162	266	246	475	324	951	536	709	509	611	1172	324	212	985	258	968	537	206	676					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	15800	400	1000	900	900	1000	1000	600	600	150	250	200	450	300	900	500	700	500	550	1000	300	200	900	250	900	500	200	650					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	9405	181	599	488	473	558	613	326	335	95	171	132	299	236	528	271	425	317	416	716	149	122	458	142	483	387	134	351					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1050	52	56	45	59	75	36	36	33	19	25	2	19	24	77	33	60	24	23	35	12	14	90	21	69	34	12	65					
6	Число погашенных избирательных бюллетеней	5345	167	345	367	368	367	351	238	232	36	54	66	132	40	295	196	215	159	111	249	139	64	352	87	348	79	54	234					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1050	52	56	45	59	75	36	36	33	19	25	2	19	24	77	33	60	24	23	35	12	14	90	21	69	34	12	65					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9405	181	599	488	473	558	613	326	335	95	171	132	299	236	528	271	425	317	416	716	149	122	458	142	483	387	134	351					
9	Число недействительных избирательных бюллетеней	68	0	5	2	3	6	1	0	3	0	2	4	2	2	0	1	3	1	7	4	1	4	7	4	2	4	0	0					
10	Число действительных избирательных бюллетеней	10387	233	650	531	529	627	648	362	365	114	194	130	316	258	605	303	482	340	432	747	160	132	541	159	550	417	146	416					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	320	10	10	10	10	15	20	10	10	10	10	10	10	15	10	10	10	10	10	20	10	15	25	10	10	10	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	119	0	6	4	5	12	16	5	2	0	0	2	0	9	10	1	7	3	7	9	3	4	1	0	2	4	3	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	74	0	4	6	2	4	7	1	4	2	2	1	1	6	4	1	5	3	4	1	4	3	0	0	0	3	5	1					
14	Число погашенных неиспользованных открепительных удостоверений	201	10	4	6	5	3	4	5	8	10	10	8	10	6	0	9	3	7	3	11	7	11	24	10	8	6	7	6					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
18	1.Политическая партия «Аграрная партия России»	318	8	17	12	14	20	27	12	11	1	9	2	9	19	11	4	12	8	3	18	7	0	15	1	26	9	3	40					
		3.04%	3.43%	2.60%	2.25%	2.63%	3.16%	4.16%	3.31%	2.99%	0.88%	4.59%	1.49%	2.83%	7.31%	1.82%	1.32%	2.47%	2.35%	0.68%	2.40%	4.35%	0.00%	2.74%	0.61%	4.71%	2.14%	2.05%	9.62%					
19	2.Всероссийская политическая партия «Гражданская Сила»	49	1	2	2	4	4	3	2	3	1	0	0	2	0	5	0	3	2	2	5	1	0	1	1	3	0	2	0					
		0.47%	0.43%	0.31%	0.38%	0.75%	0.63%	0.46%	0.55%	0.82%	0.88%	0.00%	0.00%	0.63%	0.00%	0.83%	0.00%	0.62%	0.59%	0.46%	0.67%	0.62%	0.00%	0.18%	0.61%	0.54%	0.00%	1.37%	0.00%					
20	3.Политическая партия «Демократическая партия России»	9	0	0	0	0	0	1	0	0	0	1	0	0	0	2	1	0	0	0	4	0	0	0	0	0	0	0	0					
		0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.33%	0.33%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1765	40	141	168	131	137	104	75	66	18	35	15	32	31	93	38	67	55	63	83	40	14	79	30	105	33	21	51					
		16.88%	17.17%	21.53%	31.52%	24.62%	21.64%	16.02%	20.72%	17.93%	15.79%	17.86%	11.19%	10.06%	11.92%	15.37%	12.50%	13.81%	16.13%	14.35%	11.05%	24.84%	10.29%	14.42%	18.40%	19.02%	7.84%	14.38%	12.26%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	34	1	1	0	1	1	5	1	1	0	1	1	0	6	3	1	4	2	2	1	1	0	0	0	0	1	0	0					
		0.33%	0.43%	0.15%	0.00%	0.19%	0.16%	0.77%	0.28%	0.27%	0.00%	0.51%	0.75%	0.00%	2.31%	0.50%	0.33%	0.82%	0.59%	0.46%	0.13%	0.62%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	17	0	1	0	1	1	1	0	2	0	0	0	0	0	0	0	3	0	0	2	0	0	1	0	2	3	0	0					
		0.16%	0.00%	0.15%	0.00%	0.19%	0.16%	0.15%	0.00%	0.54%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.62%	0.00%	0.00%	0.27%	0.00%	0.00%	0.18%	0.00%	0.36%	0.71%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1073	14	46	56	60	78	73	41	33	20	23	23	37	23	56	37	38	37	64	76	20	10	49	11	42	63	10	33					
		10.26%	6.01%	7.02%	10.51%	11.28%	12.32%	11.25%	11.33%	8.97%	17.54%	11.73%	17.16%	11.64%	8.85%	9.26%	12.17%	7.84%	10.85%	14.58%	10.12%	12.42%	7.35%	8.94%	6.75%	7.61%	14.96%	6.85%	7.93%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	542	12	49	21	22	54	46	22	24	6	8	1	7	4	31	29	17	18	14	38	7	2	44	2	22	12	4	26					
		5.18%	5.15%	7.48%	3.94%	4.14%	8.53%	7.09%	6.08%	6.52%	5.26%	4.08%	0.75%	2.20%	1.54%	5.12%	9.54%	3.51%	5.28%	3.19%	5.06%	4.35%	1.47%	8.03%	1.23%	3.99%	2.85%	2.74%	6.25%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	50	1	2	4	1	2	4	6	2	0	0	0	3	1	1	4	4	1	1	2	2	3	3	1	2	0	0	0					
