Выборы Президента Российской Федерации																																														
Дата голосования: 18.03.2018																																														
																																														
Наименование Избирательной комиссии:    Жуковская																																														
																																														
Сводная таблица итогов голосования																																														
																																														
	Число участковых избирательных комиссий	35																																												
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	35																																												
																																														
		Сумма	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412									
1	"Число избирателей, включенных в список избирателей"	27164	1505	1553	896	1382	1410	815	1572	1205	809	962	1042	1172	825	237	507	1893	352	559	337	321	486	307	249	222	147	506	682	749	1118	192	718	488	190	416	1340									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	26345	1470	1500	850	1350	1350	750	1550	1100	720	930	860	1160	800	235	500	1830	330	530	340	310	490	330	250	210	145	510	685	750	1150	190	730	490	190	420	1340									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	18690	927	1023	684	917	946	635	981	949	518	652	633	644	658	187	261	1132	230	402	244	221	354	230	159	164	103	395	470	537	746	131	492	348	134	304	1279									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2655	167	55	51	135	109	85	87	67	77	47	173	210	33	40	65	222	55	37	26	54	68	38	26	20	16	81	89	80	171	25	50	57	39	52	48									
6	Число погашенных избирательных бюллетеней	5000	376	422	115	298	295	30	482	84	125	231	54	306	109	8	174	476	45	91	70	35	68	62	65	26	26	34	126	133	233	34	188	85	17	64	13									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2655	167	55	51	135	109	85	87	67	77	47	173	210	33	40	65	222	55	37	26	54	68	38	26	20	16	81	89	80	171	25	50	57	39	52	48									
8	Число бюллетеней в стационарных ящиках для голосования	18689	927	1023	684	917	946	635	981	949	518	652	633	644	658	187	261	1132	230	401	244	221	354	230	159	164	103	395	470	537	746	131	492	348	134	304	1279									
9	Число недействительных избирательных бюллетеней	286	10	17	7	8	14	10	13	9	10	13	14	7	4	2	2	19	2	7	7	5	1	5	2	5	0	3	9	8	16	2	9	5	6	3	32									
10	Число действительных избирательных бюллетеней	21058	1084	1061	728	1044	1041	710	1055	1007	585	686	792	847	687	225	324	1335	283	431	263	270	421	263	183	179	119	473	550	609	901	154	533	400	167	353	1295									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																														
13	Бабурин Сергей Николаевич	87	3	4	5	5	5	1	7	3	5	3	3	6	3	1	1	9	2	0	2	0	3	2	0	0	0	0	0	1	7	0	1	0	0	1	4									
		0.41%	0.27%	0.37%	0.68%	0.48%	0.47%	0.14%	0.66%	0.30%	0.84%	0.43%	0.37%	0.70%	0.43%	0.44%	0.31%	0.66%	0.70%	0.00%	0.74%	0.00%	0.71%	0.75%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.76%	0.00%	0.18%	0.00%	0.00%	0.28%	0.30%									
14	Грудинин Павел Николаевич	2116	121	159	75	117	122	73	117	123	44	69	96	128	60	3	45	102	16	44	32	20	34	11	8	8	8	40	58	38	97	9	70	46	10	23	90									
		9.91%	11.06%	14.75%	10.20%	11.12%	11.56%	10.14%	10.96%	12.11%	7.39%	9.87%	11.91%	14.99%	8.68%	1.32%	13.80%	7.53%	5.61%	10.05%	11.85%	7.27%	8.06%	4.10%	4.32%	4.35%	6.72%	8.40%	10.38%	6.16%	10.58%	5.77%	12.92%	11.36%	5.78%	6.46%	6.78%									
15	Жириновский Владимир Вольфович	1236	45	55	31	58	62	26	71	44	37	41	32	44	47	7	25	91	8	30	12	9	26	22	10	10	6	26	25	36	82	14	39	11	7	43	104									
		5.79%	4.11%	5.10%	4.22%	5.51%	5.88%	3.61%	6.65%	4.33%	6.22%	5.87%	3.97%	5.15%	6.80%	3.08%	7.67%	6.72%	2.81%	6.85%	4.44%	3.27%	6.16%	8.21%	5.41%	5.43%	5.04%	5.46%	4.47%	5.83%	8.94%	8.97%	7.20%	2.72%	4.05%	12.08%	7.84%									
16	Путин Владимир Владимирович	17194	896	826	595	839	817	592	837	802	475	558	655	649	572	209	250	1114	255	350	213	239	353	219	163	156	102	400	460	526	691	129	414	340	148	281	1069									
		80.56%	81.90%	76.62%	80.95%	79.75%	77.44%	82.22%	78.37%	78.94%	79.83%	79.83%	81.27%	75.99%	82.78%	92.07%	76.69%	82.27%	89.47%	79.91%	78.89%	86.91%	83.65%	81.72%	88.11%	84.78%	85.71%	84.03%	82.29%	85.25%	75.35%	82.69%	76.38%	83.95%	85.55%	78.93%	80.56%									
17	Собчак Ксения Анатольевна	152	8	7	10	9	11	5	5	14	2	6	3	9	3	1	1	7	2	1	1	2	1	3	0	1	0	5	3	3	17	1	4	0	1	1	5									
		0.71%	0.73%	0.65%	1.36%	0.86%	1.04%	0.69%	0.47%	1.38%	0.34%	0.86%	0.37%	1.05%	0.43%	0.44%	0.31%	0.52%	0.70%	0.23%	0.37%	0.73%	0.24%	1.12%	0.00%	0.54%	0.00%	1.05%	0.54%	0.49%	1.85%	0.64%	0.74%	0.00%	0.58%	0.28%	0.38%									
18	Сурайкин Максим Александрович	118	5	1	5	9	13	3	12	11	8	4	1	5	0	3	0	5	0	1	0	0	4	5	0	0	1	2	2	3	3	0	3	2	1	2	4									
		0.55%	0.46%	0.09%	0.68%	0.86%	1.23%	0.42%	1.12%	1.08%	1.34%	0.57%	0.12%	0.59%	0.00%	1.32%	0.00%	0.37%	0.00%	0.23%	0.00%	0.00%	0.95%	1.87%	0.00%	0.00%	0.84%	0.42%	0.36%	0.49%	0.33%	0.00%	0.55%	0.49%	0.58%	0.56%	0.30%									
19	Титов Борис Юрьевич	97	2	5	4	5	7	10	1	4	8	3	2	6	1	0	1	6	0	4	3	0	0	1	2	3	0	0	1	1	3	1	1	1	0	1	10									
		0.45%	0.18%	0.46%	0.54%	0.48%	0.66%	1.39%	0.09%	0.39%	1.34%	0.43%	0.25%	0.70%	0.14%	0.00%	0.31%	0.44%	0.00%	0.91%	1.11%	0.00%	0.00%	0.37%	1.08%	1.63%	0.00%	0.00%	0.18%	0.16%	0.33%	0.64%	0.18%	0.25%	0.00%	0.28%	0.75%									
20	Явлинский Григорий Алексеевич	58	4	4	3	2	4	0	5	6	6	2	0	0	1	1	1	1	0	1	0	0	0	0	0	1	2	0	1	1	1	0	1	0	0	1	9									
		0.27%	0.37%	0.37%	0.41%	0.19%	0.38%	0.00%	0.47%	0.59%	1.01%	0.29%	0.00%	0.00%	0.14%	0.44%	0.31%	0.07%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.54%	1.68%	0.00%	0.18%	0.16%	0.11%	0.00%	0.18%	0.00%	0.00%	0.28%	0.68%									
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
