Выборы Президента Российской Федерации																																															
Дата голосования: 04.03.2012																																															
																																															
Наименование Избирательной комиссии:    Жуковская																																															
																																															
Сводная таблица итогов голосования																																															
																																															
	Число участковых избирательных комиссий	36																																													
	Число участковых избирательных комиссий, приступивших к передаче сведений	36																																													
																																															
		Сумма	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410									
1	Число избирателей, включенных в список избирателей	30225	1462	1955	811	1317	1812	892	1301	1351	1094	1053	1198	955	777	333	503	1969	378	620	374	387	543	367	296	253	161	611	747	891	1361	235	751	546	285	542	1972	122									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	30040	1300	1950	750	1350	1750	900	1350	1400	1100	1100	1050	1050	800	300	550	1950	350	600	350	400	550	350	300	250	150	600	750	950	1350	200	800	550	250	550	1970	120									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	16822	878	1216	466	648	1048	454	673	741	591	545	615	395	425	216	228	991	175	393	267	205	275	181	155	147	96	287	378	423	580	133	391	260	159	293	1782	112									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2472	54	64	35	85	88	64	74	72	150	50	172	122	34	74	53	232	78	52	19	24	46	43	29	15	15	59	40	74	157	18	105	40	37	73	118	7									
6	Число погашенных избирательных бюллетеней	10746	368	670	249	617	614	382	603	587	359	505	263	533	341	10	269	727	97	155	64	171	229	126	116	88	39	254	332	453	613	49	304	250	54	184	70	1									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2472	54	64	35	85	88	64	74	72	150	50	172	122	34	74	53	232	78	52	19	24	46	43	29	15	15	59	40	74	157	18	105	40	37	73	118	7									
8	Число бюллетеней в стационарных ящиках для голосования	16821	877	1216	466	648	1048	454	673	741	591	545	615	395	425	216	228	991	175	393	267	205	275	181	155	147	96	287	378	423	580	133	391	260	159	293	1782	112									
9	Число недействительных избирательных бюллетеней	194	12	15	5	8	7	2	11	8	18	8	8	2	4	1	0	19	1	5	1	3	5	3	1	2	0	0	5	9	11	1	1	4	2	4	6	2									
10	Число действительных избирательных бюллетеней	19099	919	1265	496	725	1129	516	736	805	723	587	779	515	455	289	281	1204	252	440	285	226	316	221	183	160	111	346	413	488	726	150	495	296	194	362	1894	117									
11	Число полученных открепительных  удостоверений	331	17	21	11	8	10	15	19	18	7	15	13	7	6	0	8	11	3	4	4	11	11	3	11	7	4	6	7	7	16	2	5	3	3	5	30	3									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	331	17	21	11	8	10	15	19	18	7	15	13	7	6	0	8	11	3	4	4	11	11	3	11	7	4	6	7	7	16	2	5	3	3	5	30	3									
13	Число избирателей, проголосовавших по открепительным удостоверениям	743	201	84	7	10	143	11	25	11	19	9	79	8	5	37	2	13	3	1	1	3	3	1	3	2	1	2	4	2	16	3	2	5	2	4	15	6									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	769	33	69	25	38	57	33	54	66	39	59	46	38	23	1	18	14	2	5	2	2	18	3	2	1	2	13	12	30	10	2	29	9	1	12	1	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																															
19	Жириновский Владимир Вольфович	1175	56	67	32	51	67	28	56	52	42	47	32	39	28	10	14	96	13	34	21	9	22	27	13	11	7	28	25	37	48	8	22	19	9	43	51	11									
		6.09%	6.02%	5.23%	6.39%	6.96%	5.90%	5.41%	7.50%	6.40%	5.67%	7.90%	4.07%	7.54%	6.10%	3.45%	4.98%	7.85%	5.14%	7.64%	7.34%	3.93%	6.85%	12.05%	7.07%	6.79%	6.31%	8.09%	5.98%	7.44%	6.51%	5.30%	4.44%	6.33%	4.59%	11.75%	2.68%	9.24%									
20	Зюганов Геннадий Андреевич	4395	251	415	121	236	300	136	195	232	150	164	175	172	126	15	66	282	56	113	69	43	79	56	29	16	40	77	121	108	181	23	88	60	50	63	59	28									
		22.78%	26.96%	32.42%	24.15%	32.20%	26.41%	26.25%	26.10%	28.54%	20.24%	27.56%	22.24%	33.27%	27.45%	5.17%	23.49%	23.06%	22.13%	25.39%	24.13%	18.78%	24.61%	25.00%	15.76%	9.88%	36.04%	22.25%	28.95%	21.73%	24.56%	15.23%	17.74%	20.00%	25.51%	17.21%	3.11%	23.53%									
21	Миронов Сергей Михайлович	792	35	71	32	31	49	31	47	37	30	34	35	18	21	10	9	46	12	19	8	4	12	9	11	14	8	7	12	16	36	7	30	8	1	20	19	3									
		4.11%	3.76%	5.55%	6.39%	4.23%	4.31%	5.98%	6.29%	4.55%	4.05%	5.71%	4.45%	3.48%	4.58%	3.45%	3.20%	3.76%	4.74%	4.27%	2.80%	1.75%	3.74%	4.02%	5.98%	8.64%	7.21%	2.02%	2.87%	3.22%	4.88%	4.64%	6.05%	2.67%	0.51%	5.46%	1.00%	2.52%									
22	Прохоров Михаил Дмитриевич	664	45	50	21	30	44	24	40	31	47	22	29	22	14	3	4	47	3	13	8	6	8	4	6	2	1	11	12	11	19	4	4	23	2	7	38	9									
