Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																															
Дата голосования: 04.12.2011																																															
																																															
Наименование Избирательной комиссии:    район Северное Тушино																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №2841	УИК №2842	УИК №2843	УИК №2844	УИК №2845	УИК №2846	УИК №2847	УИК №2848	УИК №2849	УИК №2850	УИК №2851	УИК №2852	УИК №2853	УИК №2854	УИК №2855	УИК №2856	УИК №2857	УИК №2858	УИК №2859	УИК №2860	УИК №2861	УИК №2862	УИК №2863	УИК №2864	УИК №2865	УИК №2866	УИК №2867	УИК №2868	УИК №2869	УИК №2870	УИК №2871	УИК №2872	УИК №2873	УИК №2874	УИК №2875	УИК №2876	УИК №2877	УИК №2878	УИК №2879	УИК №3386					
1	"Число избирателей, внесенных в список избирателей"	93422	2669	2440	2222	2850	2847	2398	2774	2785	2840	2004	2563	2304	2206	2669	2747	2102	2488	2511	2083	2375	2672	2629	2331	1996	2033	1975	2448	2492	2580	2684	2237	2139	2395	2418	2353	2501	2547	2532	429	154					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	80280	2300	2100	2000	2400	2400	2100	2400	2400	2200	1700	2100	2000	2000	2300	2300	1700	2200	2200	1800	2100	2300	2300	2000	1700	1700	1600	2100	2100	2200	2300	2000	2000	2000	2100	2000	2200	2200	2200	430	150					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	50643	1360	1199	1099	1254	1376	1089	1572	1679	1496	875	1836	982	1105	1701	1494	1025	1815	1945	926	1243	1854	1834	1005	912	830	893	1119	1644	1411	1325	1157	1033	1358	1113	1116	1194	1800	1617	209	148					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1761	45	93	60	69	16	36	110	63	3	19	11	38	40	43	20	88	36	37	36	20	46	141	21	39	29	38	27	37	34	26	36	19	42	33	26	29	26	26	201	2					
6	Число погашенных избирательных бюллетеней	27876	895	808	841	1077	1008	975	718	658	701	806	253	980	855	556	786	587	349	218	838	837	400	325	974	749	841	669	954	419	755	949	807	948	600	954	858	977	374	557	20	0					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1761	45	93	60	69	16	36	110	63	3	19	11	38	40	43	20	88	36	37	36	20	46	141	21	39	29	38	27	37	34	26	36	19	42	33	26	29	26	26	201	2					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	50399	1360	1199	1096	1249	1375	1086	1462	1679	1496	875	1822	982	1105	1701	1494	1025	1814	1942	926	1243	1851	1832	1000	910	830	893	1115	1644	1377	1321	1140	1033	1354	1113	1113	1194	1774	1617	209	148					
9	Число недействительных избирательных бюллетеней	992	4	22	16	21	22	17	25	47	35	11	14	24	18	71	58	12	22	27	14	19	31	17	17	13	16	31	32	17	34	39	19	16	26	31	18	11	19	86	19	1					
10	Число действительных избирательных бюллетеней	51168	1401	1270	1140	1297	1369	1105	1547	1695	1464	883	1819	996	1127	1673	1456	1101	1828	1952	948	1244	1866	1956	1004	936	843	900	1110	1664	1377	1308	1157	1036	1370	1115	1121	1212	1781	1557	391	149					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	2000	40	50	60	40	70	50	50	50	50	50	50	40	50	60	60	40	50	70	50	40	85	70	50	40	40	40	40	50	58	72	50	60	50	40	50	50	90	40	5	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1607	36	44	42	31	62	43	47	46	42	37	35	29	45	45	52	37	45	53	42	33	58	55	39	31	23	35	30	48	43	51	42	42	40	32	40	39	73	38	2	0					
