Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Судиславская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607					
1	"Число избирателей, внесенных в списки избирателей"	11974	1113	1328	1686	406	180	655	160	336	343	277	404	606	550	285	359	115	609	327	167	1342	292	202	232					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	9571	885	1042	1322	327	142	523	128	267	266	226	320	482	510	226	287	90	488	254	134	1075	234	163	180					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	6256	625	699	929	210	84	359	73	194	167	135	219	334	92	115	201	64	286	225	92	762	151	109	131					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1232	29	46	69	44	45	24	43	29	61	36	37	41	369	66	36	17	73	17	15	44	39	27	25					
6	Число погашенных избирательных бюллетеней	2083	231	297	324	73	13	140	12	44	38	55	64	107	49	45	50	9	129	12	27	269	44	27	24					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1232	29	46	69	44	45	24	43	29	61	36	37	41	369	66	36	17	73	17	15	44	39	27	25					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	6256	625	699	929	210	84	359	73	194	167	135	219	334	92	115	201	64	286	225	92	762	151	109	131					
9	Число недействительных избирательных бюллетеней	46	8	6	4	1	0	4	2	1	0	3	3	3	3	1	0	0	1	0	0	4	0	1	1					
10	Число действительных избирательных бюллетеней	7442	646	739	994	253	129	379	114	222	228	168	253	372	458	180	237	81	358	242	107	802	190	135	155					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	120	10	12	17	4	2	5	2	3	3	6	4	8	2	3	3	2	5	3	2	15	3	2	4					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	72	9	11	10	1	1	0	0	0	2	3	1	5	0	0	2	2	1	2	2	14	3	2	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	97	8	9	12	2	3	2	1	5	2	4	2	10	13	3	1	1	3	5	1	5	2	1	2					
14	Число погашенных неиспользованных открепительных удостоверений	48	1	1	7	3	1	5	2	3	1	3	3	3	2	3	1	0	4	1	0	1	0	0	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
