Выборы Президента Российской Федерации																																					
Дата голосования: 18.03.2018																																					
																																					
Наименование Избирательной комиссии:    Зареченская городская																																					
																																					
Сводная таблица итогов голосования																																					
																																					
	Число участковых избирательных комиссий	26																																			
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	26																																			
																																					
		Сумма	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234									
1	"Число избирателей, включенных в список избирателей"	50813	1942	983	1491	2495	2232	2775	2238	2114	2195	2075	2208	1914	2148	1846	1922	2042	1931	1884	1988	1901	1835	1900	1942	1122	940	2750									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	47050	1800	1000	1300	2300	2100	2600	2100	2000	2000	1900	2100	1700	2000	1700	1800	1900	1800	1700	1800	1800	1700	1800	1800	1100	950	2300									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	34710	1295	663	1109	1781	1562	1889	1570	1428	1488	1406	1536	1170	1557	1289	1245	1441	1330	1278	1367	1322	1258	1277	1200	746	591	1912									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1650	49	40	38	58	73	79	73	77	115	63	86	53	61	78	59	58	39	52	53	60	46	71	59	39	56	115									
6	Число погашенных избирательных бюллетеней	10690	456	297	153	461	465	632	457	495	397	431	478	477	382	333	496	401	431	370	380	418	396	452	541	315	303	273									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1650	49	40	38	58	73	79	73	77	115	63	86	53	61	78	59	58	39	52	53	60	46	71	59	39	56	115									
8	Число бюллетеней в стационарных ящиках для голосования	34502	1294	663	1109	1781	1562	1889	1568	1228	1487	1405	1536	1170	1556	1289	1245	1441	1330	1276	1367	1322	1258	1277	1200	746	591	1912									
9	Число недействительных избирательных бюллетеней	481	16	5	16	24	18	33	20	35	20	21	26	16	22	21	20	15	10	20	27	17	17	11	15	8	2	26									
10	Число действительных избирательных бюллетеней	35671	1327	698	1131	1815	1617	1935	1621	1270	1582	1447	1596	1207	1595	1346	1284	1484	1359	1308	1393	1365	1287	1337	1244	777	645	2001									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																					
13	Бабурин Сергей Николаевич	328	16	3	10	18	13	16	10	13	20	13	15	12	11	15	16	9	10	13	9	12	12	18	18	4	6	16									
		0.91%	1.19%	0.43%	0.87%	0.98%	0.80%	0.81%	0.61%	0.99%	1.25%	0.89%	0.92%	0.98%	0.68%	1.10%	1.23%	0.60%	0.73%	0.98%	0.63%	0.87%	0.92%	1.34%	1.43%	0.51%	0.93%	0.79%									
14	Грудинин Павел Николаевич	4662	217	97	151	222	183	233	211	172	212	171	210	168	194	192	176	199	167	162	180	160	171	171	193	106	90	254									
		12.90%	16.16%	13.80%	13.16%	12.07%	11.19%	11.84%	12.86%	13.18%	13.23%	11.65%	12.95%	13.74%	11.99%	14.05%	13.50%	13.28%	12.20%	12.20%	12.68%	11.58%	13.11%	12.69%	15.33%	13.50%	13.91%	12.53%									
15	Жириновский Владимир Вольфович	2906	104	67	101	139	149	160	105	116	127	121	109	103	128	86	104	110	110	124	131	129	89	109	90	77	53	165									
		8.04%	7.74%	9.53%	8.81%	7.56%	9.11%	8.13%	6.40%	8.89%	7.93%	8.24%	6.72%	8.42%	7.92%	6.29%	7.98%	7.34%	8.04%	9.34%	9.23%	9.33%	6.83%	8.09%	7.15%	9.81%	8.19%	8.14%									
16	Путин Владимир Владимирович	25765	900	493	804	1336	1170	1404	1190	908	1147	1047	1161	852	1169	985	920	1064	988	956	1014	998	937	978	872	557	458	1457									
		71.27%	67.01%	70.13%	70.10%	72.65%	71.56%	71.34%	72.52%	69.58%	71.60%	71.32%	71.58%	69.66%	72.29%	72.06%	70.55%	70.98%	72.17%	71.99%	71.41%	72.21%	71.86%	72.55%	69.26%	70.96%	70.79%	71.88%									
17	Собчак Ксения Анатольевна	861	31	16	31	43	39	57	61	23	30	42	47	37	36	23	29	40	35	27	19	24	29	23	35	12	16	56									
		2.38%	2.31%	2.28%	2.70%	2.34%	2.39%	2.90%	3.72%	1.76%	1.87%	2.86%	2.90%	3.03%	2.23%	1.68%	2.22%	2.67%	2.56%	2.03%	1.34%	1.74%	2.22%	1.71%	2.78%	1.53%	2.47%	2.76%									
18	Сурайкин Максим Александрович	382	12	7	10	20	15	20	10	15	21	14	10	9	19	19	11	26	17	12	19	16	14	16	9	9	8	24									
		1.06%	0.89%	0.99%	0.87%	1.09%	0.92%	1.02%	0.61%	1.15%	1.31%	0.95%	0.62%	0.74%	1.18%	1.39%	0.84%	1.73%	1.24%	0.90%	1.34%	1.16%	1.07%	1.19%	0.71%	1.15%	1.24%	1.18%									
19	Титов Борис Юрьевич	326	12	8	7	17	24	19	15	7	13	18	20	13	15	11	12	14	22	7	6	11	15	6	10	5	5	14									
		0.90%	0.89%	1.14%	0.61%	0.92%	1.47%	0.97%	0.91%	0.54%	0.81%	1.23%	1.23%	1.06%	0.93%	0.80%	0.92%	0.93%	1.61%	0.53%	0.42%	0.80%	1.15%	0.45%	0.79%	0.64%	0.77%	0.69%									
20	Явлинский Григорий Алексеевич	441	35	7	17	20	24	26	19	16	12	21	24	13	23	15	16	22	10	7	15	15	20	16	17	7	9	15									
		1.22%	2.61%	0.99%	1.48%	1.09%	1.47%	1.32%	1.16%	1.23%	0.75%	1.43%	1.48%	1.06%	1.42%	1.10%	1.23%	1.47%	0.73%	0.53%	1.06%	1.09%	1.53%	1.19%	1.35%	0.89%	1.39%	0.74%									
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
