Выборы Президента Российской Федерации																																																											
Дата голосования: 04.03.2012																																																											
																																																											
Наименование Избирательной комиссии:    Касимовская																																																											
																																																											
Сводная таблица итогов голосования																																																											
																																																											
	Число участковых избирательных комиссий	48																																																									
	Число участковых избирательных комиссий, приступивших к передаче сведений	48																																																									
																																																											
		Сумма	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105									
1	Число избирателей, включенных в список избирателей	25552	480	588	321	313	291	136	242	552	557	191	520	243	146	427	319	142	241	825	332	330	375	1497	391	787	444	803	165	172	1020	759	530	631	383	191	367	388	736	440	184	325	1174	659	146	1643	1134	188	1370	1454									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	24897	478	595	324	315	291	121	242	533	568	186	522	233	137	400	317	141	230	800	328	323	384	1500	400	800	445	800	167	172	1000	771	538	600	380	190	349	393	756	448	188	320	1000	676	149	1500	1000	187	1300	1400									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	11357	238	231	82	128	140	28	86	237	309	56	218	112	78	152	89	69	114	377	123	153	164	833	151	299	105	365	102	57	355	266	157	276	58	86	168	186	385	195	81	155	636	331	45	819	643	37	621	761									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	4059	76	138	114	57	34	72	74	110	66	85	111	46	37	106	79	35	43	50	64	47	71	121	74	117	151	137	10	50	250	132	167	152	213	26	60	20	59	51	17	44	57	27	72	184	47	52	134	120									
6	Число погашенных избирательных бюллетеней	9481	164	226	128	130	117	21	82	186	193	45	193	75	22	142	149	37	73	373	141	123	149	546	175	384	189	298	55	65	395	373	214	172	109	78	121	187	312	202	90	121	307	318	32	497	310	98	545	519									
7	Число избирательных бюллетеней в переносных ящиках для голосования	4059	76	138	114	57	34	72	74	110	66	85	111	46	37	106	79	35	43	50	64	47	71	121	74	117	151	137	10	50	250	132	167	152	213	26	60	20	59	51	17	44	57	27	72	184	47	52	134	120									
8	Число бюллетеней в стационарных ящиках для голосования	11357	238	231	82	128	140	28	86	237	309	56	218	112	78	152	89	69	114	377	123	153	164	833	151	299	105	365	102	57	355	266	157	276	58	86	168	186	385	195	81	155	636	331	45	819	643	37	621	761									
9	Число недействительных избирательных бюллетеней	114	3	3	2	2	0	1	1	10	1	1	2	0	1	0	1	0	3	2	1	0	2	3	0	3	0	6	1	1	3	2	2	2	0	1	6	3	6	0	1	0	5	4	0	15	9	0	2	3									
10	Число действительных избирательных бюллетеней	15302	311	366	194	183	174	99	159	337	374	140	327	158	114	258	167	104	154	425	186	200	233	951	225	413	256	496	111	106	602	396	322	426	271	111	222	203	438	246	97	199	688	354	117	988	681	89	753	878									
11	Число полученных открепительных  удостоверений	455	8	8	5	5	7	5	5	8	18	5	8	5	5	5	5	5	5	13	5	5	12	35	14	27	8	10	5	5	18	10	12	8	5	5	5	5	10	8	8	5	15	20	5	27	10	5	10	13									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	291	1	5	5	2	4	0	0	8	18	0	1	1	2	1	1	0	0	11	0	5	11	34	12	21	1	4	2	1	14	7	8	5	0	2	4	3	10	2	5	0	12	13	5	22	10	2	5	11									
13	Число избирателей, проголосовавших по открепительным удостоверениям	232	4	5	4	2	0	5	0	7	6	4	3	2	7	4	2	3	2	2	6	12	4	37	7	8	1	4	2	1	10	2	3	8	1	2	4	3	5	3	2	2	15	4	2	8	4	1	6	3									
14	Число неиспользованных открепительных удостоверений	164	7	3	0	3	3	5	5	0	0	5	7	4	3	4	4	5	5	2	5	0	1	1	2	6	7	6	3	4	4	3	4	3	5	3	1	2	0	6	3	5	3	7	0	5	0	3	5	2									
15	Число открепительных удостоверений, выданных избирателям ТИК	34	0	0	1	1	0	0	0	2	1	0	0	0	0	2	0	0	0	1	0	0	1	3	0	1	0	0	1	0	1	3	1	0	0	0	2	0	5	0	0	0	4	0	0	2	0	0	1	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																											
19	Жириновский Владимир Вольфович	1150	21	16	22	10	14	6	9	33	36	14	22	6	10	8	8	3	10	45	26	19	12	98	20	42	20	49	7	3	31	33	20	40	13	13	24	15	34	22	1	6	42	25	9	77	47	3	47	59									
		7.46%	6.69%	4.34%	11.22%	5.41%	8.05%	6.00%	5.63%	9.51%	9.60%	9.93%	6.69%	3.80%	8.70%	3.10%	4.76%	2.88%	6.37%	10.54%	13.90%	9.50%	5.11%	10.27%	8.89%	10.10%	7.81%	9.76%	6.25%	2.80%	5.12%	8.29%	6.17%	9.35%	4.80%	11.61%	10.53%	7.28%	7.66%	8.94%	1.02%	3.02%	6.06%	6.98%	7.69%	7.68%	6.81%	3.37%	6.23%	6.70%									
20	Зюганов Геннадий Андреевич	3417	73	71	35	58	43	26	24	78	81	12	105	25	13	43	32	23	32	114	37	44	43	152	41	102	69	103	12	9	121	104	47	70	26	20	33	40	125	30	13	36	254	91	17	266	201	18	141	264									
		22.17%	23.25%	19.24%	17.86%	31.35%	24.71%	26.00%	15.00%	22.48%	21.60%	8.51%	31.91%	15.82%	11.30%	16.67%	19.05%	22.12%	20.38%	26.70%	19.79%	22.00%	18.30%	15.93%	18.22%	24.52%	26.95%	20.52%	10.71%	8.41%	20.00%	26.13%	14.51%	16.36%	9.59%	17.86%	14.47%	19.42%	28.15%	12.20%	13.27%	18.09%	36.65%	25.42%	14.53%	26.52%	29.13%	20.22%	18.68%	29.97%									
21	Миронов Сергей Михайлович	560	6	12	6	3	11	5	9	10	10	1	14	11	7	8	8	7	6	12	3	4	3	41	11	19	19	19	4	2	21	12	8	8	5	3	11	4	12	8	2	4	31	17	2	26	33	0	50	32									
		3.63%	1.91%	3.25%	3.06%	1.62%	6.32%	5.00%	5.63%	2.88%	2.67%	0.71%	4.26%	6.96%	6.09%	3.10%	4.76%	6.73%	3.82%	2.81%	1.60%	2.00%	1.28%	4.30%	4.89%	4.57%	7.42%	3.78%	3.57%	1.87%	3.47%	3.02%	2.47%	1.87%	1.85%	2.68%	4.82%	1.94%	2.70%	3.25%	2.04%	2.01%	4.47%	4.75%	1.71%	2.59%	4.78%	0.00%	6.62%	3.63%									
22	Прохоров Михаил Дмитриевич	667	14	17	3	3	9	0	9	18	16	4	10	2	1	7	5	3	3	26	6	4	10	84	9	22	11	25	1	2	28	11	16	15	3	3	11	5	13	17	6	7	38	12	1	47	46	3	25	36									
		4.33%	4.46%	4.61%	1.53%	1.62%	5.17%	0.00%	5.63%	5.19%	4.27%	2.84%	3.04%	1.27%	0.87%	2.71%	2.98%	2.88%	1.91%	6.09%	3.21%	2.00%	4.26%	8.81%	4.00%	5.29%	4.30%	4.98%	0.89%	1.87%	4.63%	2.76%	4.94%	3.50%	1.11%	2.68%	4.82%	2.43%	2.93%	6.91%	6.12%	3.52%	5.48%	3.35%	0.85%	4.69%	6.67%	3.37%	3.31%	4.09%									
23	Путин Владимир Владимирович	9508	197	250	128	109	97	62	108	198	231	109	176	114	83	192	114	68	103	228	114	129	165	576	144	228	137	300	87	90	401	236	231	293	224	72	143	139	254	169	75	146	323	209	88	572	354	65	490	487									
		61.68%	62.74%	67.75%	65.31%	58.92%	55.75%	62.00%	67.50%	57.06%	61.60%	77.30%	53.50%	72.15%	72.17%	74.42%	67.86%	65.38%	65.61%	53.40%	60.96%	64.50%	70.21%	60.38%	64.00%	54.81%	53.52%	59.76%	77.68%	84.11%	66.28%	59.30%	71.30%	68.46%	82.66%	64.29%	62.72%	67.48%	57.21%	68.70%	76.53%	73.37%	46.61%	58.38%	75.21%	57.03%	51.30%	73.03%	64.90%	55.28%									
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
