Выборы Президента Российской Федерации																																												
																																												
Наименование Избирательной комиссии:    Боханская																																												
																																												
Итоги голосования 																																												
																																												
		Сумма	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100					
1	"Число избирателей, внесенных в список"	16039	385	438	145	1116	555	97	171	88	170	659	326	209	1161	1869	362	260	507	239	794	214	1402	89	97	209	731	638	172	98	77	79	731	86	282	259	671	155	498					
2	Число полученных избирательных бюллетеней	16110	399	440	146	1103	551	108	170	92	177	659	326	206	1164	1853	357	252	627	240	788	200	1344	86	111	205	735	659	163	94	77	80	716	87	287	260	697	157	494					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	10331	258	308	92	522	412	90	125	74	126	481	242	143	715	1099	226	204	449	210	462	107	907	73	89	137	379	386	91	55	74	68	412	78	193	91	540	69	344					
5	"Число избирательных бюллетеней, выданных вне помещения"	1270	50	29	26	77	42	7	31	3	11	17	17	9	39	42	3	22	58	9	107	90	68	2	8	29	91	38	29	0	0	0	39	0	0	128	33	56	60					
6	Число погашенных избирательных бюллетеней	4509	91	103	28	504	97	11	14	15	40	161	67	54	410	712	128	26	120	21	219	3	369	11	14	39	265	235	43	39	3	12	265	9	94	41	124	32	90					
7	Число избирательных бюллетеней в переносных ящиках	1270	50	29	26	77	42	7	31	3	11	17	17	9	39	42	3	22	58	9	107	90	68	2	8	29	91	38	29	0	0	0	39	0	0	128	33	56	60					
8	Число бюллетеней в стационарных ящиках для голосования	10331	258	308	92	522	412	90	125	74	126	481	242	143	715	1099	226	204	449	210	462	107	907	73	89	137	379	386	91	55	74	68	412	78	193	91	540	69	344					
9	Число недействительных избирательных бюллетеней	168	6	12	4	8	7	0	0	3	5	7	6	3	8	5	1	0	5	1	3	1	17	2	1	7	5	13	2	5	2	2	2	0	5	12	4	1	3					
10	Число действительных избирательных бюллетеней	11433	302	325	114	591	447	97	156	74	132	491	253	149	746	1136	228	226	502	218	566	196	958	73	96	159	465	411	118	50	72	66	449	78	188	207	569	124	401					
11	Число полученных открепительных  удостоверений	380	10	10	5	20	10	5	10	5	10	10	10	10	20	35	10	10	10	10	20	5	20	5	5	10	10	10	5	5	5	5	10	5	10	10	10	10	10					
12	Число выданных открепительных удостоверений	47	1	6	0	1	3	0	1	0	0	1	0	1	5	18	1	0	0	0	4	0	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	61	0	6	1	6	1	1	2	0	0	1	0	1	1	16	3	0	0	0	4	0	5	0	3	1	1	2	1	1	1	0	1	0	0	0	2	0	0					
14	Число неиспользованных открепительных удостоверений	333	9	4	5	19	7	5	9	5	10	9	10	9	15	17	9	10	10	10	16	5	19	5	4	8	9	10	5	5	5	5	10	5	10	10	10	10	10					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																												
18	. Глазьев Сергей Юрьевич	278	6	8	4	19	11	0	1	2	5	20	8	1	24	24	17	3	6	3	11	2	27	0	2	3	10	8	1	2	0	1	16	1	1	4	21	1	5					
		2.40%	1.95%	2.37%	3.39%	3.17%	2.42%	0.00%	0.64%	2.60%	3.65%	4.02%	3.09%	0.66%	3.18%	2.10%	7.42%	1.33%	1.18%	1.37%	1.93%	1.02%	2.77%	0.00%	2.06%	1.81%	2.13%	1.89%	0.83%	3.64%	0.00%	1.47%	3.55%	1.28%	0.52%	1.83%	3.66%	0.80%	1.24%					
19	. Малышкин Олег Александрович	359	18	6	3	22	12	1	1	3	6	4	5	2	17	16	3	1	14	5	9	20	42	5	4	4	16	14	5	9	3	6	25	6	14	11	16	5	6					
		3.09%	5.84%	1.78%	2.54%	3.67%	2.64%	1.03%	0.64%	3.90%	4.38%	0.80%	1.93%	1.32%	2.25%	1.40%	1.31%	0.44%	2.76%	2.28%	1.58%	10.15%	4.31%	6.67%	4.12%	2.41%	3.40%	3.30%	4.17%	16.36%	4.05%	8.82%	5.54%	7.69%	7.25%	5.02%	2.79%	4.00%	1.49%					
20	. Миронов Сергей Михайлович	106	4	1	1	7	2	0	0	0	4	4	1	2	5	13	4	2	5	0	5	0	9	0	5	4	2	1	0	2	2	0	6	1	3	3	4	1	3					
		0.91%	1.30%	0.30%	0.85%	1.17%	0.44%	0.00%	0.00%	0.00%	2.92%	0.80%	0.39%	1.32%	0.66%	1.14%	1.75%	0.88%	0.99%	0.00%	0.88%	0.00%	0.92%	0.00%	5.15%	2.41%	0.43%	0.24%	0.00%	3.64%	2.70%	0.00%	1.33%	1.28%	1.55%	1.37%	0.70%	0.80%	0.74%					
21	. Путин Владимир Владимирович	8128	182	253	77	453	331	84	100	54	97	349	216	105	497	743	139	185	367	178	440	126	644	61	59	110	380	226	91	17	39	35	306	57	129	154	405	106	333					
		70.06%	59.09%	75.07%	65.25%	75.63%	72.91%	86.60%	64.10%	70.13%	70.80%	70.08%	83.40%	69.08%	65.92%	65.12%	60.70%	81.86%	72.39%	81.28%	77.33%	63.96%	66.05%	81.33%	60.82%	66.27%	80.85%	53.30%	75.83%	30.91%	52.70%	51.47%	67.85%	73.08%	66.84%	70.32%	70.68%	84.80%	82.43%					
22	. Хакамада Ирина Муцуовна	390	6	20	8	8	28	1	9	0	1	24	6	7	27	88	23	10	15	10	30	5	18	1	3	3	5	5	0	0	0	2	10	2	3	1	6	1	4					
		3.36%	1.95%	5.93%	6.78%	1.34%	6.17%	1.03%	5.77%	0.00%	0.73%	4.82%	2.32%	4.61%	3.58%	7.71%	10.04%	4.42%	2.96%	4.57%	5.27%	2.54%	1.85%	1.33%	3.09%	1.81%	1.06%	1.18%	0.00%	0.00%	0.00%	2.94%	2.22%	2.56%	1.55%	0.46%	1.05%	0.80%	0.99%					
23	. Харитонов Николай Михайлович	2009	83	36	19	76	54	10	43	14	18	88	17	30	165	239	39	25	90	21	70	41	196	6	23	34	45	146	21	17	21	21	74	11	36	29	102	9	40					
		17.32%	26.95%	10.68%	16.10%	12.69%	11.89%	10.31%	27.56%	18.18%	13.14%	17.67%	6.56%	19.74%	21.88%	20.95%	17.03%	11.06%	17.75%	9.59%	12.30%	20.81%	20.10%	8.00%	23.71%	20.48%	9.57%	34.43%	17.50%	30.91%	28.38%	30.88%	16.41%	14.10%	18.65%	13.24%	17.80%	7.20%	9.90%					
