Выборы Президента Российской Федерации																																			
																																			
Наименование Избирательной комиссии:    Чебаркульская городская																																			
																																			
Итоги голосования 																																			
																																			
		Сумма	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464					
1	"Число избирателей, внесенных в список"	38261	585	380	331	236	470	2871	686	1726	1644	1093	1360	945	1532	1482	1364	1386	1377	1388	1240	1659	1447	1573	975	1407	2862	2665	2798	779					
2	Число полученных избирательных бюллетеней	33790	450	360	310	190	400	2540	600	1530	1500	1000	1220	800	1370	1300	1200	1200	1200	1260	1130	1400	1300	1400	860	1220	2620	2270	2470	690					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	24933	357	248	263	145	213	2091	379	1238	1023	712	832	524	1056	1006	911	843	926	934	807	1048	992	955	583	821	1858	2059	1700	409					
5	"Число избирательных бюллетеней, выданных вне помещения"	1286	53	22	13	21	40	90	32	15	66	45	50	50	34	59	54	116	17	43	52	109	28	38	60	20	32	54	10	63					
6	Число погашенных избирательных бюллетеней	7571	40	90	34	24	147	359	189	277	411	243	338	226	280	235	235	241	257	283	271	243	280	407	217	379	730	157	760	218					
7	Число избирательных бюллетеней в переносных ящиках	1286	53	22	13	21	40	90	32	15	66	45	50	50	34	59	54	116	17	43	52	109	28	38	60	20	32	54	10	63					
8	Число бюллетеней в стационарных ящиках для голосования	24895	357	248	263	145	213	2088	379	1223	1023	711	832	524	1056	1005	911	843	925	934	807	1048	992	955	583	821	1855	2059	1686	409					
9	Число недействительных избирательных бюллетеней	323	4	3	1	3	2	19	10	12	21	18	9	12	17	15	15	12	16	17	7	16	13	14	14	7	25	10	2	9					
10	Число действительных избирательных бюллетеней	25858	406	267	275	163	251	2159	401	1226	1068	738	873	562	1073	1049	950	947	926	960	852	1141	1007	979	629	834	1862	2103	1694	463					
11	Число полученных открепительных  удостоверений	591	5	5	10	5	5	85	5	40	15	15	10	5	30	20	20	20	20	26	15	10	25	20	10	15	55	45	45	10					
12	Число выданных открепительных удостоверений	484	3	3	6	0	3	71	4	26	13	12	10	5	26	17	16	17	18	23	14	9	24	17	10	11	44	38	39	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	506	71	37	42	6	9	14	8	23	9	8	6	4	14	23	15	6	7	15	13	70	9	9	7	6	26	34	8	7					
14	Число неиспользованных открепительных удостоверений	107	2	2	4	5	2	14	1	14	2	3	0	0	4	3	4	3	2	3	1	1	1	3	0	4	11	7	6	5					
15	"Число открепительных удостоверений, выданных в ТИК"	25	0	0	0	0	1	0	1	0	1	2	0	1	1	2	1	0	0	0	0	1	2	1	2	0	6	0	0	3					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																			
18	. Глазьев Сергей Юрьевич	746	20	14	8	1	4	20	21	39	33	11	40	17	45	29	32	27	21	39	32	49	42	36	28	30	33	11	52	12					
		2.85%	4.88%	5.19%	2.90%	0.60%	1.58%	0.92%	5.11%	3.15%	3.03%	1.46%	4.54%	2.96%	4.13%	2.73%	3.32%	2.82%	2.23%	3.99%	3.73%	4.24%	4.12%	3.63%	4.35%	3.57%	1.75%	0.52%	3.07%	2.54%					
19	. Малышкин Олег Александрович	570	9	6	2	0	4	34	11	25	12	18	13	18	22	22	23	26	22	25	19	21	21	18	16	30	44	41	44	24					
		2.18%	2.20%	2.22%	0.72%	0.00%	1.58%	1.56%	2.68%	2.02%	1.10%	2.38%	1.47%	3.14%	2.02%	2.07%	2.38%	2.71%	2.34%	2.56%	2.21%	1.82%	2.06%	1.81%	2.49%	3.57%	2.33%	1.94%	2.59%	5.08%					
20	. Миронов Сергей Михайлович	168	1	1	4	0	1	6	1	2	7	8	5	4	10	11	5	10	10	4	3	3	10	5	7	9	8	9	20	4					
