Выборы Президента Российской Федерации																																										
Дата голосования: 18.03.2018																																										
																																										
Наименование Избирательной комиссии:    Чебаркульская городская																																										
																																										
Сводная таблица итогов голосования																																										
																																										
	Число участковых избирательных комиссий	31																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	31																																								
																																										
		Сумма	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №2230	УИК №2298	УИК №2299									
1	"Число избирателей, включенных в список избирателей"	36801	290	289	314	252	389	530	1769	1385	1380	1482	1579	476	1229	1279	670	862	1397	1357	1360	1352	1225	1267	1301	1363	1526	3256	1198	839	3184	826	1175									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	33312	209	196	233	203	361	474	1589	1249	1252	1345	1425	426	1099	1088	576	662	1287	1229	1251	1168	1113	1150	1185	1238	1499	2888	1135	728	3133	771	1150									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	23468	179	160	200	153	207	304	1024	913	907	868	964	285	802	816	432	445	870	894	865	842	782	705	648	795	1078	2228	795	456	2773	419	659									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1094	12	15	7	13	14	15	23	24	26	44	37	6	33	44	22	137	45	39	55	34	52	59	41	28	10	22	4	32	155	27	19									
6	Число погашенных избирательных бюллетеней	8748	18	21	26	37	140	154	542	311	319	433	424	135	264	228	122	80	372	296	331	292	279	386	496	415	411	638	336	240	205	325	472									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1094	12	15	7	13	14	15	23	24	26	44	37	6	33	44	22	137	45	39	55	34	52	59	41	28	10	22	4	32	155	27	19									
8	Число бюллетеней в стационарных ящиках для голосования	23439	179	160	200	153	207	304	1023	913	907	868	964	285	802	816	432	445	870	894	865	842	782	705	648	795	1077	2228	795	456	2747	419	658									
9	Число недействительных избирательных бюллетеней	416	3	1	2	1	2	6	21	13	23	15	17	4	14	15	7	7	19	15	23	12	9	17	6	18	19	43	8	12	52	4	8									
10	Число действительных избирательных бюллетеней	24117	188	174	205	165	219	313	1025	924	910	897	984	287	821	845	447	575	896	918	897	864	825	747	683	805	1068	2207	791	476	2850	442	669									
11	Число утраченных избирательных бюллетеней	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																										
13	Бабурин Сергей Николаевич	151	0	2	1	0	1	4	4	6	7	8	7	2	3	4	2	2	12	6	5	8	5	9	3	4	2	12	7	1	16	2	6									
		0.62%	0.00%	1.14%	0.48%	0.00%	0.45%	1.25%	0.38%	0.64%	0.75%	0.88%	0.70%	0.69%	0.36%	0.47%	0.44%	0.34%	1.31%	0.64%	0.54%	0.91%	0.60%	1.18%	0.44%	0.49%	0.18%	0.53%	0.88%	0.20%	0.55%	0.45%	0.89%									
14	Грудинин Павел Николаевич	2901	20	29	27	20	35	36	139	116	119	125	123	44	99	94	56	66	111	101	90	108	102	68	72	168	138	207	101	49	301	60	77									
		11.82%	10.47%	16.57%	13.04%	12.05%	15.84%	11.29%	13.29%	12.38%	12.75%	13.71%	12.29%	15.12%	11.86%	10.93%	12.33%	11.34%	12.13%	10.83%	9.78%	12.33%	12.23%	8.90%	10.45%	20.41%	12.70%	9.20%	12.64%	10.04%	10.37%	13.45%	11.37%									
15	Жириновский Владимир Вольфович	1953	9	12	19	10	13	25	76	63	54	85	60	13	56	59	35	32	53	66	76	59	63	57	46	65	121	219	63	50	292	34	68									
