Выборы Президента Российской Федерации																																																			
Дата голосования: 02.03.2008																																																			
																																																			
Наименование Избирательной комиссии:    Сергачская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
	Число участковых избирательных комиссий	44																																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	44																																																	
																																																			
		Сумма	УИК №2120	УИК №2121	УИК №2122	УИК №2123	УИК №2124	УИК №2125	УИК №2126	УИК №2127	УИК №2128	УИК №2129	УИК №2130	УИК №2131	УИК №2132	УИК №2133	УИК №2134	УИК №2135	УИК №2136	УИК №2137	УИК №2138	УИК №2139	УИК №2140	УИК №2141	УИК №2142	УИК №2143	УИК №2144	УИК №2145	УИК №2146	УИК №2147	УИК №2148	УИК №2149	УИК №2150	УИК №2151	УИК №2152	УИК №2153	УИК №2154	УИК №2155	УИК №2156	УИК №2157	УИК №2158	УИК №2159	УИК №2160	УИК №2161	УИК №2162	УИК №2163					
1	"Число избирателей, включенных в списки избирателей"	22266	992	1235	1033	790	976	1053	1240	1031	1244	1277	972	1133	797	916	820	394	417	580	173	301	303	322	551	149	51	91	84	86	242	143	348	183	99	74	92	486	318	353	135	203	139	114	240	86					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	22370	1000	1000	1000	800	1000	1000	1000	1000	1000	1100	1000	1000	1000	1000	1000	500	400	600	200	300	300	300	600	150	80	100	100	100	300	200	350	200	100	100	100	600	400	400	150	200	150	100	300	90					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	15606	660	729	827	614	695	783	683	599	817	797	615	824	717	770	532	265	353	455	141	198	169	201	420	78	34	63	56	37	184	117	301	131	75	57	55	403	215	230	100	184	103	72	185	62					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3116	116	263	89	73	100	52	130	104	168	226	173	88	80	53	133	81	28	46	21	92	108	58	112	62	12	28	21	47	58	15	46	43	20	8	30	54	38	75	29	16	32	27	41	20					
6	Число погашенных избирательных бюллетеней	3648	224	8	84	113	205	165	187	297	15	77	212	88	203	177	335	154	19	99	38	10	23	41	68	10	34	9	23	16	58	68	3	26	5	35	15	143	147	95	21	0	15	1	74	8					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3116	116	263	89	73	100	52	130	104	168	226	173	88	80	53	133	81	28	46	21	92	108	58	112	62	12	28	21	47	58	15	46	43	20	8	30	54	38	75	29	16	32	27	41	20					
8	Число бюллетеней в стационарных ящиках для голосования	15606	660	729	827	614	695	783	683	599	817	797	615	824	717	770	532	265	353	455	141	198	169	201	420	78	34	63	56	37	184	117	301	131	75	57	55	403	215	230	100	184	103	72	185	62					
9	Число недействительных избирательных бюллетеней	215	12	20	12	11	10	13	13	3	6	2	15	12	6	12	6	4	2	6	2	3	1	1	0	1	0	0	0	0	7	7	10	0	1	0	1	6	8	0	0	1	0	0	0	1					
10	Число действительных избирательных бюллетеней	18507	764	972	904	676	785	822	800	700	979	1021	773	900	791	811	659	342	379	495	160	287	276	258	532	139	46	91	77	84	235	125	337	174	94	65	84	451	245	305	129	199	135	99	226	81					
11	Число полученных открепительных  удостоверений	200	8	11	8	9	11	8	5	11	8	8	8	9	9	8	2	4	4	4	2	3	0	3	1	2	2	2	2	2	3	3	3	3	2	2	2	4	4	4	2	2	2	2	3	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	151	7	11	8	9	11	8	4	11	8	8	7	9	9	8	2	0	1	3	0	1	0	3	1	1	0	2	0	0	3	0	0	0	0	0	2	4	1	2	1	0	0	2	0	4					
