Выборы Президента Российской Федерации																																																				
Дата голосования: 04.03.2012																																																				
																																																				
Наименование Избирательной комиссии:    Сергачская																																																				
																																																				
Сводная таблица итогов голосования																																																				
																																																				
	Число участковых избирательных комиссий	41																																																		
	Число участковых избирательных комиссий, приступивших к передаче сведений	41																																																		
																																																				
		Сумма	УИК №2120	УИК №2121	УИК №2122	УИК №2123	УИК №2124	УИК №2125	УИК №2126	УИК №2127	УИК №2128	УИК №2129	УИК №2130	УИК №2131	УИК №2132	УИК №2133	УИК №2134	УИК №2135	УИК №2136	УИК №2137	УИК №2138	УИК №2139	УИК №2140	УИК №2141	УИК №2142	УИК №2143	УИК №2144	УИК №2146	УИК №2148	УИК №2149	УИК №2150	УИК №2151	УИК №2152	УИК №2153	УИК №2154	УИК №2155	УИК №2156	УИК №2157	УИК №2159	УИК №2160	УИК №2161	УИК №2162	УИК №2163									
1	Число избирателей, включенных в список избирателей	26157	1185	1314	1197	933	1090	1103	1444	1164	1379	1546	1229	1502	1181	1037	1111	492	490	651	201	341	408	357	490	164	81	219	351	206	415	183	96	78	86	542	370	580	212	159	106	357	107									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	23580	1000	1000	1000	900	1000	1000	1400	1000	1300	1500	1000	1400	1000	1000	1000	400	400	600	200	300	400	300	600	150	70	200	300	200	400	170	90	70	80	500	300	500	200	150	100	300	100									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	15202	735	766	803	623	723	757	753	610	786	846	602	956	729	757	553	283	261	409	125	161	142	189	342	76	34	48	158	90	285	95	51	40	41	434	202	252	127	101	54	140	63									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3626	109	168	101	52	97	182	134	104	155	138	142	50	104	62	115	98	76	87	42	114	201	62	148	62	26	114	55	68	60	65	24	20	18	41	84	151	42	44	28	152	31									
6	Число погашенных избирательных бюллетеней	4752	156	66	96	225	180	61	513	286	359	516	256	394	167	181	332	19	63	104	33	25	57	49	110	12	10	38	87	42	55	10	15	10	21	25	14	97	31	5	18	8	6									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3625	109	168	101	52	96	182	134	104	155	138	142	50	104	62	115	98	76	87	42	114	201	62	148	62	26	114	55	68	60	65	24	20	18	41	84	151	42	44	28	152	31									
8	Число бюллетеней в стационарных ящиках для голосования	15196	735	766	803	623	718	757	752	610	786	846	602	956	729	757	553	283	261	409	125	161	142	189	342	76	34	48	158	90	285	95	51	40	41	434	202	252	127	101	54	140	63									
9	Число недействительных избирательных бюллетеней	174	12	8	4	11	5	8	10	0	1	11	9	12	7	1	10	5	13	4	2	1	0	1	3	2	0	0	2	2	0	0	0	1	0	15	7	2	2	1	0	1	1									
10	Число действительных избирательных бюллетеней	18647	832	926	900	664	809	931	876	714	940	973	735	994	826	818	658	376	324	492	165	274	343	250	487	136	60	162	211	156	345	160	75	59	59	460	279	401	167	144	82	291	93									
11	Число полученных открепительных  удостоверений	358	19	17	20	16	21	18	15	18	18	20	15	21	20	11	15	4	4	4	10	4	7	4	4	2	0	7	4	0	3	0	0	0	0	8	3	11	5	1	6	1	2									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	343	19	14	20	16	21	18	12	18	18	19	15	21	20	11	12	4	4	4	10	4	7	4	1	2	0	7	4	0	3	0	0	0	0	8	1	11	5	1	6	1	2									
13	Число избирателей, проголосовавших по открепительным удостоверениям	240	15	12	9	13	10	12	15	16	7	9	6	12	6	11	17	2	8	0	1	4	8	3	3	5	3	1	1	5	2	1	1	1	3	2	3	3	4	1	1	2	2									
14	Число неиспользованных открепительных удостоверений	15	0	3	0	0	0	0	3	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	22	0	0	0	2	1	0	0	1	1	1	2	0	1	1	0	7	0	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																				
19	Жириновский Владимир Вольфович	940	40	53	38	50	41	36	69	38	45	80	57	60	37	27	37	15	4	30	6	13	11	14	27	5	0	6	11	8	17	1	2	1	3	5	4	26	3	7	4	3	6									
		4.99%	4.74%	5.67%	4.20%	7.41%	5.04%	3.83%	7.79%	5.32%	4.78%	8.13%	7.66%	5.96%	4.44%	3.30%	5.54%	3.94%	1.19%	6.05%	3.59%	4.73%	3.21%	5.58%	5.51%	3.62%	0.00%	3.70%	5.16%	5.06%	4.93%	0.63%	2.67%	1.67%	5.08%	1.05%	1.40%	6.45%	1.78%	4.83%	4.88%	1.03%	6.38%									
