Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Ярская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №3401	УИК №3402	УИК №3403	УИК №3404	УИК №3405	УИК №3406	УИК №3407	УИК №3408	УИК №3409	УИК №3410	УИК №3411	УИК №3412	УИК №3413	УИК №3414	УИК №3415	УИК №3416	УИК №3417	УИК №3418	УИК №3419	УИК №3420	УИК №3421	УИК №3422	УИК №3423	УИК №3424					
1	"Число избирателей, внесенных в списки"	13875	2453	2240	703	178	768	1099	138	263	259	334	244	85	299	301	70	364	272	372	615	574	517	181	332	1214					
2	"Число бюллетеней, полученных участковыми комиссиями"	13679	2400	2200	700	172	730	1100	143	260	260	350	250	92	300	290	73	360	270	370	600	560	500	179	320	1200					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	8633	1511	1359	347	120	404	611	93	140	217	261	181	75	204	188	50	256	205	244	333	340	416	155	200	723					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1110	63	43	39	13	82	126	26	68	11	43	55	9	37	48	13	60	32	60	102	66	0	0	43	71					
6	Число погашенных бюллетеней	3936	826	798	314	39	244	363	24	52	32	46	14	8	59	54	10	44	33	66	165	154	84	24	77	406					
7	Число бюллетеней в переносных ящиках для голосования	1110	63	43	39	13	82	126	26	68	11	43	55	9	37	48	13	60	32	60	102	66	0	0	43	71					
8	Число бюллетеней в стационарных ящиках для голосования	8631	1511	1357	347	120	404	611	93	140	217	261	181	75	204	188	50	256	205	244	333	340	416	155	200	723					
9	Число недействительных бюллетеней	222	13	24	13	11	20	15	0	7	6	6	9	0	9	11	2	5	4	7	10	12	4	0	9	25					
10	Число действительных бюллетеней	9519	1561	1376	373	122	466	722	119	201	222	298	227	84	232	225	61	311	233	297	425	394	412	155	234	769					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	281	50	30	10	5	15	10	5	9	10	10	10	5	5	5	5	10	10	10	10	10	10	10	10	17					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	165	38	19	5	2	5	10	2	9	10	7	8	0	5	0	1	2	8	10	5	7	1	0	1	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	145	24	33	1	4	2	6	1	6	5	3	2	0	2	3	1	3	4	1	6	5	10	3	5	15					
14	Число погашенных открепительных удостоверений	116	12	11	5	3	10	0	3	0	0	3	2	5	0	5	4	8	2	0	5	3	9	10	9	7					
15	Число открепительных удостоверений выданных ТИК	13	2	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	3					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	"1. ""ЕДИНЕНИЕ"""	183	27	18	14	4	10	7	1	6	1	7	3	6	9	0	0	6	8	13	6	10	11	2	0	14					
		1.87%	1.71%	1.28%	3.62%	3.00%	2.05%	0.94%	0.84%	2.88%	0.43%	2.30%	1.27%	7.14%	3.73%	0.0%	0.0%	1.89%	3.37%	4.27%	1.37%	2.46%	2.64%	1.29%	0.0%	1.76%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	244	89	52	6	3	3	13	2	3	1	0	3	2	3	4	2	3	0	1	8	14	6	0	0	26					
		2.50%	5.65%	3.71%	1.55%	2.25%	0.61%	1.76%	1.68%	1.44%	0.43%	0.0%	1.27%	2.38%	1.24%	1.69%	3.17%	0.94%	0.0%	0.32%	1.83%	3.44%	1.44%	0.0%	0.0%	3.27%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	127	17	28	13	5	7	19	5	3	1	0	0	0	2	1	1	4	3	5	3	1	0	0	4	5					
		1.30%	1.08%	2.0%	3.36%	3.75%	1.44%	2.57%	4.20%	1.44%	0.43%	0.0%	0.0%	0.0%	0.82%	0.42%	1.58%	1.26%	1.26%	1.64%	0.68%	0.24%	0.0%	0.0%	1.64%	0.62%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	73	14	19	9	3	4	4	0	3	0	0	0	0	0	0	0	0	0	2	1	1	0	0	4	9					
		0.74%	0.88%	1.35%	2.33%	2.25%	0.82%	0.54%	0.0%	1.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.22%	0.24%	0.0%	0.0%	1.64%	1.13%					
22	"5. ""За Русь Святую"""	27	0	4	3	0	1	1	0	3	1	0	0	0	2	3	2	0	3	1	1	0	0	0	0	2					
		0.27%	0.0%	0.28%	0.77%	0.0%	0.20%	0.13%	0.0%	1.44%	0.43%	0.0%	0.0%	0.0%	0.82%	1.27%	3.17%	0.0%	1.26%	0.32%	0.22%	0.0%	0.0%	0.0%	0.0%	0.25%					
23	"6. ""Объединенная Российская партия ""Русь"""	22	6	2	1	0	1	0	1	2	1	0	0	0	0	0	1	1	0	0	1	2	0	0	0	3					
		0.22%	0.38%	0.14%	0.25%	0.0%	0.20%	0.0%	0.84%	0.96%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	1.58%	0.31%	0.0%	0.0%	0.22%	0.49%	0.0%	0.0%	0.0%	0.37%					
24	"7. ""Новый курс - Автомобильная Россия"""	34	12	5	0	0	1	5	1	3	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	1					
		0.34%	0.76%	0.35%	0.0%	0.0%	0.20%	0.67%	0.84%	1.44%	0.43%	0.32%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.42%	0.0%	0.22%	0.24%	0.0%	0.0%	0.0%	0.12%					
25	"8. ""Народно-республиканская партия России"""	15	2	3	0	0	0	2	0	0	1	1	0	1	2	0	0	0	0	0	1	1	0	0	0	1					
		0.15%	0.12%	0.21%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.43%	0.32%	0.0%	1.19%	0.82%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.24%	0.0%	0.0%	0.0%	0.12%					
26	"9. ""Российская экологическая партия ""Зеленые"""	24	2	1	1	1	3	2	1	2	0	0	2	1	1	3	0	0	0	0	1	2	1	0	0	0					
		0.24%	0.12%	0.07%	0.25%	0.75%	0.61%	0.27%	0.84%	0.96%	0.0%	0.0%	0.84%	1.19%	0.41%	1.27%	0.0%	0.0%	0.0%	0.0%	0.22%	0.49%	0.24%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1512	133	89	14	2	30	45	18	55	108	152	46	8	21	47	3	78	58	27	115	64	176	93	45	85					
		15.52%	8.44%	6.35%	3.62%	1.50%	6.17%	6.10%	15.12%	26.44%	47.36%	50.0%	19.49%	9.52%	8.71%	19.91%	4.76%	24.68%	24.47%	8.88%	26.43%	15.76%	42.30%	60.0%	18.51%	10.70%					
28	"11. ""Истинные патриоты России"""	10	3	2	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0					
		0.10%	0.19%	0.14%	0.51%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	60	8	14	0	0	3	2	1	5	1	3	0	0	0	3	0	3	4	2	1	1	1	2	0	6					
		0.61%	0.50%	1.0%	0.0%	0.0%	0.61%	0.27%	0.84%	2.40%	0.43%	0.98%	0.0%	0.0%	0.0%	1.27%	0.0%	0.94%	1.68%	0.65%	0.22%	0.24%	0.24%	1.29%	0.0%	0.75%					
30	"13. ""Демократическая партия России"""	22	4	6	0	1	2	3	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	2					
		0.22%	0.25%	0.42%	0.0%	0.75%	0.41%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.22%	0.49%	0.0%	0.0%	0.0%	0.25%					
31	"14. ""Великая Россия - Евразийский Союз"""	11	0	1	0	0	1	2	0	1	0	0	0	0	1	1	0	0	0	0	3	0	0	0	0	1					
		0.11%	0.0%	0.07%	0.0%	0.0%	0.20%	0.27%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.41%	0.42%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.12%					
32	"15. ""Партия СЛОН"""	15	6	2	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	0	1					
		0.15%	0.38%	0.14%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	1.58%	0.0%	0.42%	0.0%	0.0%	0.24%	0.24%	0.0%	0.0%	0.12%					
33	"16. ""Родина"" (народно-патриотический союз)"""	204	43	36	6	0	16	40	6	2	0	3	4	1	1	1	0	4	6	4	2	11	3	0	2	13					
		2.09%	2.73%	2.57%	1.55%	0.0%	3.29%	5.42%	5.04%	0.96%	0.0%	0.98%	1.69%	1.19%	0.41%	0.42%	0.0%	1.26%	2.53%	1.31%	0.45%	2.70%	0.72%	0.0%	0.82%	1.63%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	27	1	2	0	2	1	5	1	1	0	0	0	0	3	0	1	1	0	0	3	2	0	1	2	1					
		0.27%	0.06%	0.14%	0.0%	1.50%	0.20%	0.67%	0.84%	0.48%	0.0%	0.0%	0.0%	0.0%	1.24%	0.0%	1.58%	0.31%	0.0%	0.0%	0.68%	0.49%	0.0%	0.64%	0.82%	0.12%					
35	"18. ""ЛДПР"""	862	154	177	44	9	38	72	14	7	13	12	17	6	17	23	3	18	19	34	30	28	26	6	18	77					
		8.84%	9.78%	12.64%	11.39%	6.76%	7.81%	9.76%	11.76%	3.36%	5.70%	3.94%	7.20%	7.14%	7.05%	9.74%	4.76%	5.69%	8.01%	11.18%	6.89%	6.89%	6.25%	3.87%	7.40%	9.69%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	104	21	17	7	2	4	6	4	1	0	0	1	0	2	3	0	5	0	5	0	5	3	1	2	15					
		1.06%	1.33%	1.21%	1.81%	1.50%	0.82%	0.81%	3.36%	0.48%	0.0%	0.0%	0.42%	0.0%	0.82%	1.27%	0.0%	1.58%	0.0%	1.64%	0.0%	1.23%	0.72%	0.64%	0.82%	1.88%					
37	"20. ""Политическая партия ""Единая Россия"""	4771	821	747	207	80	276	351	53	88	75	102	120	54	146	115	38	135	118	181	218	196	110	40	128	372					
		48.97%	52.16%	53.35%	53.62%	60.15%	56.79%	47.62%	44.53%	42.30%	32.89%	33.55%	50.84%	64.28%	60.58%	48.72%	60.31%	42.72%	49.78%	59.53%	50.11%	48.27%	26.44%	25.80%	52.67%	46.85%					
38	"21. ""Российская Конституционно-демократическая партия"""	45	1	4	2	0	1	5	1	1	2	1	2	2	2	2	2	3	2	0	0	1	2	1	3	5					
		0.46%	0.06%	0.28%	0.51%	0.0%	0.20%	0.67%	0.84%	0.48%	0.87%	0.32%	0.84%	2.38%	0.82%	0.84%	3.17%	0.94%	0.84%	0.0%	0.0%	0.24%	0.48%	0.64%	1.23%	0.62%					
39	"22. ""Развитие предпринимательства"""	17	3	5	0	1	2	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0					
		0.17%	0.19%	0.35%	0.0%	0.75%	0.41%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.32%	0.0%	0.0%	0.24%	0.64%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	763	121	87	31	6	34	94	6	12	8	11	19	2	8	13	7	43	4	16	23	26	62	7	21	102					
		7.83%	7.68%	6.21%	8.03%	4.51%	6.99%	12.75%	5.04%	5.76%	3.50%	3.61%	8.05%	2.38%	3.31%	5.50%	11.11%	13.60%	1.68%	5.26%	5.28%	6.40%	14.90%	4.51%	8.64%	12.84%					
																															
41	Против всех	347	73	55	12	2	28	42	4	3	8	5	10	1	9	6	0	6	5	5	5	25	9	1	5	28					
		3.56%	4.63%	3.92%	3.10%	1.50%	5.76%	5.69%	3.36%	1.44%	3.50%	1.64%	4.23%	1.19%	3.73%	2.54%	0.0%	1.89%	2.10%	1.64%	1.14%	6.15%	2.16%	0.64%	2.05%	3.52%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
