Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																							
Дата голосования: 04.12.2011																							
																							
Наименование Избирательной комиссии:    Жиздринская																							
																							
Сводная таблица результатов выборов																							
																							
		Сумма	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152					
1	"Число избирателей, внесенных в список избирателей"	7740	401	211	213	127	225	246	2145	1348	848	385	217	241	271	308	332	222					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	7600	450	225	200	125	225	250	1975	1300	800	375	225	250	275	325	350	250					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	4353	218	127	131	66	120	149	1191	684	461	219	137	151	162	183	208	146					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	881	87	47	42	29	62	29	109	135	55	58	29	37	38	36	50	38					
6	Число погашенных избирательных бюллетеней	2366	145	51	27	30	43	72	675	481	284	98	59	62	75	106	92	66					
7	Число избирательных бюллетеней в переносных ящиках для голосования	881	87	47	42	29	62	29	109	135	55	58	29	37	38	36	50	38					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	4352	218	127	131	66	120	149	1191	684	461	219	137	151	161	183	208	146					
9	Число недействительных избирательных бюллетеней	87	0	1	1	1	1	1	36	16	2	9	1	3	4	6	2	3					
10	Число действительных избирательных бюллетеней	5146	305	173	172	94	181	177	1264	803	514	268	165	185	195	213	256	181					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	510	52	29	28	10	12	20	76	59	34	22	24	25	33	21	30	35					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	505	51	29	28	10	10	20	74	59	34	22	24	25	33	21	30	35					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	148	1	3	12	6	3	7	24	22	7	13	12	6	10	6	6	10					
14	Число погашенных неиспользованных открепительных удостоверений	5	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	90	0	0	1	2	1	5	22	24	16	2	1	3	2	1	6	4					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																							
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	523	18	6	14	10	16	8	152	96	63	28	9	22	21	22	28	10					
		9.99%	5.90%	3.45%	8.09%	10.53%	8.79%	4.49%	11.69%	11.72%	12.21%	10.11%	5.42%	11.70%	10.55%	10.05%	10.85%	5.43%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	702	32	20	18	10	13	27	170	95	81	50	25	31	38	23	39	30					
		13.41%	10.49%	11.49%	10.40%	10.53%	7.14%	15.17%	13.08%	11.60%	15.70%	18.05%	15.06%	16.49%	19.10%	10.50%	15.12%	16.30%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	48	0	2	0	0	1	1	20	3	5	1	4	1	4	3	2	1					
		0.92%	0.00%	1.15%	0.00%	0.00%	0.55%	0.56%	1.54%	0.37%	0.97%	0.36%	2.41%	0.53%	2.01%	1.37%	0.78%	0.54%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1267	53	31	45	24	31	66	354	225	115	71	34	47	45	50	48	28					
		24.21%	17.38%	17.82%	26.01%	25.26%	17.03%	37.08%	27.23%	27.47%	22.29%	25.63%	20.48%	25.00%	22.61%	22.83%	18.60%	15.22%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	49	2	1	3	0	4	4	14	5	2	3	1	2	1	5	1	1					
		0.94%	0.66%	0.57%	1.73%	0.00%	2.20%	2.25%	1.08%	0.61%	0.39%	1.08%	0.60%	1.06%	0.50%	2.28%	0.39%	0.54%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2529	200	109	92	50	115	70	551	375	242	112	90	81	85	109	138	110					
		48.33%	65.57%	62.64%	53.18%	52.63%	63.19%	39.33%	42.38%	45.79%	46.90%	40.43%	54.22%	43.09%	42.71%	49.77%	53.49%	59.78%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	28	0	4	0	0	1	1	3	4	6	3	2	1	1	1	0	1					
		0.54%	0.00%	2.30%	0.00%	0.00%	0.55%	0.56%	0.23%	0.49%	1.16%	1.08%	1.20%	0.53%	0.50%	0.46%	0.00%	0.54%					
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
