Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Веденская																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №417	УИК №418					
1	"Число избирателей, внесенных в списки"	15314	594	471	144	156	757	503	347	401	869	167	105	265	832	424	245	120	1082	662	787	1375	310	132	115	462	659	29	2588	713					
2	"Число бюллетеней, полученных участковыми комиссиями"	13779	594	406	144	134	581	450	284	350	845	138	105	230	845	377	221	107	918	560	663	1041	248	116	103	383	606	29	2588	713					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	1808	0	0	0	0	0	0	0	0	595	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	713					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	11711	592	406	144	130	581	450	284	343	244	132	105	230	315	377	215	93	918	553	570	1029	248	116	99	383	543	29	2582	0					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	75	2	0	0	4	0	0	0	7	6	6	0	0	7	0	6	14	0	7	0	12	0	0	4	0	0	0	0	0					
6	Число погашенных бюллетеней	185	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	93	0	0	0	0	0	63	0	6	0					
7	Число бюллетеней в переносных ящиках для голосования	670	2	0	0	4	0	0	0	7	601	6	0	0	7	0	6	14	0	7	0	12	0	0	4	0	0	0	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	12924	592	406	144	130	581	450	284	343	244	132	105	230	815	377	215	93	918	553	570	1029	248	116	99	383	543	29	2582	713					
9	Число недействительных бюллетеней	193	5	2	0	0	3	12	0	0	4	0	6	0	0	1	3	2	2	13	13	16	1	2	0	21	40	0	4	43					
10	Число действительных бюллетеней	13401	589	404	144	134	578	438	284	350	841	138	99	230	822	376	218	105	916	547	557	1025	247	114	103	362	503	29	2578	670					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	100	20	18	10	2	6	5	5	10	8	3	0	0	5	0	0	0	0	3	0	0	0	0	0	0	2	3	0	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	44	3	18	10	0	5	0	0	0	5	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
