Выборы Президента Российской Федерации																															
Дата голосования: 18.03.2018																															
																															
Наименование Избирательной комиссии:    Урайская городская																															
																															
Сводная таблица итогов голосования																															
																															
	Число участковых избирательных комиссий	20																													
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	20																													
																															
		Сумма	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136									
1	"Число избирателей, включенных в список избирателей"	28740	1448	1758	1398	1682	1660	1670	942	1515	1539	1354	1390	1627	1349	1232	1477	1198	1422	1363	1325	1391									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	28872	1400	1700	1350	1600	1600	2000	916	1600	1500	1400	1400	1500	1300	1178	1500	1200	1400	1400	1400	1528									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	20322	955	1183	881	1072	1086	1347	659	1147	1071	967	1001	1122	945	926	1120	796	1032	991	985	1036									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	484	72	17	28	19	20	19	11	23	22	20	17	27	40	25	17	23	24	24	19	17									
6	Число погашенных избирательных бюллетеней	8066	373	500	441	509	494	634	246	430	407	413	382	351	315	227	363	381	344	385	396	475									
7	Число избирательных бюллетеней в переносных ящиках для голосования	484	72	17	28	19	20	19	11	23	22	20	17	27	40	25	17	23	24	24	19	17									
8	Число бюллетеней в стационарных ящиках для голосования	20317	955	1183	881	1072	1085	1347	659	1146	1071	967	1001	1122	945	926	1120	796	1031	991	985	1034									
9	Число недействительных избирательных бюллетеней	327	16	19	17	18	19	7	16	25	21	12	17	23	13	11	9	21	12	18	16	17									
10	Число действительных избирательных бюллетеней	20474	1011	1181	892	1073	1086	1359	654	1144	1072	975	1001	1126	972	940	1128	798	1043	997	988	1034									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																															
13	Бабурин Сергей Николаевич	104	9	6	5	10	3	6	4	4	4	5	2	7	6	6	2	7	4	6	5	3									
		0.50%	0.88%	0.50%	0.55%	0.92%	0.27%	0.44%	0.60%	0.34%	0.37%	0.51%	0.20%	0.61%	0.61%	0.63%	0.18%	0.85%	0.38%	0.59%	0.50%	0.29%									
14	Грудинин Павел Николаевич	2707	127	158	120	168	150	193	82	152	148	129	123	115	133	92	165	112	140	139	127	134									
		13.01%	12.37%	13.17%	13.20%	15.40%	13.57%	14.13%	12.24%	13.00%	13.54%	13.07%	12.08%	10.01%	13.50%	9.67%	14.51%	13.68%	13.27%	13.69%	12.65%	12.75%									
15	Жириновский Владимир Вольфович	1860	107	120	115	95	125	123	71	96	87	75	74	100	86	90	79	85	94	80	71	87									
		8.94%	10.42%	10.00%	12.65%	8.71%	11.31%	9.00%	10.60%	8.21%	7.96%	7.60%	7.27%	8.70%	8.73%	9.46%	6.95%	10.38%	8.91%	7.88%	7.07%	8.28%									
16	Путин Владимир Владимирович	15186	741	861	628	774	779	997	477	855	791	731	765	869	719	724	850	567	775	740	761	782									
		73.01%	72.15%	71.75%	69.09%	70.94%	70.50%	72.99%	71.19%	73.14%	72.37%	74.06%	75.15%	75.63%	72.99%	76.13%	74.76%	69.23%	73.46%	72.91%	75.80%	74.41%									
17	Собчак Ксения Анатольевна	225	12	18	5	8	8	16	8	11	20	14	12	13	6	10	13	11	3	20	9	8									
		1.08%	1.17%	1.50%	0.55%	0.73%	0.72%	1.17%	1.19%	0.94%	1.83%	1.42%	1.18%	1.13%	0.61%	1.05%	1.14%	1.34%	0.28%	1.97%	0.90%	0.76%									
18	Сурайкин Максим Александрович	118	9	4	10	6	4	4	1	3	6	5	3	7	11	8	4	9	6	5	5	8									
		0.57%	0.88%	0.33%	1.10%	0.55%	0.36%	0.29%	0.15%	0.26%	0.55%	0.51%	0.29%	0.61%	1.12%	0.84%	0.35%	1.10%	0.57%	0.49%	0.50%	0.76%									
19	Титов Борис Юрьевич	103	4	5	2	5	5	8	4	7	6	5	9	4	4	4	9	2	10	3	4	3									
		0.50%	0.39%	0.42%	0.22%	0.46%	0.45%	0.59%	0.60%	0.60%	0.55%	0.51%	0.88%	0.35%	0.41%	0.42%	0.79%	0.24%	0.95%	0.30%	0.40%	0.29%									
20	Явлинский Григорий Алексеевич	171	2	9	7	7	12	12	7	16	10	11	13	11	7	6	6	5	11	4	6	9									
		0.82%	0.19%	0.75%	0.77%	0.64%	1.09%	0.88%	1.04%	1.37%	0.91%	1.11%	1.28%	0.96%	0.71%	0.63%	0.53%	0.61%	1.04%	0.39%	0.60%	0.86%									
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
