Выборы Президента Российской Федерации																																																														
Дата голосования: 04.03.2012																																																														
																																																														
Наименование Избирательной комиссии:    Кяхтинская																																																														
																																																														
Сводная таблица итогов голосования																																																														
																																																														
	Число участковых избирательных комиссий	51																																																												
	Число участковых избирательных комиссий, приступивших к передаче сведений	51																																																												
																																																														
		Сумма	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417									
1	Число избирателей, включенных в список избирателей	26689	485	215	153	121	79	221	835	68	52	433	115	124	212	74	65	346	220	487	187	109	195	326	109	712	81	101	95	124	281	106	466	459	23	205	119	159	1262	1373	1278	1036	1522	1094	1314	1333	1268	1252	1035	1625	2654	344	137									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	24957	495	200	150	115	75	200	935	67	52	420	114	114	205	76	63	340	210	475	174	108	188	320	104	720	76	94	94	129	275	97	455	465	22	195	110	145	1270	1350	1225	1010	1500	1000	1200	1000	1100	1100	1000	1400	2300	300	125									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	16129	324	131	90	82	66	149	587	46	44	274	83	95	151	56	55	212	167	283	132	82	143	211	73	445	51	82	61	87	156	80	310	280	20	139	101	129	691	857	765	601	790	620	627	623	647	546	577	953	1954	297	104									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1414	33	23	11	22	2	17	115	4	7	52	21	5	32	13	4	25	20	36	13	14	17	36	16	39	3	5	2	5	12	5	35	32	0	19	7	16	70	38	63	42	64	38	38	140	10	29	23	57	60	3	21									
6	Число погашенных избирательных бюллетеней	7414	138	46	49	11	7	34	233	17	1	94	10	14	22	7	4	103	23	156	29	12	28	73	15	236	22	7	31	37	107	12	110	153	2	37	2	0	509	455	397	367	646	342	535	237	443	525	400	390	286	0	0									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1414	33	23	11	22	2	17	115	4	7	52	21	5	32	13	4	25	20	36	13	14	17	36	16	39	3	5	2	5	12	5	35	32	0	19	7	16	70	38	63	42	64	38	38	140	10	29	23	57	60	3	21									
8	Число бюллетеней в стационарных ящиках для голосования	16125	324	131	90	82	66	149	587	46	44	274	83	95	151	56	55	212	167	283	132	82	143	211	73	445	51	82	61	87	156	80	310	280	20	139	101	129	690	857	765	601	790	620	627	623	647	546	577	950	1954	297	104									
9	Число недействительных избирательных бюллетеней	182	2	2	6	1	0	2	5	1	2	5	2	0	1	1	2	1	3	4	1	1	1	2	2	4	0	2	3	0	3	1	3	0	0	1	1	1	14	5	11	9	14	9	6	11	3	3	9	5	15	2	0									
10	Число действительных избирательных бюллетеней	17357	355	152	95	103	68	164	697	49	49	321	102	100	182	68	57	236	184	315	144	95	159	245	87	480	54	85	60	92	165	84	342	312	20	157	107	144	746	890	817	634	840	649	659	752	654	572	591	1002	1999	298	125									
11	Число полученных открепительных  удостоверений	487	25	3	3	3	3	15	10	3	3	29	3	3	3	3	3	5	3	5	8	3	3	18	8	10	3	3	3	3	5	3	15	12	3	8	8	6	10	25	15	25	21	15	9	10	15	15	10	10	40	20	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	463	25	3	3	3	3	12	10	3	3	27	3	0	0	3	0	5	3	5	8	3	3	18	8	10	1	0	3	3	4	3	15	12	3	8	8	3	10	25	15	25	21	15	9	10	15	15	10	10	39	20	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	289	2	4	2	3	0	0	4	0	0	1	0	0	1	0	0	2	0	2	1	3	0	1	2	3	1	4	0	2	1	0	5	1	1	2	4	7	5	8	41	0	14	15	18	12	13	11	12	22	29	25	5									
14	Число неиспользованных открепительных удостоверений	24	0	0	0	0	0	3	0	0	0	2	0	3	3	0	3	0	0	0	0	0	0	0	0	0	2	3	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	212	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	1	7	2	7	5	5	3	2	3	2	11	142	17	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																														
19	Жириновский Владимир Вольфович	1047	1	14	11	7	0	8	35	5	0	19	6	6	19	3	0	22	10	18	2	3	1	14	4	15	1	6	6	6	1	0	31	2	0	3	3	4	30	57	81	42	39	32	46	30	29	33	43	98	162	31	8									
		5.97%	0.28%	9.09%	10.89%	6.73%	0.00%	4.82%	4.99%	10.00%	0.00%	5.83%	5.77%	6.00%	10.38%	4.35%	0.00%	9.28%	5.35%	5.64%	1.38%	3.13%	0.63%	5.67%	4.49%	3.10%	1.85%	6.90%	9.52%	6.52%	0.60%	0.00%	8.99%	0.64%	0.00%	1.90%	2.78%	2.76%	3.95%	6.37%	9.78%	6.53%	4.57%	4.86%	6.92%	3.93%	4.41%	5.74%	7.17%	9.73%	8.04%	10.33%	6.40%									
20	Зюганов Геннадий Андреевич	2639	69	29	24	18	9	20	130	8	5	36	18	24	19	30	7	67	63	45	36	34	51	24	8	97	29	20	9	6	24	17	42	30	3	47	16	26	148	177	103	75	141	90	90	93	109	89	72	82	190	15	25									
