Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Надеждинская																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625					
1	"Число избирателей, внесенных в списки"	29126	332	175	162	255	179	1244	1074	1239	1584	931	695	329	726	707	288	204	453	945	1528	1776	1111	1550	1674	1230	1607	204	1520	523	1075	1117	1142	1230	317					
2	"Число бюллетеней, полученных участковыми комиссиями"	28500	310	175	245	395	170	1260	1040	1240	1455	995	685	290	725	680	290	200	435	915	1520	1750	1170	1490	1635	1180	1440	200	1450	510	1025	1070	1085	1175	295					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	12245	161	105	153	225	112	544	344	471	758	322	288	128	271	247	201	109	171	262	544	768	405	649	698	496	880	120	764	276	338	359	547	379	150					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	898	13	14	9	30	8	13	30	67	14	39	16	33	40	36	6	4	44	78	20	25	27	8	12	4	76	29	31	21	19	40	34	45	13					
6	Число погашенных бюллетеней	15358	136	56	83	140	50	703	666	702	684	634	381	129	414	397	83	87	220	575	956	957	738	833	925	680	484	51	655	213	668	671	504	751	132					
7	Число бюллетеней в переносных ящиках для голосования	898	13	14	9	30	8	13	30	67	14	39	16	33	40	36	6	4	44	78	20	25	27	8	12	4	76	29	31	21	19	40	34	45	13					
8	Число бюллетеней в стационарных ящиках для голосования	12236	161	105	153	225	112	542	342	471	757	322	287	128	271	247	201	109	171	262	544	767	405	648	698	496	880	120	764	275	338	359	547	379	150					
9	Число недействительных бюллетеней	347	20	5	7	9	13	7	9	16	16	10	7	0	15	10	5	5	14	4	9	11	2	8	13	19	21	3	22	4	12	13	17	16	5					
10	Число действительных бюллетеней	12787	154	114	155	246	107	548	363	522	755	351	296	161	296	273	202	108	201	336	555	781	430	648	697	481	935	146	773	292	345	386	564	408	158					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	450	5	3	4	7	3	20	17	20	24	17	10	5	13	11	3	5	7	15	23	24	18	22	25	18	23	3	23	8	16	17	17	19	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	60	0	0	0	1	0	2	0	7	9	4	0	0	1	0	0	0	0	0	1	8	3	2	8	2	4	0	0	2	0	1	1	4	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	72	5	4	3	10	1	0	4	2	3	2	2	1	1	0	0	0	1	3	3	6	1	1	3	1	2	5	0	1	1	0	6	0	0					
14	Число погашенных открепительных удостоверений	390	5	3	4	6	3	18	17	13	15	13	10	5	12	11	3	5	7	15	22	16	15	20	17	16	19	3	23	6	16	16	16	15	5					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
