Выборы Президента Российской Федерации																																																		
Дата голосования: 02.03.2008																																																		
																																																		
Наименование Избирательной комиссии:    Таврическая																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
	Число участковых избирательных комиссий	43																																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	43																																																
																																																		
		Сумма	УИК №1573	УИК №1574	УИК №1575	УИК №1576	УИК №1577	УИК №1578	УИК №1579	УИК №1580	УИК №1581	УИК №1582	УИК №1583	УИК №1584	УИК №1585	УИК №1586	УИК №1587	УИК №1588	УИК №1589	УИК №1590	УИК №1591	УИК №1592	УИК №1593	УИК №1594	УИК №1595	УИК №1596	УИК №1597	УИК №1598	УИК №1599	УИК №1600	УИК №1601	УИК №1602	УИК №1603	УИК №1604	УИК №1605	УИК №1606	УИК №1607	УИК №1608	УИК №1609	УИК №1610	УИК №1611	УИК №1612	УИК №1613	УИК №1614	УИК №1615					
1	"Число избирателей, включенных в списки избирателей"	26452	2034	2354	1812	2791	1311	452	892	114	506	346	239	247	887	124	962	154	306	726	117	248	188	78	1142	285	308	188	220	175	222	231	967	80	1235	146	124	135	2383	104	59	195	1009	182	174					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	24317	1710	1940	1500	2363	1132	450	900	123	500	355	244	246	860	133	900	152	323	733	117	253	198	84	1029	293	320	208	242	188	233	248	900	79	1120	151	122	136	2100	104	59	200	1000	188	181					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	20947	1460	1741	1325	2084	769	382	733	99	469	314	196	246	818	107	767	141	250	652	106	237	185	78	970	271	263	173	217	158	189	212	760	62	986	135	122	113	1705	94	57	183	822	146	150					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2452	246	132	132	279	348	43	97	15	11	26	39	0	42	17	101	11	33	62	11	11	3	0	59	13	16	9	0	9	21	6	131	16	105	11	0	7	253	10	2	11	67	30	17					
6	Число погашенных избирательных бюллетеней	918	4	67	43	0	15	25	70	9	20	15	9	0	0	9	32	0	40	19	0	5	10	6	0	9	41	26	25	21	23	30	9	1	29	5	0	16	142	0	0	6	111	12	14					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2452	246	132	132	279	348	43	97	15	11	26	39	0	42	17	101	11	33	62	11	11	3	0	59	13	16	9	0	9	21	6	131	16	105	11	0	7	253	10	2	11	67	30	17					
8	Число бюллетеней в стационарных ящиках для голосования	20946	1460	1741	1325	2084	769	382	733	99	469	314	196	246	818	107	767	141	250	652	106	237	185	78	970	271	263	173	217	158	189	212	760	62	986	135	122	113	1705	94	57	183	821	146	150					
9	Число недействительных избирательных бюллетеней	349	21	30	22	41	16	8	12	0	6	2	4	0	3	1	7	0	0	47	0	12	4	2	15	1	2	1	0	4	1	1	15	5	16	0	1	0	27	0	0	3	17	0	2					
10	Число действительных избирательных бюллетеней	23049	1685	1843	1435	2322	1101	417	818	114	474	338	231	246	857	123	861	152	283	667	117	236	184	76	1014	283	277	181	217	163	209	217	876	73	1075	146	121	120	1931	104	59	191	871	176	165					
11	Число полученных открепительных  удостоверений	728	33	37	24	50	25	10	20	10	8	16	3	5	40	5	22	3	6	13	3	3	10	0	20	10	10	3	5	3	5	3	60	5	77	5	3	6	80	3	3	3	70	3	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	724	33	37	24	50	25	10	20	10	8	16	3	4	40	5	22	0	6	13	3	3	10	0	20	10	10	3	5	3	5	3	60	5	77	5	3	6	80	3	3	3	70	3	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	301	37	23	18	26	14	6	4	1	7	9	4	4	9	2	11	2	0	7	3	3	1	3	2	3	6	2	7	4	3	4	7	3	13	3	2	3	23	3	2	1	11	3	2					
14	Число неиспользованных открепительных удостоверений	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	21	2	0	2	3	2	0	2	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	3	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																		
18	Богданов Андрей Владимирович	241	24	24	17	28	13	2	11	0	4	2	1	0	5	2	7	1	1	6	1	0	0	0	14	2	3	1	1	0	3	2	9	0	5	1	0	5	29	1	1	3	11	1	0					
		1.03%	1.41%	1.28%	1.17%	1.18%	1.16%	0.47%	1.33%	0.00%	0.83%	0.59%	0.43%	0.00%	0.58%	1.61%	0.81%	0.66%	0.35%	0.84%	0.85%	0.00%	0.00%	0.00%	1.36%	0.70%	1.08%	0.55%	0.46%	0.00%	1.43%	0.92%	1.01%	0.00%	0.46%	0.68%	0.00%	4.17%	1.48%	0.96%	1.69%	1.55%	1.24%	0.57%	0.00%					
19	Жириновский Владимир Вольфович	2560	163	165	151	405	108	80	101	15	70	41	37	14	98	8	81	15	16	43	16	2	11	15	108	15	29	14	20	15	23	10	70	10	121	14	2	10	251	5	6	10	105	34	33					
		10.94%	9.55%	8.81%	10.36%	17.14%	9.67%	18.82%	12.17%	13.16%	14.58%	12.06%	15.74%	5.69%	11.40%	6.45%	9.33%	9.87%	5.65%	6.02%	13.68%	0.81%	5.85%	19.23%	10.50%	5.28%	10.39%	7.69%	9.22%	8.98%	10.95%	4.59%	7.86%	12.82%	11.09%	9.59%	1.64%	8.33%	12.82%	4.81%	10.17%	5.15%	11.82%	19.32%	19.76%					
20	Зюганов Геннадий Андреевич	5232	393	379	302	393	193	85	148	21	64	84	53	38	177	34	283	37	61	60	5	9	9	7	287	56	112	86	53	57	38	38	277	14	269	13	44	25	599	26	10	57	240	63	33					
		22.36%	23.04%	20.23%	20.73%	16.63%	17.28%	20.00%	17.83%	18.42%	13.33%	24.71%	22.55%	15.45%	20.58%	27.42%	32.60%	24.34%	21.55%	8.40%	4.27%	3.63%	4.79%	8.97%	27.89%	19.72%	40.14%	47.25%	24.42%	34.13%	18.10%	17.43%	31.09%	17.95%	24.66%	8.90%	36.07%	20.83%	30.59%	25.00%	16.95%	29.38%	27.03%	35.80%	19.76%					
