		0.25%	0.50%	0.19%	0.00%	0.18%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.43%	0.48%	0.00%	0.00%	0.00%	0.39%	0.56%	0.52%	0.08%	0.37%	0.00%	0.11%	0.83%	0.28%	1.11%	0.13%	0.16%	0.16%	0.16%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.38%	0.37%	0.72%	0.69%	0.46%	1.02%	0.19%	0.33%	0.13%	0.36%	0.18%	0.00%	0.22%	0.15%	0.16%	0.00%									
14	Грудинин Павел Николаевич	1019	7	5	1	6	4	2	15	18	7	3	2	7	6	4	36	10	116	13	17	26	18	21	27	30	144	170	7	1	25	24	8	12	3	7	16	6	9	8	4	4	2	36	1	1	11	5	1	65	10	9	11	4	4	10									
		3.28%	1.76%	0.95%	0.33%	1.06%	1.99%	1.11%	2.03%	2.69%	4.43%	3.13%	0.98%	3.04%	0.96%	4.30%	4.57%	3.80%	15.08%	1.45%	1.48%	2.15%	2.22%	2.19%	3.03%	3.13%	19.89%	20.99%	0.92%	0.16%	3.92%	1.87%	2.03%	2.89%	2.42%	1.87%	2.94%	1.17%	3.38%	1.59%	1.52%	0.73%	1.44%	3.55%	0.46%	1.02%	2.09%	0.84%	0.13%	5.87%	1.79%	1.03%	1.21%	0.60%	0.64%	2.11%									
15	Жириновский Владимир Вольфович	390	3	3	0	5	1	2	6	5	0	1	1	5	2	1	10	1	51	15	9	11	5	10	10	21	34	33	5	1	3	10	3	3	2	1	3	3	2	2	2	2	5	28	1	1	7	3	9	22	5	3	8	1	3	7									
		1.26%	0.76%	0.57%	0.00%	0.88%	0.50%	1.11%	0.81%	0.75%	0.00%	1.04%	0.49%	2.17%	0.32%	1.08%	1.27%	0.38%	6.63%	1.67%	0.78%	0.91%	0.62%	1.04%	1.12%	2.19%	4.70%	4.07%	0.66%	0.16%	0.47%	0.78%	0.76%	0.72%	1.61%	0.27%	0.55%	0.59%	0.75%	0.40%	0.76%	0.37%	3.60%	2.76%	0.46%	1.02%	1.33%	0.50%	1.15%	1.99%	0.90%	0.34%	0.88%	0.15%	0.48%	1.48%									
16	Путин Владимир Владимирович	29046	381	511	301	550	195	175	718	643	151	92	199	216	607	87	737	252	552	852	1086	1162	753	917	830	860	497	550	744	630	607	1231	379	396	119	366	518	503	255	489	254	536	130	917	213	92	501	578	761	971	537	857	881	651	611	445									
		93.48%	95.97%	97.33%	98.69%	97.17%	97.01%	97.22%	97.16%	96.26%	95.57%	95.83%	97.07%	93.91%	96.81%	93.55%	93.65%	95.82%	71.78%	95.09%	94.52%	96.19%	92.73%	95.62%	93.05%	89.58%	68.65%	67.90%	98.02%	99.06%	95.14%	95.72%	96.19%	95.42%	95.97%	97.60%	95.22%	98.24%	95.86%	97.41%	96.21%	98.17%	93.53%	90.43%	97.71%	93.88%	95.07%	96.66%	97.19%	87.71%	96.24%	97.61%	96.81%	98.34%	97.45%	93.88%									
17	Собчак Ксения Анатольевна	186	2	1	1	1	1	1	0	1	0	0	3	1	2	0	3	0	18	3	6	5	9	1	13	7	18	25	0	0	2	8	1	2	0	0	1	0	0	1	2	1	0	12	0	0	2	2	2	11	1	1	3	2	4	6									
		0.60%	0.50%	0.19%	0.33%	0.18%	0.50%	0.56%	0.00%	0.15%	0.00%	0.00%	1.46%	0.43%	0.32%	0.00%	0.38%	0.00%	2.34%	0.33%	0.52%	0.41%	1.11%	0.10%	1.46%	0.73%	2.49%	3.09%	0.00%	0.00%	0.31%	0.62%	0.25%	0.48%	0.00%	0.00%	0.18%	0.00%	0.00%	0.20%	0.76%	0.18%	0.00%	1.18%	0.00%	0.00%	0.38%	0.33%	0.26%	0.99%	0.18%	0.11%	0.33%	0.30%	0.64%	1.27%									
18	Сурайкин Максим Александрович	93	2	1	1	1	0	0	0	0	0	0	0	0	2	1	0	0	7	1	8	1	4	3	6	18	4	2	0	1	0	6	1	0	0	0	2	0	0	1	1	0	0	5	1	1	2	1	1	3	1	0	1	1	1	1									
		0.30%	0.50%	0.19%	0.33%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	1.08%	0.00%	0.00%	0.91%	0.11%	0.70%	0.08%	0.49%	0.31%	0.67%	1.88%	0.55%	0.25%	0.00%	0.16%	0.00%	0.47%	0.25%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.20%	0.38%	0.00%	0.00%	0.49%	0.46%	1.02%	0.38%	0.17%	0.13%	0.27%	0.18%	0.00%	0.11%	0.15%	0.16%	0.21%									
19	Титов Борис Юрьевич	84	0	1	1	1	0	0	0	0	0	0	0	0	2	0	1	0	6	3	8	1	4	3	1	4	7	3	0	1	0	2	1	1	0	0	2	0	0	0	0	0	0	4	1	1	1	2	2	12	2	1	2	1	1	1									
		0.27%	0.00%	0.19%	0.33%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.13%	0.00%	0.78%	0.33%	0.70%	0.08%	0.49%	0.31%	0.11%	0.42%	0.97%	0.37%	0.00%	0.16%	0.00%	0.16%	0.25%	0.24%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.46%	1.02%	0.19%	0.33%	0.26%	1.08%	0.36%	0.11%	0.22%	0.15%	0.16%	0.21%									
20	Явлинский Григорий Алексеевич	95	0	2	0	1	0	0	0	0	0	0	0	0	3	0	0	0	5	4	9	1	8	4	4	7	7	9	1	1	0	3	1	1	0	1	1	0	0	1	0	1	0	5	0	1	2	1	2	4	1	0	1	1	1	1									
		0.31%	0.00%	0.38%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%	0.00%	0.65%	0.45%	0.78%	0.08%	0.99%	0.42%	0.45%	0.73%	0.97%	1.11%	0.13%	0.16%	0.00%	0.23%	0.25%	0.24%	0.00%	0.27%	0.18%	0.00%	0.00%	0.20%	0.00%	0.18%	0.00%	0.49%	0.00%	1.02%	0.38%	0.17%	0.26%	0.36%	0.18%	0.00%	0.11%	0.15%	0.16%	0.21%									
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
